customer_id,latitude,longitude,tower_id,city,state,zip_code,distance_from_tower_km,urbanization_level
4629,34.09612781,-118.2524773,41577,Los Angeles,CA,47235,8.83,Low
4630,40.74699875,-74.03825992,29729,New York,NY,76391,13.42,Medium
4631,40.73132524,-74.01732031,44557,New York,NY,30399,14.58,High
4632,29.75526909,-95.3688084,3002,Houston,TX,13792,12.92,Low
4633,41.92622096,-87.67301637,11611,Chicago,IL,43047,0.84,High
4634,41.91622086,-87.59564124,15825,Chicago,IL,55225,8.63,Low
4635,40.73019089,-74.04437268,13351,New York,NY,82571,8.2,Medium
4636,34.03385659,-118.2287506,32595,Los Angeles,CA,66108,6.74,High
4637,41.89535701,-87.66118201,690,Chicago,IL,15418,1.47,Low
4638,34.03016241,-118.2450418,31266,Los Angeles,CA,49096,5.73,Medium
4639,29.81025142,-95.37867326,47320,Houston,TX,74309,16.27,Low
4640,25.73815357,-80.22540403,18283,Miami,FL,94903,9.35,High
4641,25.73388693,-80.17057603,17187,Miami,FL,14271,19.77,High
4642,41.83878773,-87.61084025,44401,Chicago,IL,83384,6.56,Low
4643,41.89421737,-87.61870753,31886,Chicago,IL,82216,9.64,Low
4644,40.70893122,-74.00283644,32557,New York,NY,73779,5.37,Medium
4645,41.87958393,-87.59817746,36103,Chicago,IL,75063,1.34,Medium
4646,25.79003603,-80.21800465,45557,Miami,FL,73941,0.59,High
4647,41.87768597,-87.63945729,30128,Chicago,IL,89591,17.54,Low
4648,40.69534306,-74.02826332,7521,New York,NY,39169,17.81,Low
4649,29.78145405,-95.35488138,192,Houston,TX,68967,3.88,Low
4650,41.83852195,-87.63369446,20351,Chicago,IL,69981,14.79,Low
4651,25.78949865,-80.22020827,36475,Miami,FL,20471,19.06,High
4652,41.83533721,-87.65415776,18136,Chicago,IL,26060,18.77,Low
4653,40.73636899,-74.02905958,20422,New York,NY,11649,5.71,High
4654,41.91403034,-87.67642154,21529,Chicago,IL,15835,15.33,High
4655,34.04200675,-118.2347316,1686,Los Angeles,CA,19927,7.3,Low
4656,40.75812685,-74.01213568,34024,New York,NY,76288,2.07,High
4657,29.75042686,-95.39574363,3069,Houston,TX,24618,16.47,Medium
4658,25.71382572,-80.20469158,33383,Miami,FL,17326,14.96,Low
4659,40.71880562,-73.96020591,22266,New York,NY,63212,1.54,Medium
4660,29.78573428,-95.39140531,38198,Houston,TX,26627,0.81,High
4661,40.69228687,-74.019596,26747,New York,NY,22291,15.63,Medium
4662,29.77640697,-95.33322242,37838,Houston,TX,26986,5.29,Medium
4663,34.06289655,-118.2144076,11504,Los Angeles,CA,64707,10.94,Low
4664,29.72996177,-95.37062454,22869,Houston,TX,51201,10.01,High
4665,34.07829843,-118.2801225,47419,Los Angeles,CA,49083,7.29,Low
4666,34.00243564,-118.289737,17955,Los Angeles,CA,16504,1.89,Medium
4667,25.72784446,-80.18595219,45403,Miami,FL,55236,7.97,Low
4668,40.66720959,-73.99040479,26841,New York,NY,57446,1.03,Medium
4669,34.06104946,-118.2799671,6162,Los Angeles,CA,70841,16.34,High
4670,34.08979519,-118.2575775,20269,Los Angeles,CA,29977,18.48,Medium
4671,34.06941907,-118.2197223,8929,Los Angeles,CA,28193,3.41,High
4672,40.71144838,-74.02515098,7036,New York,NY,53618,14.07,High
4673,29.7504037,-95.38925293,17612,Houston,TX,84656,6.83,Medium
4674,34.01305753,-118.2480272,33767,Los Angeles,CA,85630,6.06,High
4675,29.80296298,-95.39095204,8950,Houston,TX,28213,16.47,Medium
4676,34.07137742,-118.2661456,12115,Los Angeles,CA,31757,10.08,Low
4677,34.09198727,-118.2758176,34701,Los Angeles,CA,92135,5.52,Medium
4678,34.09187876,-118.2305542,36660,Los Angeles,CA,92672,0.39,High
4679,40.6910958,-74.01651956,39359,New York,NY,81236,5.91,Low
4680,25.81166168,-80.23683166,14263,Miami,FL,76728,19.5,High
4681,34.01486611,-118.2648101,26752,Los Angeles,CA,83890,18.4,High
4682,40.68038617,-73.98322062,17409,New York,NY,69094,1.21,High
4683,41.88933182,-87.64464916,6388,Chicago,IL,81603,6.17,Medium
4684,34.04829011,-118.1972436,11349,Los Angeles,CA,66884,5.74,High
4685,34.07643493,-118.2088755,15029,Los Angeles,CA,13916,9.5,Medium
4686,41.88186501,-87.67443206,37275,Chicago,IL,28016,18.73,Low
4687,41.91344274,-87.62332741,20400,Chicago,IL,38280,4.78,Medium
4688,29.74869486,-95.34503582,23585,Houston,TX,77212,13.89,Medium
4689,40.76190995,-73.9637145,68,New York,NY,68740,8.64,High
4690,29.75768453,-95.39277202,1678,Houston,TX,27135,17.27,Low
4691,34.04519603,-118.19635,32625,Los Angeles,CA,28802,3.78,High
4692,41.88471461,-87.59102863,38886,Chicago,IL,91038,12.6,Low
4693,34.02142707,-118.2403582,7057,Los Angeles,CA,33175,15.96,Low
4694,40.68444239,-74.04536347,424,New York,NY,94936,11.58,Medium
4695,40.74091087,-73.9923646,45095,New York,NY,70544,16.63,Low
4696,40.74057284,-73.96678435,32355,New York,NY,67352,15.67,High
4697,25.78513021,-80.24016102,1049,Miami,FL,81047,7.9,Low
4698,40.7112865,-74.00146729,23052,New York,NY,35091,10.12,High
4699,34.0216618,-118.2106667,39399,Los Angeles,CA,71997,0.12,High
4700,41.89263706,-87.65426899,9227,Chicago,IL,28669,4.74,Low
4701,34.02004495,-118.2828834,47797,Los Angeles,CA,10019,18.58,High
4702,25.71614248,-80.16231586,21439,Miami,FL,81824,8.88,Medium
4703,40.76078355,-74.04200194,7382,New York,NY,47619,6.73,High
4704,34.03623524,-118.1962953,40011,Los Angeles,CA,19088,10.21,High
4705,41.90044524,-87.66403295,15462,Chicago,IL,70388,6.36,Low
4706,25.72458925,-80.21243381,39113,Miami,FL,28532,6.71,High
4707,29.77870018,-95.40208259,12639,Houston,TX,45801,6.93,Medium
4708,40.72699384,-74.0505976,16253,New York,NY,44606,14.24,Medium
4709,34.02672402,-118.2515365,8088,Los Angeles,CA,26013,5.72,Medium
4710,29.71448989,-95.39687554,32503,Houston,TX,54308,18.78,Low
4711,34.09353883,-118.2783339,38054,Los Angeles,CA,26464,4.29,Medium
4712,40.76110358,-74.0162266,46807,New York,NY,49842,4.07,High
4713,40.75508151,-74.00806775,37168,New York,NY,97185,3,Low
4714,41.91171837,-87.61340612,38477,Chicago,IL,84670,3.41,High
4715,34.00538081,-118.243961,28635,Los Angeles,CA,54674,5.53,Medium
4716,25.76851235,-80.15743539,42994,Miami,FL,55333,4.26,High
4717,40.73553294,-73.98040015,7226,New York,NY,40155,5.88,Low
4718,41.88128956,-87.6249737,45476,Chicago,IL,31789,16.98,High
4719,34.09697664,-118.2818584,44071,Los Angeles,CA,43094,6.19,High
4720,29.72732816,-95.35602584,35471,Houston,TX,72133,4.34,Low
4721,41.91200072,-87.58041344,25845,Chicago,IL,26506,18.32,Low
4722,40.73929993,-73.97553618,27998,New York,NY,81941,14.22,Low
4723,29.78852287,-95.37720638,20808,Houston,TX,87539,13.38,Medium
4724,29.76743584,-95.40885646,43516,Houston,TX,56582,16.98,Low
4725,25.76818249,-80.22554666,28680,Miami,FL,84821,3.03,Low
4726,29.72369694,-95.3385158,9701,Houston,TX,99503,8.5,High
4727,34.08644501,-118.2003162,1951,Los Angeles,CA,93585,18.18,High
4728,29.80594691,-95.34885249,22623,Houston,TX,67793,8.65,High
4729,41.91387292,-87.61593405,34380,Chicago,IL,67956,8.33,Medium
4730,41.8861379,-87.61915795,44596,Chicago,IL,30642,16.2,Medium
4731,25.74203078,-80.20971768,9323,Miami,FL,90829,20,Medium
4732,34.02112811,-118.2136745,35894,Los Angeles,CA,18253,8.76,Medium
4733,34.07254901,-118.2088582,16282,Los Angeles,CA,21889,14.9,High
4734,34.04944695,-118.2898366,44764,Los Angeles,CA,29075,19.86,Medium
4735,41.85849688,-87.65475132,10600,Chicago,IL,15883,5.49,High
4736,40.728551,-74.01589802,4810,New York,NY,88713,16.44,Medium
4737,34.0219387,-118.2828058,27581,Los Angeles,CA,81809,1.42,Low
4738,34.04133443,-118.2579782,48043,Los Angeles,CA,46966,15.64,Low
4739,25.71767001,-80.17058489,23569,Miami,FL,21959,6.15,High
4740,41.90312956,-87.6198403,31980,Chicago,IL,98504,14.58,High
4741,25.78898468,-80.23320831,14496,Miami,FL,90463,7.22,Medium
4742,34.08702747,-118.2450447,30711,Los Angeles,CA,67564,0.74,High
4743,40.68931758,-74.04993086,27970,New York,NY,96344,2.7,Medium
4744,41.85149499,-87.58814416,46261,Chicago,IL,79813,9.25,High
4745,34.07334789,-118.2661307,6405,Los Angeles,CA,19275,10.06,Low
4746,40.6798024,-74.03510205,33739,New York,NY,34383,4.52,High
4747,25.7323836,-80.2166401,12613,Miami,FL,42324,0.88,Low
4748,34.05369499,-118.2152133,9220,Los Angeles,CA,81459,13.46,High
4749,34.09186496,-118.2128698,23000,Los Angeles,CA,22911,2.91,High
4750,34.00264665,-118.2572389,29391,Los Angeles,CA,57753,0.28,Low
4751,40.69207149,-74.05089052,38629,New York,NY,73414,16.94,Low
4752,34.10182337,-118.2891281,32520,Los Angeles,CA,94007,11.79,Medium
4753,41.8596223,-87.5984261,29322,Chicago,IL,97974,10.26,Low
4754,34.00601648,-118.2872607,5949,Los Angeles,CA,24361,3.71,Low
4755,25.76621992,-80.16200386,24281,Miami,FL,61465,10.73,High
4756,25.7848339,-80.22785098,2643,Miami,FL,10072,12.58,Low
4757,40.75760018,-74.01901694,47452,New York,NY,77899,17.59,High
4758,29.77127523,-95.34009193,37163,Houston,TX,21538,14.28,High
4759,29.80227751,-95.35818705,48260,Houston,TX,16782,0.18,Low
4760,41.9196494,-87.63868314,47279,Chicago,IL,12666,19.6,Medium
4761,29.71363021,-95.39023012,7296,Houston,TX,26828,18.54,Medium
4762,34.04579614,-118.221623,26740,Los Angeles,CA,60865,18.46,Low
4763,29.73664684,-95.41420281,20533,Houston,TX,35329,6.52,Low
4764,29.76215154,-95.41342442,13978,Houston,TX,43783,10.27,Medium
4765,25.80249343,-80.16971236,19258,Miami,FL,21638,4.68,High
4766,25.79946019,-80.23555409,46365,Miami,FL,81989,9.13,Medium
4767,25.79633,-80.16749143,12888,Miami,FL,75620,18.83,Low
4768,40.67886142,-73.99357292,42610,New York,NY,83478,3.52,Medium
4769,34.04071805,-118.2899906,16605,Los Angeles,CA,99382,17.5,Low
4770,25.79643954,-80.18685776,15725,Miami,FL,16751,7.48,High
4771,40.75002588,-74.04354428,34080,New York,NY,88596,3.08,Low
4772,25.78186201,-80.1928669,29556,Miami,FL,92229,17.28,Medium
4773,25.79398873,-80.16084789,31270,Miami,FL,52951,11.11,Low
4774,40.74167842,-74.03209118,32816,New York,NY,34446,7.86,Low
4775,34.03000454,-118.2686062,23500,Los Angeles,CA,53683,2,Low
4776,34.01344908,-118.2719832,47699,Los Angeles,CA,37302,19.41,Low
4777,41.8932629,-87.67582225,22837,Chicago,IL,60458,1.7,High
4778,29.77211984,-95.38335378,19554,Houston,TX,13573,17.48,Low
4779,40.72923384,-73.97764751,40745,New York,NY,27752,18.48,Low
4780,29.78160915,-95.36419461,43287,Houston,TX,41835,18.49,Medium
4781,41.86425718,-87.67569676,42676,Chicago,IL,24321,7.98,Medium
4782,40.71479036,-74.04705032,1615,New York,NY,42458,18.09,High
4783,25.75613844,-80.15279717,16961,Miami,FL,77647,15.19,Low
4784,34.08376023,-118.2358417,24419,Los Angeles,CA,85850,15.29,Low
4785,40.7326718,-74.03659986,32076,New York,NY,92711,7.18,High
4786,34.08636485,-118.1961225,42497,Los Angeles,CA,60373,2.2,Medium
4787,29.71113176,-95.33897709,31673,Houston,TX,74248,3.25,High
4788,29.72190797,-95.40684081,47514,Houston,TX,55102,11.49,High
4789,25.78372913,-80.15064626,3223,Miami,FL,65193,9.93,Medium
4790,25.72093625,-80.16379733,38551,Miami,FL,24850,14.65,High
4791,29.79989415,-95.36586407,20263,Houston,TX,91977,2.1,High
4792,34.03438686,-118.1966229,47977,Los Angeles,CA,60674,18.1,Medium
4793,25.80612435,-80.2223008,41375,Miami,FL,81380,5.42,Medium
4794,40.75631982,-74.05504961,11826,New York,NY,80858,14.86,Medium
4795,34.03548179,-118.2888541,4415,Los Angeles,CA,44978,19.26,Low
4796,29.79995398,-95.3315137,25554,Houston,TX,97283,7.66,High
4797,29.79733575,-95.36186292,41394,Houston,TX,94699,7.65,High
4798,34.05851003,-118.2478107,9099,Los Angeles,CA,73287,16.12,Medium
4799,40.74709701,-74.02446098,14142,New York,NY,73126,10.16,Medium
4800,40.66314518,-73.98323473,37178,New York,NY,87223,8.6,Medium
4801,34.04167477,-118.2152477,5731,Los Angeles,CA,29656,17.33,High
4802,25.72422044,-80.17114225,37662,Miami,FL,55867,4.04,Medium
4803,41.83049612,-87.60865554,42194,Chicago,IL,97733,11.08,Medium
4804,34.07066504,-118.2009046,33489,Los Angeles,CA,67527,9.94,High
4805,41.90587413,-87.59280029,37794,Chicago,IL,94912,12.32,Medium
4806,25.74027064,-80.16044393,6534,Miami,FL,86712,5.98,Low
4807,34.09445899,-118.2227805,17570,Los Angeles,CA,32597,9.86,Medium
4808,41.84654149,-87.59384158,767,Chicago,IL,20039,12.03,High
4809,34.08952673,-118.2409825,25447,Los Angeles,CA,84464,4.28,High
4810,29.79500686,-95.3741459,13896,Houston,TX,59575,5.22,High
4811,34.01393865,-118.2736485,714,Los Angeles,CA,83844,6.01,High
4812,34.06460173,-118.2080564,7687,Los Angeles,CA,52520,11.21,Low
4813,40.67670536,-74.03443701,28614,New York,NY,10215,0.75,Medium
4814,41.84655734,-87.61253148,27158,Chicago,IL,75291,10.23,Low
4815,41.88219517,-87.67161834,11264,Chicago,IL,37241,18.1,High
4816,40.72348853,-74.0097243,40460,New York,NY,49321,2.47,Low
4817,41.88937088,-87.66206393,9006,Chicago,IL,55984,2.1,Medium
4818,25.75761053,-80.19979361,2991,Miami,FL,20169,14.63,High
4819,41.86935379,-87.60957398,38029,Chicago,IL,68408,13.6,High
4820,34.01824373,-118.2827167,46009,Los Angeles,CA,18597,8.85,Low
4821,25.81066716,-80.1827501,44597,Miami,FL,87893,3.98,High
4822,29.75986375,-95.38767303,18961,Houston,TX,21970,13.02,Medium
4823,29.71524437,-95.36360641,33432,Houston,TX,27522,7.71,Medium
4824,29.74111967,-95.40072367,4666,Houston,TX,67461,18.65,Medium
4825,34.0115098,-118.2660587,28734,Los Angeles,CA,96190,5.6,Low
4826,25.78947318,-80.16911585,27971,Miami,FL,83670,17.59,Low
4827,29.71215243,-95.38357049,21567,Houston,TX,48892,8.87,Low
4828,25.76522316,-80.16851132,21349,Miami,FL,37020,16.65,Low
4829,29.74665743,-95.33699817,42371,Houston,TX,37879,16.67,Low
4830,41.85248515,-87.62459314,26280,Chicago,IL,51802,4.84,Medium
4831,25.73185074,-80.16972225,44319,Miami,FL,71637,9.55,Medium
4832,34.06748533,-118.2644789,37661,Los Angeles,CA,14150,12.48,Low
4833,25.71418736,-80.18937871,18998,Miami,FL,52675,7.16,Low
4834,41.8954833,-87.65072261,24021,Chicago,IL,61257,7.83,Low
4835,40.73809137,-74.04758425,36370,New York,NY,24121,4.81,Low
4836,40.74568299,-74.03475955,29054,New York,NY,37551,6.04,Low
4837,40.70521797,-74.03530644,32410,New York,NY,40033,4.99,Low
4838,41.88494439,-87.5858594,37346,Chicago,IL,52025,12.74,Medium
4839,29.71721363,-95.3558477,11594,Houston,TX,50778,12.77,High
4840,40.72972427,-74.01434837,42739,New York,NY,93041,18.07,Low
4841,40.68573048,-74.01694212,2185,New York,NY,65938,17.02,Low
4842,41.85450716,-87.67039808,47475,Chicago,IL,82018,4.88,High
4843,34.03629622,-118.2203548,27147,Los Angeles,CA,30997,2.83,Medium
4844,40.7542461,-74.006154,13748,New York,NY,41158,0.43,High
4845,29.7939817,-95.32044138,21668,Houston,TX,35586,0.5,Low
4846,29.71259583,-95.37445194,34767,Houston,TX,50519,14,High
4847,41.8488922,-87.63655032,7605,Chicago,IL,82667,8.37,Low
4848,40.69352813,-73.96421427,27589,New York,NY,28570,17.41,Medium
4849,40.75568353,-74.03808166,14926,New York,NY,76104,0.53,Low
4850,41.9175286,-87.65890298,12063,Chicago,IL,59468,0.38,Low
4851,41.87871889,-87.60874961,7659,Chicago,IL,99649,19.87,High
4852,40.7608007,-73.98336275,10990,New York,NY,82768,16.18,High
4853,34.06914829,-118.2047516,36717,Los Angeles,CA,91420,19.41,Low
4854,34.03846285,-118.2933866,1578,Los Angeles,CA,80956,6.5,High
4855,34.0298869,-118.2501303,10974,Los Angeles,CA,53547,6.25,High
4856,40.7577678,-74.01991547,46734,New York,NY,88417,8.67,High
4857,25.77418436,-80.18288311,39534,Miami,FL,78942,0.95,Low
4858,34.09121711,-118.272463,35594,Los Angeles,CA,43244,2.48,Low
4859,25.80245859,-80.23972709,24208,Miami,FL,81051,12.76,Medium
4860,40.70278347,-73.9728394,35524,New York,NY,89308,15.23,Low
4861,29.76609778,-95.32420111,33870,Houston,TX,20436,11.35,High
4862,40.75283134,-74.00637197,30985,New York,NY,80036,18.52,Low
4863,25.73045817,-80.21943213,18528,Miami,FL,18824,17.06,Medium
4864,29.76590725,-95.32885244,21836,Houston,TX,27919,15.07,Medium
4865,25.75666064,-80.20302906,36940,Miami,FL,68403,13.99,Medium
4866,25.79933427,-80.23879059,22800,Miami,FL,90885,10.12,High
4867,34.00360947,-118.2749199,33769,Los Angeles,CA,45893,0.77,Low
4868,34.04621609,-118.2243065,43716,Los Angeles,CA,30984,12.31,Medium
4869,34.08693203,-118.1988866,43428,Los Angeles,CA,79348,17.51,High
4870,41.8657603,-87.63372205,40487,Chicago,IL,92650,15.58,Low
4871,41.89603745,-87.66810118,27416,Chicago,IL,98045,11.45,Low
4872,40.67171736,-74.02328559,25926,New York,NY,31389,7.8,High
4873,40.73631296,-74.01769459,33570,New York,NY,27908,16.83,Low
4874,40.6877052,-74.03222803,2209,New York,NY,97616,19.13,High
4875,40.73163678,-74.01703435,39738,New York,NY,90385,13.13,Medium
4876,41.82854216,-87.62737438,17411,Chicago,IL,57795,12.56,Low
4877,29.79570671,-95.3689194,23403,Houston,TX,45638,2.64,Low
4878,34.08991494,-118.2042251,41407,Los Angeles,CA,40955,9.24,Low
4879,41.83384553,-87.59017811,27683,Chicago,IL,72607,19.94,Low
4880,34.08891916,-118.2485836,18667,Los Angeles,CA,58491,9.24,High
4881,40.6828272,-73.96258051,29506,New York,NY,59783,5.52,High
4882,29.79798989,-95.3485735,36117,Houston,TX,82663,18.75,Low
4883,25.76151465,-80.1587625,26574,Miami,FL,58201,16.4,Low
4884,29.73110999,-95.39695481,850,Houston,TX,54901,11.7,Low
4885,29.76985851,-95.38084895,39123,Houston,TX,84317,5.93,Medium
4886,41.90637646,-87.63275802,45882,Chicago,IL,32914,2.7,High
4887,25.77892326,-80.21446308,34990,Miami,FL,58558,13.77,Low
4888,25.77671185,-80.14971053,14002,Miami,FL,78667,5.8,Low
4889,25.77044228,-80.17260081,35829,Miami,FL,95320,17.4,High
4890,25.75795225,-80.2362091,42126,Miami,FL,68332,16.03,High
4891,40.75244999,-73.96050606,25547,New York,NY,27365,3.22,Medium
4892,41.9217549,-87.62350791,37906,Chicago,IL,53127,4.51,High
4893,29.71728141,-95.36679761,31728,Houston,TX,35665,4.95,Medium
4894,40.69933991,-73.97675294,20036,New York,NY,34277,12.14,Medium
4895,41.89962412,-87.60040708,48969,Chicago,IL,77985,3.84,Medium
4896,40.68928948,-74.02468193,37011,New York,NY,63458,2.12,Medium
4897,41.91125128,-87.62456373,1647,Chicago,IL,70794,14.54,Medium
4898,34.06724439,-118.2191166,49338,Los Angeles,CA,66563,10.81,High
4899,40.7041281,-73.95908624,27810,New York,NY,17798,16.05,Low
4900,29.73196787,-95.39812204,46504,Houston,TX,48467,18.3,High
4901,40.73353442,-74.01599691,48119,New York,NY,95608,13.08,Medium
4902,29.80029145,-95.32237105,4044,Houston,TX,69547,15.54,High
4903,29.73932523,-95.38581092,12562,Houston,TX,19392,6.89,High
4904,29.78745316,-95.40580463,34403,Houston,TX,64701,10.44,Low
4905,41.90641106,-87.67488068,44783,Chicago,IL,89662,15.8,Low
4906,40.74800553,-73.97158231,29354,New York,NY,39936,0.27,Low
4907,29.76011858,-95.34324458,28694,Houston,TX,39270,4.84,Low
4908,34.05068084,-118.2270475,42305,Los Angeles,CA,29748,6.39,High
4909,41.83819578,-87.66391335,2790,Chicago,IL,62463,13.61,High
4910,41.88246059,-87.64982826,14400,Chicago,IL,96667,4.02,Medium
4911,40.67705229,-74.02384424,20529,New York,NY,45095,0.93,Medium
4912,25.76860739,-80.19565614,18733,Miami,FL,44236,8.78,High
4913,41.89700855,-87.60872166,30544,Chicago,IL,14920,4.89,Low
4914,40.75544314,-73.98995737,21140,New York,NY,30040,15.34,High
4915,25.79850089,-80.19477077,14838,Miami,FL,22445,4.18,Medium
4916,34.04684127,-118.2472613,26837,Los Angeles,CA,46809,18.02,High
4917,29.78182898,-95.37630839,36380,Houston,TX,50470,16.02,Low
4918,34.03026291,-118.2061056,19210,Los Angeles,CA,40973,4.44,Medium
4919,40.71327885,-74.00108922,40160,New York,NY,84085,0.7,Medium
4920,40.71570286,-74.03867485,40420,New York,NY,66159,19.18,High
4921,34.07705951,-118.2213004,8242,Los Angeles,CA,93540,6.89,High
4922,29.7270175,-95.33257119,48529,Houston,TX,91921,13.16,Medium
4923,40.6660035,-74.03409931,10421,New York,NY,46938,7.78,Medium
4924,29.73857394,-95.32218139,10821,Houston,TX,75340,4.27,Medium
4925,29.71584403,-95.39164715,29542,Houston,TX,51138,3.87,Medium
4926,34.02266938,-118.2804749,3385,Los Angeles,CA,78317,18.34,Low
4927,40.73773497,-74.02851777,48811,New York,NY,77092,18.13,Medium
4928,34.0319869,-118.2219086,8690,Los Angeles,CA,66262,19.55,Low
4929,29.71192365,-95.40590579,33616,Houston,TX,38054,4.17,Low
4930,34.02863368,-118.2194396,925,Los Angeles,CA,48167,0.17,Medium
4931,41.8596683,-87.66855107,14650,Chicago,IL,39366,7.75,High
4932,34.01158979,-118.206751,12098,Los Angeles,CA,13881,15.73,High
4933,34.02961732,-118.260983,43169,Los Angeles,CA,59938,15.54,Medium
4934,41.9250143,-87.6344509,47617,Chicago,IL,25896,16.94,Low
4935,34.05550095,-118.2456427,20647,Los Angeles,CA,86908,9.98,High
4936,41.88915894,-87.6297739,16956,Chicago,IL,66287,15.42,High
4937,40.75500343,-74.04536077,23177,New York,NY,56106,7.81,Medium
4938,25.73649162,-80.15189628,5712,Miami,FL,91032,9.02,High
4939,29.75587163,-95.36210421,47516,Houston,TX,76955,2.59,Low
