customer_id,internet_usage_gb,internet_speed_avg_mbps,latency_ms,weekend_data_ratio,peak_usage_hour
2628,65.25,250.787,86.961,0.33,11
2629,253.84,91.082,111.109,0.26,13
2630,71.39,55.416,6.204,0.81,20
2631,233.6,92.145,90.348,0.57,6
2632,50.66,219.947,78.115,0.54,0
2633,287.19,20.183,98.842,0.45,6
2634,279.06,160.231,56.348,0.4,21
2635,186.07,159.97,110.421,0.39,1
2636,207.15,287.682,136.118,0.74,2
2637,187.34,174.897,141.33,0.32,22
2638,110.78,220.661,114.868,0.71,18
2639,112.72,286.44,183.285,0.42,21
2640,177.41,34.859,105.423,0.51,19
2641,57.92,154.3,137.173,0.81,18
2642,156.67,340.244,184.509,0.18,7
2643,25.93,129.314,95.133,0.45,13
2644,13.16,61.868,22.09,0.17,13
2645,14.4,31.135,168.967,0.87,16
2646,17.65,74.883,174.678,0.19,19
2647,103.3,13.425,37.623,0.35,15
2648,230.17,307.099,184.503,0.64,0
2649,10.34,122.14,13.414,0.86,4
2650,155.03,197.752,25.083,0.19,4
2651,152.97,74.422,130.241,0.81,19
2652,219.78,110.544,6.677,0.24,12
2653,85.36,367.094,76.164,0.13,2
2654,241.59,331.322,115.667,0.72,17
2655,287.09,138.77,158.449,0.62,13
2656,110.9,183.243,99.162,0.32,8
2657,59.86,338.072,112.707,0.38,14
2658,94.98,224.29,12.217,0.67,22
2659,257.51,41.748,59.07,0.57,3
2660,132.04,346.048,21.425,0.44,22
2661,144.42,82.751,83.116,0.72,21
2662,29.32,118.587,40.406,0.39,12
2663,221.53,334.019,102.632,0.38,14
2664,60.81,368.726,92.76,0.35,12
2665,53.92,396.082,153.451,0.33,14
2666,243.89,398.731,110.929,0.87,16
2667,199.79,173.153,147.05,0.14,6
2668,157.95,35.204,102.843,0.56,5
2669,191.74,135.242,90.921,0.51,2
2670,235.47,234.818,172.017,0.59,7
2671,286.17,30.17,72.306,0.37,1
2672,23.39,376.059,120.908,0.11,19
2673,240.06,349.002,16.79,0.25,15
2674,292.92,88.002,173.546,0.72,17
2675,258.51,315.135,9.559,0.32,20
2676,39.3,3.45,26.145,0.84,14
2677,295.6,129.32,20.714,0.16,13
2678,278.74,177.986,171.471,0.58,11
2679,52.72,215.059,116.049,0.26,7
2680,217.01,211.768,33.117,0.32,20
2681,153.04,292.658,106.722,0.58,22
2682,52.23,207.447,83.648,0.83,23
2683,131.61,36.54,70.413,0.4,17
2684,10.74,244.536,64.799,0.65,16
2685,268.05,240.285,133.809,0.14,20
2686,201.17,254.84,95.11,0.85,10
2687,233.24,107.525,90.554,0.73,1
2688,34.85,71.46,37.963,0.7,18
2689,49.54,184.114,126.035,0.36,0
2690,76.39,149.493,75.608,0.68,0
2691,197.13,327.545,134.002,0.44,6
2692,154.76,138.942,126.248,0.53,6
2693,258.01,374.294,25.341,0.52,3
2694,250.37,171.512,48.456,0.59,7
2695,113.77,116.247,72.738,0.34,3
2696,7.31,214.208,129.411,0.57,21
2697,298.16,133.119,159.316,0.15,18
2698,37.3,361.76,169.224,0.28,15
2699,229.64,317.985,125.041,0.77,1
2700,213.99,230.335,181.748,0.73,13
2701,58.26,78.107,173.32,0.23,4
2702,134.41,293.509,66.396,0.14,10
2703,217,57.305,79.501,0.81,21
2704,63.62,88.82,52.626,0.27,21
2705,136.91,259.53,48.245,0.62,0
2706,189.97,350.925,140.62,0.32,17
2707,67.38,9.319,125.906,0.41,3
2708,60.55,238.477,36.648,0.75,1
2709,292.42,393.431,13.875,0.29,2
2710,181.51,52.249,8.821,0.16,8
2711,264.36,195.065,127.833,0.26,15
2712,286.13,97.931,88.661,0.77,8
2713,63.1,346.719,171.836,0.75,9
2714,149,230.983,128.017,0.38,21
2715,239.64,161.357,55.15,0.76,15
2716,288.53,344.034,73.348,0.16,3
2717,183.32,77.963,74.255,0.14,22
2718,219.39,219.803,7.65,0.14,11
2719,297.99,294.786,31.111,0.49,6
2720,244.69,238.812,92.345,0.76,2
2721,236.81,111.58,139.67,0.56,20
2722,104.03,258.887,139.766,0.28,20
2723,54.48,288.541,92.142,0.18,0
2724,205.79,384.438,71.458,0.26,22
2725,95.79,53.928,26.973,0.31,12
2726,270.03,148.94,176.557,0.82,3
2727,262.42,306.031,64.553,0.73,5
2728,165.88,331.006,93.189,0.5,20
2729,295.33,265.95,35.357,0.69,2
2730,208.21,74.025,36.987,0.18,23
2731,44.34,208.819,146.026,0.56,22
2732,155.91,366.75,189.205,0.42,20
2733,131.17,315.148,93.123,0.15,22
2734,221.62,356.403,108.198,0.43,19
2735,240.82,334.379,109.945,0.67,17
2736,101.47,197.997,135.133,0.85,15
2737,160.99,321.814,145.669,0.52,4
2738,47.9,279.269,155.469,0.23,21
2739,178.64,24.535,187.303,0.7,5
2740,218.69,33.014,176.986,0.42,1
2741,176.87,314.049,180.619,0.35,8
2742,170.62,1.308,193.634,0.16,22
2743,258.78,305.486,168.901,0.71,20
2744,54.06,278.989,180.767,0.44,7
2745,44.46,340.604,196.943,0.41,20
2746,269.09,353.311,44.482,0.35,7
2747,173.49,311.356,134.765,0.22,22
2748,106.77,118.03,145.043,0.3,17
2749,10.58,397.94,17.109,0.85,21
2750,161.46,38.144,26.264,0.79,15
2751,87.06,2.099,115.656,0.88,4
2752,135.13,188.837,116.03,0.78,5
2753,128.46,254.141,39.162,0.5,6
2754,27.39,364.934,183.611,0.28,17
2755,263.62,369.792,120.314,0.27,15
2756,276.72,115.386,53.776,0.31,22
2757,207.77,109.376,188.158,0.27,1
2758,8.71,137.79,193.786,0.26,4
2759,154.19,67.456,173.377,0.63,18
2760,212.69,290.076,180.12,0.84,1
2761,143.14,107.528,46.989,0.21,21
2762,137.01,343.111,53.78,0.63,10
2763,251.64,338.368,18.352,0.23,13
2764,137.6,94.045,158.209,0.64,7
2765,13.3,41.081,89.78,0.89,7
2766,6.56,348.99,53.619,0.52,1
2767,170.44,54.072,171.647,0.7,17
2768,106.23,259.63,57.208,0.85,22
2769,147.8,248.512,78.063,0.44,23
2770,238.18,214.708,164.043,0.85,1
2771,83.38,45.068,88.382,0.67,8
2772,173.99,262.812,18.753,0.42,14
2773,46.49,257.491,178.958,0.18,6
2774,134.02,166.992,192.86,0.45,14
2775,246.12,161.055,119.98,0.72,17
2776,146.28,47.68,60.846,0.57,17
2777,124.88,239.066,185.271,0.72,7
2778,31.07,227.674,148.871,0.18,0
2779,104.43,218.302,67.098,0.52,16
2780,239.52,381.032,119.39,0.11,15
2781,178.7,198.825,59.262,0.1,3
2782,110.17,48.304,39.644,0.72,13
2783,249.29,335.862,28.242,0.2,4
2784,43.83,191.66,182.285,0.25,5
2785,32.47,44.1,35.397,0.38,23
2786,276.29,132.275,192.392,0.37,19
2787,59.05,287.004,125.068,0.25,1
2788,145.07,20.581,183.325,0.32,9
2789,78.34,15.855,110.733,0.38,13
2790,255.63,44.14,50.641,0.31,0
2791,65.92,270.616,136.64,0.5,4
2792,99.68,329.758,6.469,0.13,2
2793,141,14.037,149.64,0.82,4
2794,118.2,209.285,33.174,0.67,11
2795,203.09,294.71,161.392,0.69,15
2796,35.8,128.851,135.182,0.36,20
2797,118.98,15.883,190.343,0.76,5
2798,126.5,172.587,13.707,0.5,8
2799,140.7,202.715,53.955,0.21,0
2800,188.74,181.002,88.014,0.56,3
2801,185.6,8.623,124.57,0.59,3
2802,149.31,295.198,132.709,0.65,11
2803,91.15,201.787,106.607,0.52,15
2804,208.77,143.535,139.716,0.76,15
2805,137.18,309.671,96.391,0.87,11
2806,74.12,131.256,107.786,0.13,13
2807,180.51,192.926,120.577,0.21,2
2808,209.36,139.828,121.053,0.5,20
2809,148.86,55.494,178.106,0.64,19
2810,283.47,320.974,100.528,0.37,13
2811,0.96,362.283,80.398,0.87,15
2812,284.62,165.556,59.42,0.74,17
2813,122.71,121.603,31.135,0.41,21
2814,75.47,129.676,92.391,0.79,20
2815,5.5,284.546,187.93,0.42,14
2816,200.69,252.628,25.879,0.22,17
2817,223.77,122.152,163.764,0.35,11
2818,93.33,24.419,188.572,0.38,10
2819,150.98,91.47,123.699,0.32,3
2820,273.75,164.566,49.959,0.73,1
2821,266.2,109.897,31.021,0.28,0
2822,163.27,286.743,187.88,0.63,20
2823,147.66,138.272,77.602,0.64,12
2824,298.78,294.355,110.732,0.45,2
2825,275.72,316.721,194.243,0.39,0
2826,91.23,373.955,136.281,0.27,0
2827,190.63,208.359,152.406,0.49,2
2828,120.4,190.753,39.316,0.83,16
2829,107.56,363.482,177.774,0.16,11
2830,145.02,302.73,23.976,0.54,12
2831,193.2,148.103,124.044,0.76,4
2832,82.7,378.28,76.622,0.41,19
2833,169.69,240.707,142.572,0.67,15
2834,158.64,176.087,177.501,0.23,11
2835,237.86,221.763,198.622,0.44,21
2836,45.09,361.037,53.151,0.49,17
2837,173.48,235.152,182.901,0.31,16
2838,139.88,65.297,133.57,0.14,4
2839,69.69,145.237,183.646,0.19,4
2840,125.32,65.024,99.016,0.4,10
2841,75.84,72.749,138.854,0.14,19
2842,69.42,136.123,163.281,0.38,15
2843,278.65,325.148,100.472,0.72,11
2844,269.58,25.396,152.207,0.61,17
2845,187.62,178.223,20.185,0.48,19
2846,280,272.583,121.305,0.5,5
2847,27.98,104.731,163.552,0.75,9
2848,164.4,121.088,67.604,0.84,8
2849,245.05,350.415,22.874,0.18,8
2850,75.49,304.967,33.859,0.3,4
2851,112.84,8.247,126.924,0.1,16
2852,105.98,146.577,81.359,0.61,12
2853,141.34,355.424,179.421,0.41,2
2854,150.7,358.632,7.337,0.6,21
2855,293.58,191.891,181.436,0.76,8
2856,91.28,93.326,33.247,0.12,14
2857,139.19,355.733,111.091,0.68,0
2858,213.47,363.483,175.35,0.4,19
2859,113.93,165.371,38.755,0.21,1
2860,291.45,289.526,77.418,0.77,10
2861,226.27,353.309,11.861,0.69,18
2862,142.78,368.205,174.702,0.12,23
2863,39.19,369.672,151.472,0.75,17
2864,11.07,168.82,62.249,0.87,13
2865,227.73,261.846,178.945,0.8,12
2866,286.77,342.455,92.033,0.57,19
2867,23.05,32.235,166.982,0.11,10
2868,18.07,96.451,131.574,0.6,16
2869,271.96,119.305,134.172,0.3,11
2870,120.6,243.786,132.163,0.49,13
2871,227.45,219.391,198.847,0.28,23
2872,42.98,16.994,132.618,0.81,23
2873,33.57,226.476,116.842,0.69,2
2874,242.12,45.64,180.245,0.16,20
2875,0.52,189.869,59.837,0.11,3
2876,81.91,388.968,110.111,0.36,0
2877,250.61,373.15,170.936,0.82,19
2878,168.57,172.004,12.129,0.5,6
2879,119.11,316.143,92.697,0.59,11
2880,185.4,350.95,194.039,0.62,14
2881,26.51,35.776,13.894,0.79,15
2882,101.14,350.181,45.35,0.27,22
2883,269.05,139.984,116.735,0.12,1
2884,180.25,319.272,63.547,0.5,18
2885,271.74,300.142,6.938,0.86,1
2886,263.9,34.637,143.514,0.26,5
2887,266.34,200.795,126.631,0.68,11
2888,202.55,31.382,28.664,0.73,22
2889,91.39,336.927,130.417,0.15,22
2890,27.76,261.488,42.211,0.33,8
2891,202.2,149.607,179.188,0.16,5
2892,78.41,228.829,62.159,0.6,15
2893,38.06,272.803,81.03,0.61,18
2894,225.03,328.512,42.785,0.35,10
2895,152.69,48.946,32.584,0.59,15
2896,166.98,271.114,172.09,0.56,9
2897,215.02,57.692,198.57,0.37,5
2898,32.03,148.19,47.584,0.37,0
2899,16.5,280.163,31.403,0.6,12
2900,98.21,357.082,129.739,0.63,9
2901,155.66,363.893,74.641,0.11,5
2902,126.5,32.519,38.961,0.87,18
2903,137.6,226.617,39.743,0.12,22
2904,67.96,197.498,38.311,0.42,18
2905,232.11,293.005,157.227,0.4,20
2906,175.56,384.492,40.701,0.27,9
2907,176.53,257.01,152.798,0.89,4
2908,277.72,103.944,25.98,0.38,17
2909,15.73,171.557,179.554,0.52,10
2910,93.69,103.476,172.098,0.65,18
2911,56.56,57.834,116.062,0.77,15
2912,62.47,398.492,146.253,0.21,10
2913,101.64,394.83,79.56,0.29,19
2914,242.3,19.107,139.02,0.86,16
2915,113.08,357.598,199.179,0.4,22
2916,265.26,86.372,192.688,0.78,2
2917,33.93,66.749,70.084,0.34,7
2918,296.76,109.692,57.684,0.39,9
2919,146.56,346.814,172.99,0.25,20
2920,62.49,300.152,58.533,0.46,12
2921,108.86,388.869,181.302,0.63,5
2922,127.38,88.66,136.249,0.16,17
2923,226.32,354.635,33.476,0.83,14
2924,218.7,258.99,152.247,0.89,2
2925,88.34,141.602,197.913,0.43,11
2926,106.81,209.681,152.051,0.1,0
2927,297.18,235.25,38.966,0.21,14
2928,177.09,28.804,84.182,0.84,14
2929,198.04,282.442,131.353,0.49,23
2930,267.8,356.663,133.75,0.85,16
2931,71.77,59.908,50.829,0.77,1
2932,239.34,113.124,18.205,0.15,8
2933,69.31,364.084,188.192,0.35,11
2934,15.27,281.83,45.061,0.52,23
2935,112.68,16.825,18.162,0.84,21
2936,162.29,333.531,140.949,0.24,18
2937,68.41,356.058,55.72,0.46,19
2938,207.82,1.909,185.857,0.65,17
2939,66.2,148.163,122.591,0.69,17
2940,104.19,6.014,114.291,0.24,17
2941,88.36,260.588,49.222,0.83,5
2942,292.29,113.357,199.155,0.42,1
2943,223.67,135.433,143.512,0.31,5
2944,44.61,342.553,154.219,0.56,10
2945,105.21,217.135,43.821,0.76,9
2946,274.35,264.716,191.858,0.33,13
2947,267.92,143.6,80.177,0.9,11
2948,116.23,247.423,48.094,0.55,22
2949,162.72,25.126,82.35,0.32,18
2950,29.29,86.242,55.937,0.35,23
2951,152.98,152.502,61.284,0.35,22
2952,230.03,133.23,29.578,0.11,11
2953,122.36,376.987,193.843,0.45,21
2954,278.23,255.495,167.799,0.8,8
2955,120.94,44.345,10.967,0.66,19
2956,49.25,372.73,53.398,0.63,20
2957,220.4,299.005,152.508,0.89,20
2958,210.02,262.809,195.99,0.33,2
2959,76.58,301.293,187.966,0.19,12
2960,260.24,263.902,31.307,0.45,19
2961,66.95,76.77,146.884,0.23,2
2962,184.49,141.278,18.073,0.87,11
2963,214.17,119.607,115.655,0.42,4
2964,4.95,379.029,10.929,0.76,15
2965,46.75,86.31,143.926,0.17,6
2966,56.21,85.509,14.119,0.74,0
2967,36.12,314.737,145.536,0.28,9
2968,143.59,364.094,156.27,0.56,23
2969,218.77,140.146,19.342,0.68,22
2970,164.91,229.921,101.976,0.33,14
2971,5.83,353.378,186.399,0.74,11
2972,229.98,195.562,133.366,0.79,17
2973,164.56,156.4,20.968,0.51,23
2974,255.82,243.402,90.34,0.67,14
2975,68.79,245.643,169.572,0.34,21
2976,277.06,23.864,95.239,0.56,1
2977,113.58,398.816,195.796,0.82,23
2978,231.29,309.828,58.34,0.59,14
2979,60.6,225.631,151.243,0.4,10
2980,107.1,32.015,33.044,0.44,19
2981,191.24,225.47,22.603,0.19,22
2982,279.97,157.908,177.407,0.62,6
2983,83.23,334.414,44.728,0.68,10
2984,212.53,202.095,18.665,0.17,4
2985,235.81,170.279,94.573,0.7,2
2986,135.58,226.023,132.35,0.63,12
2987,29.13,14.46,151.421,0.77,19
2988,261.3,387.141,143.35,0.86,21
2989,23.05,262.579,24.02,0.45,18
2990,296.95,311.554,181.866,0.48,6
2991,163.6,343.652,66.787,0.58,12
2992,65.7,278.294,172.054,0.72,5
2993,104.32,320.134,45.394,0.67,15
2994,297.5,344.831,150.824,0.8,4
2995,176.76,136.482,60.12,0.15,12
2996,197.05,365.578,41.539,0.87,17
2997,223.4,142.91,108.461,0.63,13
2998,4.72,196.99,79.652,0.27,19
2999,33.41,75.012,104.126,0.42,6
3000,113.2,291.055,80.095,0.68,12
3001,139.96,167.706,114.586,0.16,6
3002,105.41,18.088,162.656,0.43,23
3003,224.86,140.368,70.106,0.47,21
3004,241.67,302.761,49.804,0.81,8
3005,19.29,334.13,81.47,0.71,7
3006,43.42,259.142,102.805,0.5,20
3007,38.65,141.823,128.839,0.88,9
3008,263.08,369.992,116.948,0.54,2
3009,107.31,301.079,36.98,0.21,20
3010,88.94,150.739,85.717,0.88,9
3011,8.12,18.022,80.755,0.13,9
3012,55.24,84.348,81.109,0.89,10
3013,161.68,335.537,96.495,0.73,2
3014,26.47,26.154,144.437,0.18,9
3015,266.32,242.202,22.262,0.22,7
3016,286.2,16.317,132.311,0.14,18
3017,169.03,286.595,101.555,0.6,1
3018,137.3,341.842,194.805,0.86,1
3019,242.62,210.525,171.792,0.55,15
3020,243.35,333.538,70.494,0.84,5
3021,51.33,29.599,73.786,0.68,17
3022,62.89,190.647,124.762,0.35,12
3023,277.81,124.457,109.353,0.85,0
3024,14.29,68.735,75.814,0.65,21
3025,217.88,173.392,171.199,0.85,12
3026,121.03,331.6,25.952,0.32,12
3027,69.23,302.527,18.059,0.21,1
3028,151,200.44,63.104,0.41,16
3029,299.7,192.858,52.076,0.21,20
3030,149.93,158.948,114.467,0.48,10
3031,251.01,110.618,64.521,0.12,12
3032,279.53,50.355,132.943,0.27,7
3033,264.02,88.887,43.688,0.45,4
3034,26.79,197.339,42.648,0.64,6
3035,292.86,122.129,182.41,0.87,21
3036,23.07,245.683,46.198,0.38,21
3037,140.28,358.096,122.295,0.83,0
3038,13.68,15.36,36.896,0.59,13
3039,163.99,158.05,160.5,0.16,6
3040,129.1,47.148,108.043,0.84,23
3041,20.84,363.195,148.621,0.16,6
3042,28.73,171.707,36.679,0.61,20
3043,135.89,280.141,9.247,0.2,9
3044,89.49,87.054,116.795,0.39,12
3045,239.16,128.773,42.415,0.81,12
3046,134.1,324.502,187.316,0.13,22
3047,133.86,275.279,198.231,0.22,15
3048,5.89,337.789,8.693,0.69,11
3049,94.07,355.527,125.246,0.64,13
3050,182.86,73.182,22.159,0.77,1
3051,228.43,333.245,88.946,0.77,4
3052,113.24,280.535,182.801,0.26,0
3053,125.85,150.197,31.24,0.79,19
3054,221.51,172.62,17.368,0.39,11
3055,85.12,300.554,103.057,0.67,16
3056,247.9,38.274,101.086,0.18,11
3057,137.21,189.325,130.037,0.5,18
3058,287,360.025,142.695,0.24,6
3059,67.15,139.379,22.815,0.12,17
3060,5.04,191.623,147.787,0.69,3
3061,286.65,285.139,97.86,0.74,21
3062,87.19,216.511,157.968,0.76,6
3063,134.72,24.541,34.129,0.35,6
3064,247.08,219.065,138.158,0.34,7
3065,115.44,249.34,5.79,0.9,22
3066,112.06,188.54,89.344,0.76,15
3067,168.91,126.638,93.456,0.36,17
3068,114.17,261.12,17.387,0.31,16
3069,102.3,115.058,102.562,0.83,23
3070,65.98,263.64,136.288,0.19,16
3071,156.85,295.192,193.136,0.1,10
3072,15.55,51.649,94.881,0.84,11
3073,74.66,325.052,7.334,0.67,15
3074,101.81,159.012,154.793,0.81,1
3075,236.23,102.363,170.282,0.37,22
3076,93.06,148.416,134.712,0.23,11
3077,14.41,92.968,15.468,0.71,6
3078,125.98,56.387,54.313,0.67,23
3079,174.06,217.189,52.489,0.37,13
3080,277.88,173.354,149.346,0.2,23
3081,55.81,354.909,89.232,0.71,15
3082,247.4,85.292,108.11,0.51,4
3083,22.27,48.487,12.642,0.23,7
3084,267.7,103.131,192.704,0.3,1
3085,206.23,298.169,21.992,0.86,0
3086,164.88,393.394,150.525,0.13,6
3087,263.48,296.149,164.098,0.48,12
3088,178.85,67.062,70.204,0.74,2
3089,27.98,77.885,129.859,0.47,7
3090,96.81,5.353,116.26,0.8,1
3091,65.24,322.52,120.692,0.81,10
3092,147.11,342.193,95.359,0.57,21
3093,270.22,55.942,174.016,0.27,1
3094,246.41,377.783,131.388,0.65,16
3095,219.48,367.723,140.855,0.79,19
3096,72.69,123.841,95.848,0.12,17
3097,73.52,391.878,66.584,0.37,18
3098,245.24,349.722,154.196,0.89,11
3099,168.44,40.636,154.821,0.18,3
3100,110.97,73.547,180.122,0.29,19
3101,170.89,309.232,197.48,0.4,13
3102,69.63,251.457,28.685,0.83,20
3103,51.38,289.087,146.906,0.79,0
3104,146.39,105.905,80.229,0.14,16
3105,293.76,159.813,15.895,0.81,18
3106,127.89,268.13,51.782,0.31,15
3107,69.34,261.338,31.169,0.86,16
3108,138.16,275.319,159.268,0.79,5
3109,68.36,228.439,16.062,0.26,11
3110,139.28,122.683,36.802,0.77,13
3111,142.34,344.43,142.402,0.59,8
3112,201.28,352.743,20.172,0.25,12
3113,278.05,33.509,117.379,0.61,4
3114,281.08,81.815,99.92,0.83,2
3115,202.87,386.619,11.849,0.7,2
3116,221.98,280.67,28.11,0.19,10
3117,64.64,14.17,186.32,0.63,22
3118,201.52,179.522,152.377,0.83,19
3119,179.53,145.739,122.459,0.82,1
3120,9.44,369.053,54.694,0.84,18
3121,109.6,289.899,116.74,0.76,6
3122,141.28,78.486,179.179,0.85,4
3123,221.88,298.594,188.458,0.86,3
3124,215.71,378.673,144.025,0.75,23
3125,140.18,62.01,180.084,0.35,17
3126,292.54,38.008,29.943,0.57,21
3127,92.12,243.743,182.004,0.89,6
3128,249.83,205.68,160.691,0.32,2
3129,38.81,280.247,191.552,0.85,8
3130,82.02,46.637,64.744,0.11,7
3131,256.1,39.226,74.058,0.26,11
3132,214.35,335.209,60.947,0.88,12
3133,279.58,245.358,136.303,0.74,9
3134,230.78,74.2,29.557,0.2,12
3135,297.9,170.452,137.437,0.53,11
3136,206.14,47.657,171.377,0.33,15
3137,2.84,230.888,102.879,0.31,22
3138,84.92,367.827,109.826,0.13,10
3139,239.86,40.011,76.096,0.48,14
3140,3.32,320.275,195.3,0.14,8
3141,263.9,381.414,77.24,0.18,1
3142,26.46,263.483,178.101,0.62,0
3143,277.34,277.365,87.507,0.49,20
3144,16.98,298.143,142.297,0.78,15
3145,88.73,257.978,39.185,0.61,5
3146,225.4,324.801,168.155,0.17,5
3147,90.11,319.053,195.319,0.74,23
3148,21.21,255.132,69.087,0.28,17
3149,142.49,151.763,139.472,0.76,10
3150,59.54,378.422,118.87,0.82,6
3151,43.04,30.949,92.072,0.62,11
3152,253.77,370.055,19.561,0.31,13
3153,229.58,3.234,13.744,0.49,20
3154,275.01,307.035,46.523,0.6,7
3155,178.63,28.402,180.527,0.32,18
3156,172.85,123.705,61.629,0.61,22
3157,58.96,247.504,12.705,0.21,10
3158,118.53,140.259,67.886,0.26,6
3159,269.55,73.926,134.757,0.39,16
3160,80.57,21.646,147.777,0.38,6
3161,135.26,379.957,9.485,0.22,11
3162,237.63,396.937,177.683,0.18,12
3163,233.49,284.439,36.552,0.44,10
3164,298.26,216.547,31.353,0.67,16
3165,129.08,84.859,127.696,0.23,8
3166,21.92,154.418,16.158,0.14,10
3167,40.17,148.758,27.866,0.38,13
3168,232.76,374.456,181.766,0.6,19
3169,236.13,158.66,78.462,0.41,3
3170,26.69,68.994,113.498,0.84,9
3171,108.15,82.69,9.09,0.64,18
3172,19.32,93.759,112.126,0.73,3
3173,183.43,105.301,11.596,0.76,17
3174,125,328.185,113.959,0.37,22
3175,11.76,348.663,192.375,0.26,19
3176,134.53,67.117,24.534,0.48,13
3177,257.53,186.194,179.634,0.85,20
3178,96.65,246.61,179.438,0.51,21
3179,96.33,372.986,194.355,0.62,12
3180,274.35,360.573,81.751,0.37,17
3181,220.04,38.315,156.359,0.52,19
3182,287.27,376.715,30.67,0.42,7
3183,140.95,159.121,57.699,0.82,1
3184,97.18,243.276,16.004,0.45,22
3185,112.54,376.367,46.701,0.61,3
3186,232.5,341.38,175.73,0.15,8
3187,107.29,333.942,145.215,0.24,4
3188,74.65,306.304,86.037,0.4,17
3189,103.05,231.312,107.008,0.53,18
3190,160.1,313.995,56.491,0.8,0
3191,74.71,167.259,109.683,0.39,14
3192,26.38,294.025,52.356,0.25,14
3193,130.35,253.234,122.626,0.5,23
3194,250.72,260.014,139.866,0.19,11
3195,272.54,230.445,5.637,0.75,13
3196,295.68,82.27,193.67,0.63,12
3197,220.71,37.586,109.569,0.12,10
3198,247.85,193.074,164.387,0.36,16
3199,113.95,276.759,58.646,0.89,14
3200,136.13,187.708,155.701,0.54,22
3201,60.44,186.323,137.278,0.42,15
3202,245.73,285.784,57.354,0.76,11
3203,246.88,48.978,78.194,0.64,14
3204,48.39,301.78,171.06,0.59,9
3205,11.98,150.029,85.972,0.36,19
3206,4.32,264.386,109.429,0.26,7
3207,72.95,95.388,22.787,0.35,6
3208,166.17,310.439,128.234,0.89,18
3209,129.16,196.19,31.497,0.53,13
3210,105.72,374.087,121.847,0.65,13
3211,50.68,84.846,110.386,0.11,18
3212,229.28,299.294,26.708,0.24,5
3213,158.39,58.234,163.462,0.72,15
3214,160.28,29.788,97.367,0.77,3
3215,214.49,121.309,56.774,0.6,3
3216,45.08,220.263,64.31,0.24,12
3217,239.51,248.678,21.542,0.74,1
3218,5.35,166.722,18.715,0.59,22
3219,35.52,64.741,154.047,0.88,3
3220,60.48,134.877,69.206,0.55,12
3221,250.2,338.929,111.823,0.23,18
3222,239.59,374.999,8.382,0.55,20
3223,260.37,23.522,173.449,0.56,15
3224,294.85,58.068,181.899,0.57,4
3225,198.41,143.298,108.916,0.44,23
3226,179.01,342.847,146.003,0.21,8
3227,141.15,277.288,53.81,0.46,5
3228,260.27,147.558,62.331,0.67,5
3229,212.05,272.019,31.983,0.22,7
3230,213.13,270.412,66.688,0.54,19
3231,246.69,142.462,184.595,0.15,14
3232,125.39,395.455,87.836,0.64,14
3233,209.55,318.388,195.492,0.63,19
3234,184.29,162.025,199.422,0.77,22
3235,19.75,385.257,101.47,0.56,8
3236,181.49,98.632,18.448,0.42,4
3237,168.73,2.98,151.361,0.42,13
3238,5.04,279.989,142.245,0.32,18
3239,103.03,350.62,114.18,0.64,22
3240,178.82,312.182,10.091,0.6,10
3241,123.16,386.197,49.753,0.61,4
3242,119.66,393.051,131.343,0.37,17
3243,11.59,263.233,131.862,0.29,1
3244,87.2,367.368,51.944,0.45,4
3245,214.38,145.783,178.485,0.81,23
3246,124.87,305.638,155.862,0.54,8
3247,25.81,69.146,57.705,0.45,21
3248,220.09,4.111,92.591,0.69,2
3249,162.76,214.758,186.227,0.44,14
