customer_id,device_type,num_devices_registered,device_age_months,network_generation,os_type,uses_5g,device_security_patch
4012,Smartphone,2,26,4G,Android,TRUE,Up-to-date
4013,Smartphone,4,5,4G,Android,FALSE,Outdated
4014,Smartphone,3,9,4G,iOS,TRUE,Up-to-date
4015,Smartphone,4,7,4G,Android,FALSE,Outdated
4016,Smartphone,2,15,LTE,Android,TRUE,Up-to-date
4017,Smartphone,4,2,5G,Android,FALSE,Up-to-date
4018,Smartphone,3,16,4G,Android,FALSE,Up-to-date
4019,Tablet,2,4,4G,iOS,TRUE,Outdated
4020,Smartphone,3,23,5G,iOS,TRUE,Outdated
4021,Feature Phone,2,29,4G,Other,FALSE,Up-to-date
4022,Smartphone,1,17,4G,Android,FALSE,Up-to-date
4023,Smartphone,1,35,4G,Android,FALSE,Outdated
4024,Smartphone,2,14,4G,Android,TRUE,Up-to-date
4025,Smartphone,2,3,4G,Other,TRUE,Up-to-date
4026,Smartphone,3,30,5G,iOS,TRUE,Outdated
4027,Smartphone,2,27,5G,iOS,FALSE,Up-to-date
4028,Smartphone,4,36,LTE,Android,TRUE,Outdated
4029,Smartphone,1,7,5G,Android,FALSE,Outdated
4030,Smartphone,2,18,5G,Android,FALSE,Outdated
4031,Tablet,4,25,4G,Android,TRUE,Outdated
4032,Smartphone,1,30,4G,iOS,TRUE,Up-to-date
4033,Smartphone,2,35,5G,iOS,FALSE,Up-to-date
4034,Smartphone,2,36,4G,Android,FALSE,Up-to-date
4035,Smartwatch,2,10,4G,Android,FALSE,Up-to-date
4036,Smartphone,1,10,LTE,iOS,TRUE,Outdated
4037,Smartphone,3,26,LTE,iOS,FALSE,Outdated
4038,Smartphone,1,12,4G,iOS,TRUE,Outdated
4039,Smartphone,1,33,4G,Android,FALSE,Up-to-date
4040,Tablet,2,30,5G,Android,TRUE,Up-to-date
4041,Smartphone,2,28,5G,Android,TRUE,Up-to-date
4042,Smartphone,1,10,4G,Android,TRUE,Outdated
4043,Smartphone,1,8,5G,iOS,FALSE,Up-to-date
4044,Smartphone,3,7,5G,Android,FALSE,Up-to-date
4045,Feature Phone,1,7,4G,Android,FALSE,Outdated
4046,Smartphone,4,36,4G,Android,TRUE,Outdated
4047,Smartphone,1,0,4G,iOS,FALSE,Outdated
4048,Smartphone,2,24,5G,Android,TRUE,Outdated
4049,Smartphone,2,33,LTE,iOS,FALSE,Outdated
4050,Smartphone,2,8,4G,Android,FALSE,Up-to-date
4051,Smartphone,3,10,4G,Android,TRUE,Outdated
4052,Smartphone,1,0,4G,iOS,TRUE,Up-to-date
4053,Smartphone,4,22,4G,iOS,FALSE,Up-to-date
4054,Smartphone,3,4,4G,Android,TRUE,Up-to-date
4055,Feature Phone,2,10,LTE,iOS,FALSE,Up-to-date
4056,Smartphone,2,25,5G,Other,FALSE,Up-to-date
4057,Smartphone,3,15,5G,iOS,FALSE,Up-to-date
4058,Smartphone,2,28,4G,Android,FALSE,Outdated
4059,Smartphone,3,12,5G,iOS,FALSE,Up-to-date
4060,Smartphone,3,11,4G,Android,TRUE,Up-to-date
4061,Smartphone,4,7,4G,Android,TRUE,Outdated
4062,Smartphone,4,2,5G,Android,FALSE,Outdated
4063,Smartphone,3,21,4G,iOS,FALSE,Up-to-date
4064,Smartphone,4,35,4G,Android,TRUE,Up-to-date
4065,Feature Phone,1,6,LTE,iOS,FALSE,Outdated
4066,Smartwatch,4,4,5G,Android,FALSE,Up-to-date
4067,Smartphone,2,30,4G,Android,FALSE,Outdated
4068,Smartphone,1,21,5G,Android,FALSE,Up-to-date
4069,Smartphone,1,33,LTE,Android,TRUE,Up-to-date
4070,Feature Phone,2,0,4G,Android,FALSE,Up-to-date
4071,Smartphone,3,18,5G,iOS,FALSE,Outdated
4072,Smartphone,3,17,5G,Other,TRUE,Outdated
4073,Smartphone,4,17,5G,Android,FALSE,Outdated
4074,Smartphone,2,1,4G,Android,FALSE,Outdated
4075,Smartphone,4,29,LTE,iOS,FALSE,Up-to-date
4076,Smartphone,2,4,4G,iOS,TRUE,Up-to-date
4077,Smartphone,3,11,4G,Android,TRUE,Up-to-date
4078,Smartphone,3,10,4G,iOS,TRUE,Up-to-date
4079,Smartphone,1,13,4G,Android,FALSE,Outdated
4080,Smartphone,3,32,4G,Android,FALSE,Up-to-date
4081,Smartphone,4,9,4G,iOS,FALSE,Outdated
4082,Smartphone,1,23,4G,Android,FALSE,Up-to-date
4083,Smartphone,3,2,5G,Other,TRUE,Outdated
4084,Smartphone,1,35,4G,Android,TRUE,Outdated
4085,Smartphone,2,4,5G,Android,TRUE,Up-to-date
4086,Smartphone,1,0,4G,Android,FALSE,Up-to-date
4087,Smartphone,3,20,5G,Android,FALSE,Up-to-date
4088,Smartphone,3,29,4G,Android,FALSE,Up-to-date
4089,Tablet,2,6,LTE,Android,FALSE,Up-to-date
4090,Feature Phone,4,10,4G,Android,FALSE,Outdated
4091,Smartphone,3,33,5G,Android,FALSE,Outdated
4092,Smartphone,2,8,5G,Other,FALSE,Outdated
4093,Tablet,4,35,4G,Android,TRUE,Up-to-date
4094,Smartphone,3,3,LTE,Android,TRUE,Up-to-date
4095,Smartphone,1,15,5G,iOS,TRUE,Up-to-date
4096,Smartphone,4,18,4G,Android,TRUE,Up-to-date
4097,Smartphone,1,23,LTE,Android,TRUE,Up-to-date
4098,Smartphone,2,13,4G,iOS,FALSE,Up-to-date
4099,Smartwatch,2,13,5G,Other,TRUE,Up-to-date
4100,Feature Phone,2,6,LTE,Android,FALSE,Up-to-date
4101,Smartphone,2,16,4G,iOS,FALSE,Outdated
4102,Smartphone,1,9,4G,Android,FALSE,Outdated
4103,Tablet,1,6,4G,Android,FALSE,Up-to-date
4104,Smartphone,2,28,LTE,iOS,FALSE,Outdated
4105,Feature Phone,3,23,LTE,Android,FALSE,Outdated
4106,Smartphone,4,1,5G,iOS,FALSE,Outdated
4107,Smartphone,2,0,4G,iOS,TRUE,Up-to-date
4108,Smartphone,1,3,4G,iOS,FALSE,Outdated
4109,Smartphone,2,11,4G,Android,FALSE,Outdated
4110,Smartphone,1,24,LTE,iOS,TRUE,Up-to-date
4111,Smartphone,3,26,5G,Android,FALSE,Up-to-date
4112,Smartphone,1,20,4G,Android,TRUE,Outdated
4113,Smartphone,3,32,LTE,Android,TRUE,Outdated
4114,Smartwatch,3,9,4G,Android,FALSE,Up-to-date
4115,Feature Phone,1,20,LTE,iOS,FALSE,Outdated
4116,Smartphone,1,25,4G,Android,TRUE,Up-to-date
4117,Smartphone,2,23,LTE,iOS,TRUE,Up-to-date
4118,Smartwatch,4,16,4G,Android,TRUE,Outdated
4119,Smartphone,4,36,4G,Android,FALSE,Outdated
4120,Smartphone,2,16,4G,Android,TRUE,Up-to-date
4121,Smartphone,2,32,4G,iOS,TRUE,Outdated
4122,Smartphone,4,28,4G,iOS,TRUE,Up-to-date
4123,Tablet,2,34,4G,Android,TRUE,Outdated
4124,Smartphone,4,18,LTE,iOS,TRUE,Outdated
4125,Smartphone,2,33,LTE,iOS,TRUE,Up-to-date
4126,Feature Phone,4,26,LTE,Android,FALSE,Up-to-date
4127,Smartphone,2,27,4G,iOS,FALSE,Outdated
4128,Smartphone,3,32,4G,Other,TRUE,Outdated
4129,Smartphone,2,27,5G,Other,TRUE,Outdated
4130,Tablet,1,14,4G,iOS,FALSE,Outdated
4131,Smartphone,4,18,LTE,Android,TRUE,Up-to-date
4132,Smartphone,4,30,4G,iOS,TRUE,Up-to-date
4133,Smartphone,1,31,5G,Android,FALSE,Outdated
4134,Smartphone,2,28,4G,Other,FALSE,Up-to-date
4135,Smartphone,4,1,4G,iOS,TRUE,Outdated
4136,Smartphone,4,9,4G,Android,FALSE,Up-to-date
4137,Smartphone,3,3,5G,Android,FALSE,Outdated
4138,Feature Phone,4,20,4G,Android,FALSE,Up-to-date
4139,Smartphone,2,10,5G,Android,FALSE,Outdated
4140,Smartphone,1,17,4G,Android,FALSE,Outdated
4141,Smartphone,1,3,LTE,Android,FALSE,Up-to-date
4142,Smartwatch,1,17,LTE,Android,FALSE,Up-to-date
4143,Feature Phone,2,10,LTE,iOS,FALSE,Outdated
4144,Smartphone,4,25,5G,iOS,FALSE,Outdated
4145,Smartphone,4,5,5G,Android,TRUE,Outdated
4146,Smartphone,1,7,5G,Android,FALSE,Up-to-date
4147,Smartphone,1,15,5G,Android,FALSE,Outdated
4148,Smartphone,2,4,5G,Android,FALSE,Up-to-date
4149,Smartphone,4,17,4G,Android,FALSE,Outdated
4150,Smartphone,1,25,5G,iOS,TRUE,Up-to-date
4151,Smartphone,3,10,5G,Android,TRUE,Outdated
4152,Smartphone,1,34,LTE,iOS,FALSE,Up-to-date
4153,Smartphone,3,29,5G,Android,FALSE,Up-to-date
4154,Tablet,3,14,4G,Android,TRUE,Outdated
4155,Smartphone,3,17,4G,Android,FALSE,Outdated
4156,Smartphone,1,31,5G,iOS,FALSE,Up-to-date
4157,Feature Phone,4,15,4G,Android,FALSE,Up-to-date
4158,Smartphone,3,3,5G,iOS,TRUE,Up-to-date
4159,Smartphone,4,33,5G,iOS,FALSE,Up-to-date
4160,Smartphone,1,17,4G,iOS,TRUE,Outdated
4161,Smartphone,4,2,5G,iOS,FALSE,Up-to-date
4162,Tablet,4,25,4G,Android,FALSE,Up-to-date
4163,Smartphone,1,32,4G,Android,TRUE,Outdated
4164,Smartphone,2,5,5G,Android,FALSE,Up-to-date
4165,Smartphone,4,15,5G,Android,FALSE,Outdated
4166,Feature Phone,2,27,4G,Android,FALSE,Outdated
4167,Smartphone,1,18,5G,Android,FALSE,Outdated
4168,Smartphone,2,9,LTE,Android,FALSE,Outdated
4169,Smartphone,2,9,4G,iOS,FALSE,Up-to-date
4170,Feature Phone,2,0,4G,iOS,FALSE,Up-to-date
4171,Smartphone,3,12,4G,iOS,TRUE,Outdated
4172,Smartphone,1,12,LTE,iOS,FALSE,Up-to-date
4173,Smartphone,1,10,LTE,iOS,FALSE,Outdated
4174,Smartphone,1,17,4G,Android,TRUE,Outdated
4175,Feature Phone,2,5,LTE,Android,FALSE,Up-to-date
4176,Smartphone,2,4,4G,Android,FALSE,Outdated
4177,Smartphone,3,20,LTE,iOS,TRUE,Outdated
4178,Smartphone,2,0,5G,iOS,FALSE,Outdated
4179,Smartphone,3,6,4G,Android,FALSE,Up-to-date
4180,Smartphone,1,36,LTE,Android,FALSE,Outdated
4181,Smartphone,4,35,LTE,Android,TRUE,Outdated
4182,Smartphone,2,33,4G,Android,TRUE,Up-to-date
4183,Smartphone,4,30,4G,iOS,TRUE,Outdated
4184,Smartphone,2,22,4G,Android,TRUE,Outdated
4185,Smartphone,2,28,5G,Android,FALSE,Outdated
4186,Smartphone,1,24,4G,iOS,FALSE,Outdated
4187,Smartphone,4,33,4G,iOS,TRUE,Up-to-date
4188,Smartphone,3,4,LTE,Android,TRUE,Up-to-date
4189,Smartphone,2,16,5G,Android,FALSE,Up-to-date
4190,Smartphone,3,16,4G,Other,TRUE,Up-to-date
4191,Smartphone,1,11,5G,iOS,FALSE,Up-to-date
4192,Smartphone,3,10,5G,iOS,FALSE,Outdated
4193,Smartphone,1,4,5G,Android,FALSE,Outdated
4194,Smartphone,4,18,4G,Android,FALSE,Outdated
4195,Smartphone,2,6,4G,Android,FALSE,Outdated
4196,Smartwatch,4,2,5G,Android,TRUE,Outdated
4197,Tablet,2,27,4G,iOS,FALSE,Up-to-date
4198,Feature Phone,4,7,4G,Android,FALSE,Up-to-date
4199,Smartphone,3,19,4G,Android,TRUE,Up-to-date
4200,Smartphone,1,29,4G,Android,FALSE,Up-to-date
4201,Smartphone,4,35,4G,Android,FALSE,Up-to-date
4202,Smartphone,4,18,4G,Other,FALSE,Up-to-date
4203,Smartphone,2,27,5G,Android,FALSE,Up-to-date
4204,Smartphone,2,5,4G,Android,TRUE,Outdated
4205,Smartphone,2,20,4G,Android,TRUE,Outdated
4206,Smartphone,1,12,5G,Android,TRUE,Up-to-date
4207,Smartphone,2,9,4G,Android,FALSE,Up-to-date
4208,Smartphone,1,26,LTE,Android,FALSE,Up-to-date
4209,Feature Phone,1,19,LTE,iOS,FALSE,Up-to-date
4210,Smartphone,3,31,5G,Android,TRUE,Outdated
4211,Feature Phone,4,28,4G,Android,FALSE,Up-to-date
4212,Smartphone,1,4,5G,Android,FALSE,Outdated
4213,Tablet,3,26,5G,Android,TRUE,Up-to-date
4214,Smartphone,1,31,4G,Android,FALSE,Up-to-date
4215,Smartphone,1,7,4G,iOS,TRUE,Up-to-date
4216,Smartwatch,4,12,4G,iOS,FALSE,Outdated
4217,Smartphone,4,36,4G,iOS,FALSE,Up-to-date
4218,Smartphone,3,21,LTE,Android,TRUE,Up-to-date
4219,Feature Phone,1,22,LTE,Android,FALSE,Outdated
4220,Smartphone,1,30,4G,Android,TRUE,Outdated
4221,Smartphone,3,0,4G,Android,FALSE,Outdated
4222,Smartphone,1,23,4G,Other,FALSE,Outdated
4223,Smartphone,4,36,4G,Android,TRUE,Outdated
4224,Feature Phone,2,27,4G,iOS,FALSE,Outdated
4225,Smartphone,3,6,5G,iOS,FALSE,Outdated
4226,Smartphone,3,34,5G,iOS,TRUE,Up-to-date
4227,Smartphone,1,25,5G,Android,FALSE,Outdated
4228,Smartphone,1,12,5G,Android,FALSE,Up-to-date
4229,Feature Phone,3,4,4G,Android,FALSE,Outdated
4230,Feature Phone,1,23,4G,Android,FALSE,Outdated
4231,Smartphone,2,20,4G,Android,FALSE,Up-to-date
4232,Smartphone,1,25,4G,Android,TRUE,Outdated
4233,Smartwatch,4,35,5G,Android,TRUE,Up-to-date
4234,Feature Phone,2,30,LTE,Android,FALSE,Up-to-date
4235,Smartphone,1,36,4G,iOS,FALSE,Outdated
4236,Smartphone,2,24,5G,Android,FALSE,Up-to-date
4237,Smartphone,1,13,4G,iOS,FALSE,Outdated
4238,Tablet,4,5,5G,Other,FALSE,Up-to-date
4239,Smartphone,4,9,4G,iOS,FALSE,Outdated
4240,Tablet,4,3,4G,iOS,TRUE,Up-to-date
4241,Smartphone,2,21,5G,Android,FALSE,Outdated
4242,Tablet,4,9,5G,Android,FALSE,Up-to-date
4243,Smartphone,4,22,4G,Android,FALSE,Up-to-date
4244,Smartphone,3,22,4G,Other,FALSE,Outdated
4245,Smartphone,3,31,4G,Android,TRUE,Up-to-date
4246,Feature Phone,1,25,4G,Android,FALSE,Outdated
4247,Smartphone,2,30,5G,Android,TRUE,Outdated
4248,Tablet,1,15,5G,Android,FALSE,Outdated
4249,Smartphone,2,25,5G,Android,FALSE,Up-to-date
4250,Smartphone,1,20,5G,Android,FALSE,Outdated
4251,Tablet,2,26,5G,Android,TRUE,Up-to-date
4252,Smartphone,1,14,4G,Android,FALSE,Outdated
4253,Tablet,2,2,LTE,iOS,FALSE,Up-to-date
4254,Tablet,4,36,5G,Android,TRUE,Outdated
4255,Smartphone,4,35,5G,iOS,TRUE,Outdated
4256,Smartphone,4,7,5G,iOS,FALSE,Up-to-date
4257,Feature Phone,4,15,LTE,Android,FALSE,Outdated
4258,Smartphone,3,17,5G,Android,FALSE,Outdated
4259,Smartphone,1,22,5G,iOS,FALSE,Outdated
4260,Smartphone,3,17,LTE,iOS,TRUE,Outdated
4261,Smartphone,1,20,5G,iOS,FALSE,Outdated
4262,Smartphone,4,35,5G,Other,FALSE,Outdated
4263,Smartphone,1,21,4G,Android,FALSE,Up-to-date
4264,Smartphone,3,22,4G,iOS,TRUE,Up-to-date
4265,Feature Phone,4,10,4G,Android,FALSE,Outdated
4266,Smartphone,4,28,4G,Android,FALSE,Outdated
4267,Smartphone,2,15,5G,Android,TRUE,Outdated
4268,Smartwatch,2,30,5G,iOS,FALSE,Outdated
4269,Smartphone,2,26,4G,iOS,FALSE,Up-to-date
4270,Feature Phone,3,5,4G,Android,FALSE,Outdated
4271,Smartphone,1,32,4G,iOS,FALSE,Outdated
4272,Smartphone,4,32,4G,iOS,FALSE,Up-to-date
4273,Feature Phone,4,10,LTE,iOS,FALSE,Outdated
4274,Smartphone,1,14,4G,Android,FALSE,Up-to-date
4275,Smartphone,1,24,4G,Android,FALSE,Up-to-date
4276,Smartphone,4,35,5G,Android,FALSE,Up-to-date
4277,Smartphone,3,18,LTE,iOS,TRUE,Up-to-date
4278,Smartphone,4,29,4G,iOS,FALSE,Outdated
4279,Smartphone,3,6,5G,Android,FALSE,Outdated
4280,Smartphone,1,28,4G,Android,FALSE,Outdated
4281,Feature Phone,3,10,4G,iOS,FALSE,Up-to-date
4282,Smartphone,2,21,4G,Android,TRUE,Outdated
4283,Smartphone,2,23,5G,iOS,TRUE,Up-to-date
4284,Smartphone,2,10,4G,iOS,FALSE,Up-to-date
4285,Smartphone,3,8,4G,Android,FALSE,Up-to-date
4286,Smartphone,4,32,LTE,Other,TRUE,Outdated
4287,Feature Phone,3,21,4G,Android,FALSE,Outdated
4288,Smartphone,3,24,LTE,Android,FALSE,Up-to-date
4289,Smartphone,1,10,4G,Android,TRUE,Outdated
4290,Smartphone,2,0,LTE,Other,FALSE,Outdated
4291,Feature Phone,4,6,4G,iOS,FALSE,Up-to-date
4292,Smartphone,4,22,4G,Other,FALSE,Outdated
4293,Smartphone,1,25,5G,Android,TRUE,Up-to-date
4294,Feature Phone,3,7,4G,Android,FALSE,Up-to-date
4295,Feature Phone,1,1,LTE,Other,FALSE,Outdated
4296,Smartphone,2,9,5G,iOS,FALSE,Up-to-date
4297,Smartphone,4,3,LTE,Android,FALSE,Up-to-date
4298,Smartphone,1,23,4G,iOS,TRUE,Up-to-date
4299,Smartphone,3,0,4G,Other,FALSE,Outdated
4300,Smartphone,2,5,4G,iOS,TRUE,Up-to-date
4301,Smartphone,4,32,5G,Android,TRUE,Up-to-date
4302,Smartphone,3,16,4G,Android,FALSE,Outdated
4303,Smartphone,3,24,LTE,Android,FALSE,Outdated
4304,Feature Phone,3,7,LTE,iOS,FALSE,Outdated
4305,Smartphone,3,4,LTE,iOS,FALSE,Outdated
4306,Smartphone,4,15,5G,Android,FALSE,Outdated
4307,Smartphone,1,22,5G,iOS,TRUE,Outdated
4308,Smartphone,4,9,LTE,Android,TRUE,Up-to-date
4309,Smartphone,4,13,4G,Android,FALSE,Up-to-date
4310,Smartphone,1,28,LTE,iOS,FALSE,Outdated
4311,Feature Phone,2,32,4G,Android,FALSE,Outdated
4312,Smartphone,3,33,4G,Other,FALSE,Up-to-date
4313,Feature Phone,2,26,4G,Android,FALSE,Up-to-date
4314,Feature Phone,4,32,LTE,Android,FALSE,Outdated
4315,Smartphone,1,5,5G,Android,TRUE,Outdated
4316,Smartphone,3,33,4G,Android,TRUE,Up-to-date
4317,Tablet,1,35,4G,iOS,TRUE,Outdated
4318,Smartphone,1,12,LTE,Android,TRUE,Up-to-date
4319,Feature Phone,4,13,4G,Android,FALSE,Outdated
4320,Smartphone,2,6,LTE,Android,FALSE,Up-to-date
4321,Smartphone,4,19,LTE,Android,TRUE,Outdated
4322,Feature Phone,3,2,4G,Android,FALSE,Outdated
4323,Smartphone,3,26,4G,Android,FALSE,Up-to-date
4324,Smartphone,1,36,4G,iOS,FALSE,Outdated
4325,Smartphone,4,26,5G,Android,FALSE,Outdated
4326,Smartphone,4,23,4G,Android,TRUE,Outdated
4327,Smartphone,4,22,5G,iOS,TRUE,Outdated
4328,Smartwatch,2,26,4G,iOS,FALSE,Up-to-date
4329,Smartphone,1,17,5G,Android,FALSE,Outdated
4330,Smartphone,4,22,5G,Android,FALSE,Outdated
4331,Tablet,1,29,4G,Android,FALSE,Outdated
4332,Smartwatch,2,5,4G,Android,FALSE,Outdated
4333,Smartphone,2,10,4G,Android,TRUE,Up-to-date
4334,Smartphone,2,9,4G,Android,TRUE,Up-to-date
4335,Tablet,1,18,5G,iOS,FALSE,Outdated
4336,Smartphone,1,13,LTE,iOS,FALSE,Up-to-date
4337,Smartphone,1,8,5G,iOS,FALSE,Up-to-date
4338,Smartphone,2,31,LTE,iOS,FALSE,Up-to-date
4339,Smartphone,2,16,4G,Android,FALSE,Outdated
4340,Smartphone,2,33,4G,iOS,FALSE,Outdated
4341,Feature Phone,3,22,LTE,iOS,FALSE,Outdated
4342,Smartphone,1,15,LTE,Android,TRUE,Outdated
4343,Smartphone,3,4,5G,Android,FALSE,Up-to-date
4344,Smartphone,4,26,5G,iOS,TRUE,Up-to-date
4345,Smartphone,3,5,LTE,Android,FALSE,Outdated
4346,Smartphone,1,11,4G,Android,FALSE,Outdated
4347,Smartphone,2,4,4G,Android,FALSE,Outdated
4348,Smartphone,4,18,4G,Android,TRUE,Outdated
4349,Smartphone,4,12,5G,Android,FALSE,Outdated
4350,Smartphone,4,20,4G,iOS,FALSE,Outdated
4351,Smartphone,4,8,4G,Android,FALSE,Up-to-date
4352,Smartphone,2,29,5G,iOS,FALSE,Up-to-date
4353,Feature Phone,2,7,4G,Android,FALSE,Up-to-date
4354,Smartphone,4,35,4G,Android,TRUE,Outdated
4355,Smartphone,3,13,4G,Android,FALSE,Outdated
4356,Smartphone,4,36,4G,iOS,TRUE,Up-to-date
4357,Smartphone,4,5,4G,iOS,FALSE,Up-to-date
4358,Smartphone,1,8,4G,Android,TRUE,Outdated
4359,Smartphone,3,7,LTE,iOS,TRUE,Outdated
4360,Feature Phone,1,20,4G,Android,FALSE,Outdated
4361,Smartphone,4,21,4G,Android,FALSE,Up-to-date
4362,Smartphone,2,28,5G,Android,FALSE,Outdated
4363,Smartphone,3,9,4G,Android,FALSE,Up-to-date
4364,Feature Phone,3,27,LTE,Android,FALSE,Outdated
4365,Smartwatch,1,21,5G,Android,TRUE,Up-to-date
4366,Smartphone,4,23,4G,iOS,FALSE,Outdated
4367,Smartphone,4,28,LTE,Android,FALSE,Up-to-date
4368,Smartphone,2,21,4G,Other,TRUE,Up-to-date
4369,Smartphone,1,20,4G,Android,FALSE,Up-to-date
4370,Smartphone,3,31,5G,Android,FALSE,Up-to-date
4371,Smartphone,2,9,4G,Android,FALSE,Outdated
4372,Feature Phone,4,32,LTE,iOS,FALSE,Up-to-date
4373,Smartphone,1,18,4G,iOS,TRUE,Up-to-date
4374,Smartphone,4,36,5G,Android,TRUE,Outdated
4375,Smartphone,3,4,LTE,Android,FALSE,Outdated
4376,Smartwatch,4,18,5G,Android,FALSE,Outdated
4377,Smartphone,2,20,4G,Android,FALSE,Up-to-date
4378,Smartphone,2,25,5G,Other,TRUE,Outdated
4379,Feature Phone,4,5,LTE,Android,FALSE,Outdated
4380,Smartwatch,1,10,4G,Android,TRUE,Outdated
4381,Smartphone,1,3,LTE,Android,TRUE,Up-to-date
4382,Smartphone,4,17,4G,Android,FALSE,Outdated
4383,Smartphone,1,31,4G,Android,FALSE,Outdated
4384,Smartphone,4,10,4G,iOS,FALSE,Up-to-date
4385,Smartphone,4,28,LTE,Android,TRUE,Outdated
4386,Smartphone,1,9,4G,Android,FALSE,Up-to-date
4387,Smartphone,3,1,4G,iOS,FALSE,Outdated
4388,Tablet,1,1,5G,Android,FALSE,Up-to-date
4389,Smartphone,4,17,5G,iOS,FALSE,Outdated
4390,Smartphone,2,35,5G,Other,FALSE,Outdated
4391,Smartphone,1,0,4G,Android,FALSE,Up-to-date
4392,Feature Phone,1,20,4G,Android,FALSE,Up-to-date
4393,Feature Phone,1,11,4G,Android,FALSE,Outdated
4394,Smartphone,4,14,4G,Other,FALSE,Up-to-date
4395,Smartphone,1,32,LTE,Android,FALSE,Up-to-date
4396,Feature Phone,3,24,4G,iOS,FALSE,Outdated
4397,Feature Phone,4,16,LTE,Android,FALSE,Outdated
4398,Feature Phone,3,31,LTE,Android,FALSE,Outdated
4399,Tablet,1,2,4G,Android,FALSE,Outdated
4400,Smartphone,2,10,5G,iOS,TRUE,Outdated
4401,Feature Phone,2,23,4G,Android,FALSE,Outdated
4402,Smartphone,1,6,4G,Android,FALSE,Outdated
4403,Smartphone,4,20,4G,Android,TRUE,Outdated
4404,Smartphone,3,16,5G,Android,FALSE,Outdated
4405,Smartphone,3,6,4G,iOS,FALSE,Outdated
4406,Tablet,3,24,4G,Android,FALSE,Up-to-date
4407,Tablet,1,1,5G,Android,FALSE,Up-to-date
4408,Smartphone,1,13,4G,Android,TRUE,Outdated
4409,Smartphone,4,3,LTE,Android,TRUE,Up-to-date
4410,Feature Phone,1,4,LTE,iOS,FALSE,Up-to-date
4411,Smartphone,3,1,5G,iOS,FALSE,Outdated
4412,Smartphone,4,9,5G,Other,FALSE,Outdated
4413,Smartphone,2,15,5G,iOS,FALSE,Up-to-date
4414,Feature Phone,3,21,LTE,Android,FALSE,Up-to-date
4415,Smartphone,3,29,LTE,Other,TRUE,Outdated
4416,Tablet,3,16,4G,iOS,TRUE,Up-to-date
4417,Smartphone,3,21,4G,Android,TRUE,Outdated
4418,Smartphone,4,13,5G,Android,FALSE,Outdated
4419,Feature Phone,2,6,4G,iOS,FALSE,Outdated
4420,Smartwatch,2,16,5G,Android,TRUE,Outdated
4421,Feature Phone,3,31,LTE,Android,FALSE,Outdated
4422,Smartwatch,1,16,4G,Android,TRUE,Up-to-date
4423,Feature Phone,4,23,4G,Android,FALSE,Up-to-date
4424,Feature Phone,4,29,4G,iOS,FALSE,Outdated
4425,Smartphone,1,32,4G,iOS,TRUE,Up-to-date
4426,Smartphone,1,36,4G,Android,TRUE,Outdated
4427,Smartphone,4,15,4G,iOS,TRUE,Outdated
4428,Smartphone,2,33,5G,Android,FALSE,Outdated
4429,Feature Phone,3,17,LTE,iOS,FALSE,Up-to-date
4430,Smartphone,3,11,LTE,iOS,FALSE,Outdated
4431,Smartphone,1,15,LTE,Android,FALSE,Up-to-date
4432,Smartphone,3,23,5G,iOS,TRUE,Up-to-date
4433,Smartphone,3,26,LTE,Android,TRUE,Up-to-date
4434,Smartwatch,1,23,LTE,Android,FALSE,Up-to-date
4435,Smartphone,3,7,4G,Other,FALSE,Outdated
4436,Smartphone,4,31,4G,Android,FALSE,Outdated
4437,Smartphone,1,4,LTE,Android,FALSE,Up-to-date
4438,Smartphone,4,7,4G,Android,FALSE,Outdated
4439,Tablet,1,18,LTE,Android,FALSE,Up-to-date
4440,Smartphone,4,30,4G,Android,TRUE,Up-to-date
4441,Smartphone,1,3,5G,Android,FALSE,Up-to-date
4442,Tablet,2,33,LTE,Android,FALSE,Up-to-date
4443,Smartphone,4,9,5G,iOS,FALSE,Outdated
4444,Smartphone,3,9,4G,Android,TRUE,Up-to-date
4445,Smartphone,4,10,4G,Android,FALSE,Up-to-date
4446,Smartphone,3,20,4G,Other,TRUE,Up-to-date
4447,Smartphone,2,22,4G,Android,TRUE,Up-to-date
4448,Smartphone,4,5,5G,iOS,FALSE,Outdated
4449,Smartphone,3,5,4G,Android,FALSE,Up-to-date
4450,Smartphone,2,9,5G,Android,FALSE,Up-to-date
4451,Feature Phone,4,25,4G,iOS,FALSE,Up-to-date
4452,Smartphone,2,30,LTE,Android,TRUE,Outdated
4453,Smartphone,4,10,4G,Android,FALSE,Up-to-date
4454,Feature Phone,1,14,4G,Android,FALSE,Outdated
4455,Smartphone,4,11,4G,Android,FALSE,Outdated
4456,Smartphone,2,9,4G,Android,TRUE,Up-to-date
4457,Feature Phone,3,1,4G,Android,FALSE,Outdated
4458,Smartphone,4,11,4G,Android,TRUE,Outdated
4459,Smartphone,3,31,4G,iOS,FALSE,Up-to-date
4460,Smartphone,4,36,5G,Android,TRUE,Outdated
4461,Feature Phone,3,5,LTE,Android,FALSE,Outdated
4462,Smartwatch,2,15,4G,Android,FALSE,Up-to-date
4463,Smartphone,4,19,LTE,iOS,FALSE,Up-to-date
4464,Smartphone,1,17,5G,Android,FALSE,Outdated
4465,Smartphone,4,16,5G,Android,TRUE,Outdated
4466,Smartphone,2,29,5G,Android,TRUE,Outdated
4467,Feature Phone,1,0,4G,iOS,FALSE,Outdated
