customer_id,monthly_online_purchases,avg_cart_value,most_purchased_category,ad_clicks_per_month,offer_response_rate,marketing_emails_opened,preferred_contact_channel
2005,12,307,Clothing,22,0.38,19,App
2006,31,469,Entertainment,37,0.256,3,Email
2007,12,580,Fast_Food,30,0.043,11,SMS
2008,14,447,Groceries,41,0.976,7,Phone
2009,10,406,Entertainment,28,0.026,7,Email
2010,11,492,Groceries,18,0.356,16,App
2011,11,251,Entertainment,59,0.864,10,SMS
2012,9,620,Fast_Food,25,0.178,1,SMS
2013,34,554,Entertainment,14,0.726,12,Phone
2014,29,282,Clothing,47,0.003,10,App
2015,32,576,Fast_Food,8,0.747,7,SMS
2016,20,211,Electronics,7,0.225,7,Phone
2017,37,550,Entertainment,47,0.705,12,Phone
2018,9,167,Groceries,12,0.168,14,SMS
2019,26,316,Clothing,65,0.193,10,Email
2020,31,196,Electronics,65,0.016,16,Phone
2021,4,519,Entertainment,32,0.251,0,Email
2022,30,566,Fast_Food,62,0.416,13,Email
2023,28,124,Entertainment,26,0.106,5,SMS
2024,2,38,Entertainment,54,0.142,11,Phone
2025,1,333,Clothing,50,0.459,6,Email
2026,9,491,Entertainment,20,0.987,20,App
2027,13,468,Groceries,3,0.043,17,App
2028,12,654,Entertainment,58,0.881,18,Email
2029,29,188,Electronics,48,0.223,17,Phone
2030,13,593,Clothing,50,0.244,11,App
2031,12,65,Groceries,68,0.256,0,App
2032,25,651,Electronics,17,0.615,7,Phone
2033,20,346,Clothing,39,0.613,13,Phone
2034,23,359,Fast_Food,33,0.87,20,App
2035,31,294,Electronics,26,0.695,3,App
2036,29,23,Clothing,8,0.858,8,Email
2037,15,375,Electronics,8,0.718,12,Email
2038,1,95,Fast_Food,24,0.835,4,SMS
2039,6,367,Clothing,24,0.608,13,Email
2040,16,448,Fast_Food,22,0.396,9,App
2041,27,147,Entertainment,51,0.96,3,App
2042,21,316,Clothing,12,0.715,13,App
2043,38,529,Clothing,26,0.938,14,Email
2044,37,21,Clothing,46,0.61,1,Email
2045,14,665,Electronics,45,0.255,5,App
2046,34,556,Entertainment,4,0.413,2,Phone
2047,25,451,Clothing,11,0.146,0,SMS
2048,14,179,Electronics,49,0.011,20,App
2049,21,567,Entertainment,42,0.083,1,Phone
2050,14,177,Electronics,41,0.203,13,App
2051,37,211,Entertainment,50,0.884,7,SMS
2052,19,518,Groceries,1,0.418,9,SMS
2053,26,260,Fast_Food,40,0.725,14,Phone
2054,8,468,Groceries,24,0.066,3,Email
2055,24,617,Fast_Food,16,0.983,19,App
2056,30,341,Clothing,49,0.544,14,Email
2057,20,334,Fast_Food,12,0.81,5,Email
2058,23,227,Entertainment,31,0.395,11,SMS
2059,7,546,Fast_Food,61,0.678,15,Email
2060,28,229,Electronics,32,0.338,2,SMS
2061,34,451,Entertainment,17,0.816,4,Email
2062,15,88,Groceries,57,0.046,20,App
2063,22,92,Groceries,18,0.628,18,Phone
2064,12,156,Electronics,33,0.849,0,Email
2065,29,108,Groceries,22,0.673,16,App
2066,39,695,Electronics,50,0.94,5,Phone
2067,0,158,Groceries,16,0.625,18,Phone
2068,13,160,Groceries,53,0.458,12,Email
2069,11,163,Electronics,47,0.851,0,Phone
2070,0,310,Entertainment,37,0.92,7,SMS
2071,36,51,Fast_Food,65,0.654,20,Email
2072,38,624,Fast_Food,47,0.973,8,SMS
2073,18,74,Entertainment,60,0.259,9,Phone
2074,28,254,Fast_Food,36,0.634,8,App
2075,32,515,Groceries,10,0.45,4,SMS
2076,21,322,Electronics,67,0.863,6,Phone
2077,17,629,Groceries,24,0.859,3,SMS
2078,34,190,Entertainment,3,0.479,11,Email
2079,19,445,Fast_Food,31,0.828,4,App
2080,36,577,Electronics,51,0.066,7,SMS
2081,29,87,Fast_Food,8,0.162,11,Phone
2082,10,667,Groceries,66,0.319,18,App
2083,31,415,Clothing,51,0.407,6,Email
2084,6,220,Clothing,33,0.858,0,App
2085,25,444,Electronics,62,0.118,11,App
2086,1,27,Groceries,18,0.748,9,App
2087,31,641,Fast_Food,56,0.264,5,App
2088,10,534,Entertainment,58,0.983,15,SMS
2089,20,190,Clothing,19,0.351,15,SMS
2090,28,205,Entertainment,17,0.696,13,SMS
2091,34,654,Entertainment,42,0.487,13,Email
2092,2,597,Electronics,65,0.172,6,Phone
2093,25,535,Clothing,27,0.24,17,Phone
2094,4,409,Entertainment,56,0.848,19,SMS
2095,10,651,Electronics,23,0.911,16,App
2096,18,661,Entertainment,52,0.121,3,Phone
2097,7,642,Fast_Food,68,0.253,4,SMS
2098,26,575,Fast_Food,25,0.946,9,Phone
2099,27,643,Entertainment,56,0.054,14,Phone
2100,34,237,Groceries,34,0.905,9,Phone
2101,30,346,Electronics,5,0.004,5,SMS
2102,25,509,Groceries,3,0.487,15,Phone
2103,30,643,Fast_Food,48,0.394,7,App
2104,35,696,Entertainment,52,0.594,20,Email
2105,13,364,Groceries,25,0.362,3,Email
2106,9,537,Fast_Food,1,0.236,13,App
2107,26,22,Groceries,40,0.724,7,Email
2108,5,618,Groceries,60,0.254,18,Email
2109,31,506,Fast_Food,16,0.269,19,Phone
2110,11,221,Fast_Food,49,0.807,9,Phone
2111,29,635,Electronics,69,0.928,0,SMS
2112,3,503,Electronics,38,0.32,2,Email
2113,1,682,Entertainment,47,0.331,15,Email
2114,9,545,Groceries,55,0.404,3,Phone
2115,32,105,Entertainment,57,0.385,18,Phone
2116,3,363,Fast_Food,62,0.217,18,App
2117,8,474,Groceries,3,0.198,12,App
2118,2,689,Electronics,1,0.077,9,Phone
2119,39,325,Fast_Food,42,0.761,16,Phone
2120,29,202,Electronics,58,0.911,1,Phone
2121,0,592,Fast_Food,43,0.422,16,App
2122,39,372,Groceries,50,0.743,4,Phone
2123,3,452,Fast_Food,19,0.479,3,Email
2124,21,279,Fast_Food,57,0.62,1,App
2125,21,208,Fast_Food,5,0.378,12,Email
2126,36,58,Fast_Food,34,0.057,10,App
2127,14,538,Electronics,28,0.568,0,SMS
2128,35,220,Fast_Food,50,0.972,18,App
2129,27,23,Fast_Food,44,0.012,13,Email
2130,6,605,Groceries,47,0.497,2,Phone
2131,1,589,Clothing,4,0.845,13,Phone
2132,25,257,Groceries,25,0.299,3,App
2133,39,677,Groceries,4,0.149,15,Email
2134,8,641,Clothing,65,0.456,4,SMS
2135,24,50,Fast_Food,22,0.664,10,SMS
2136,2,697,Fast_Food,29,0.558,13,Phone
2137,26,418,Groceries,47,0.528,15,App
2138,11,71,Clothing,33,0.332,2,App
2139,33,467,Groceries,46,0.671,3,Email
2140,21,493,Electronics,38,0.479,11,App
2141,17,434,Groceries,8,0.34,4,Email
2142,17,39,Groceries,54,0.338,13,SMS
2143,7,430,Entertainment,43,0.152,5,SMS
2144,38,665,Clothing,9,0.06,6,App
2145,31,190,Groceries,17,0.024,4,App
2146,0,694,Groceries,47,0.169,11,App
2147,3,409,Entertainment,15,0.071,9,App
2148,36,142,Electronics,6,0.642,5,Phone
2149,0,650,Groceries,26,0.311,5,SMS
2150,16,213,Entertainment,1,0.219,6,Phone
2151,13,297,Clothing,29,0.589,15,SMS
2152,35,501,Groceries,32,0.482,17,Phone
2153,22,338,Electronics,39,0.9,18,App
2154,21,249,Fast_Food,42,0.34,13,App
2155,29,503,Entertainment,10,0.337,6,Phone
2156,7,114,Fast_Food,62,0.825,0,SMS
2157,23,431,Electronics,34,0.202,0,SMS
2158,3,488,Groceries,37,0.8,19,Phone
2159,3,592,Clothing,26,0.173,8,Email
2160,8,412,Electronics,47,0.652,20,Email
2161,21,460,Clothing,27,0.502,2,SMS
2162,17,586,Electronics,2,0.76,10,Phone
2163,38,81,Entertainment,59,0.795,17,Phone
2164,15,148,Entertainment,57,1,14,App
2165,8,335,Groceries,26,0.404,10,Phone
2166,36,447,Clothing,55,0.033,0,Email
2167,37,355,Fast_Food,21,0.526,17,SMS
2168,20,394,Fast_Food,29,0.468,17,Email
2169,3,223,Entertainment,13,0.183,9,App
2170,17,397,Fast_Food,20,0.932,0,Phone
2171,22,605,Groceries,32,0.385,6,Email
2172,39,384,Clothing,57,0.339,6,Phone
2173,25,183,Entertainment,63,0.221,11,Email
2174,20,336,Clothing,58,0.466,13,Email
2175,7,499,Electronics,3,0.202,2,App
2176,36,148,Clothing,39,0.28,11,Phone
2177,29,302,Fast_Food,10,0.461,15,Email
2178,1,341,Entertainment,10,0.967,9,SMS
2179,24,366,Groceries,68,0.58,3,App
2180,23,267,Fast_Food,55,0.636,0,SMS
2181,23,570,Entertainment,46,0.616,1,Phone
2182,26,331,Groceries,38,0.117,0,App
2183,20,344,Fast_Food,41,0.002,7,App
2184,11,64,Electronics,30,0.667,16,App
2185,15,43,Electronics,45,0.348,20,SMS
2186,21,211,Electronics,66,0.221,17,Email
2187,27,595,Groceries,17,0.467,7,Email
2188,36,625,Fast_Food,8,0.799,8,Phone
2189,8,193,Clothing,18,0.977,2,Email
2190,16,324,Electronics,67,0.802,13,Email
2191,27,595,Electronics,38,0.56,13,App
2192,3,404,Clothing,10,0.252,9,Email
2193,36,598,Entertainment,11,0.926,0,Email
2194,12,157,Entertainment,38,0.559,19,Phone
2195,3,447,Fast_Food,14,0.311,1,Phone
2196,30,413,Electronics,51,0.732,11,SMS
2197,13,215,Clothing,46,0.292,2,App
2198,38,8,Entertainment,5,0.545,13,App
2199,33,267,Groceries,5,0.347,11,Email
2200,24,181,Entertainment,26,0.996,16,Email
2201,17,441,Electronics,8,0.412,14,App
2202,36,481,Electronics,62,0.448,20,Phone
2203,32,638,Electronics,58,0.148,4,App
2204,33,200,Electronics,21,0.537,3,Phone
2205,35,101,Entertainment,48,0.821,6,SMS
2206,5,349,Clothing,9,0.892,18,Email
2207,30,470,Clothing,31,0.977,13,App
2208,10,393,Fast_Food,38,0.655,10,Phone
2209,0,351,Fast_Food,29,0.492,9,Phone
2210,12,353,Entertainment,48,0.922,5,Phone
2211,13,397,Fast_Food,59,0.121,16,App
2212,6,630,Fast_Food,30,0.339,5,SMS
2213,2,203,Electronics,49,0.95,6,SMS
2214,7,374,Groceries,60,0.125,16,App
2215,25,213,Fast_Food,12,0.2,12,Phone
2216,0,215,Fast_Food,4,0.99,3,SMS
2217,21,346,Entertainment,66,0.821,16,Phone
2218,10,568,Clothing,9,0.659,14,Phone
2219,17,205,Electronics,50,0.852,0,SMS
2220,6,15,Electronics,7,0.398,1,SMS
2221,22,423,Fast_Food,33,0.855,15,App
2222,15,240,Electronics,27,0.366,7,Phone
2223,11,14,Groceries,41,0.055,9,Phone
2224,18,418,Groceries,13,0.104,20,SMS
2225,13,622,Groceries,33,0.545,12,Email
2226,10,292,Groceries,37,0.335,13,Email
2227,6,276,Fast_Food,45,0.714,3,SMS
2228,3,132,Fast_Food,25,0.744,13,Email
2229,12,184,Clothing,45,0.706,8,Email
2230,25,55,Entertainment,16,0.245,7,App
2231,16,192,Fast_Food,20,0.063,19,App
2232,37,107,Fast_Food,33,0.559,10,Phone
2233,11,329,Electronics,63,0.916,7,Phone
2234,14,196,Electronics,7,0.006,6,SMS
2235,22,625,Electronics,1,0.421,14,Phone
2236,6,242,Clothing,1,0.381,15,Phone
2237,9,699,Clothing,22,0.629,7,SMS
2238,32,240,Clothing,56,0.491,7,Email
2239,8,431,Groceries,41,0.128,13,Phone
2240,25,346,Clothing,24,0.399,16,SMS
2241,5,540,Clothing,69,0.981,4,Email
2242,34,117,Entertainment,36,0.858,8,SMS
2243,35,185,Electronics,19,0.865,5,Phone
2244,30,381,Fast_Food,11,0.103,9,Phone
2245,4,621,Fast_Food,8,0.309,15,Email
2246,39,160,Electronics,60,0.673,7,App
2247,32,623,Clothing,7,0.196,5,App
2248,28,423,Groceries,53,0.673,7,Phone
2249,29,112,Clothing,7,0.322,17,SMS
2250,7,605,Entertainment,1,0.072,19,Email
2251,26,235,Entertainment,42,0.062,6,SMS
2252,37,109,Electronics,29,0.15,14,Email
2253,6,619,Fast_Food,28,0.987,12,Phone
2254,12,600,Clothing,60,0.555,19,SMS
2255,7,462,Entertainment,3,0.086,16,SMS
2256,26,102,Fast_Food,29,0.941,8,Email
2257,20,352,Fast_Food,44,0.491,12,Email
2258,11,110,Clothing,59,0.394,0,SMS
2259,29,61,Electronics,17,0.296,1,Phone
2260,17,77,Groceries,16,0.518,0,Email
2261,28,508,Fast_Food,1,0.371,9,SMS
2262,15,294,Electronics,27,0.82,10,Phone
2263,2,26,Electronics,23,0.064,16,Email
2264,21,397,Fast_Food,42,0.051,14,SMS
2265,21,171,Clothing,42,0.716,9,Email
2266,6,245,Entertainment,10,0.42,1,Email
2267,10,159,Fast_Food,6,0.334,9,App
2268,16,28,Electronics,20,0.588,6,Phone
2269,17,359,Electronics,7,0.74,5,SMS
2270,31,366,Groceries,37,0.901,12,Phone
2271,35,82,Groceries,61,0.063,9,SMS
2272,3,595,Clothing,54,0.711,11,Email
2273,8,404,Clothing,23,0.5,20,Phone
2274,27,496,Electronics,6,0.966,8,Email
2275,18,90,Clothing,65,0.171,10,App
2276,15,382,Clothing,45,0.001,17,Phone
2277,17,576,Groceries,1,0.769,12,Email
2278,16,341,Fast_Food,63,0.814,14,Phone
2279,25,410,Clothing,26,0.301,15,SMS
2280,8,467,Groceries,37,0.468,2,Email
2281,11,130,Electronics,17,0.839,16,SMS
2282,16,682,Electronics,65,0.856,3,SMS
2283,16,626,Clothing,5,0.452,4,App
2284,27,567,Electronics,37,0.722,14,SMS
2285,9,337,Groceries,51,0.653,18,App
2286,2,92,Electronics,40,0.495,16,Phone
2287,17,290,Entertainment,58,0.232,12,SMS
2288,6,598,Clothing,11,0.386,2,Phone
2289,16,443,Entertainment,24,0.25,20,App
2290,25,195,Entertainment,34,0.713,2,Phone
2291,10,446,Groceries,47,0.011,2,Email
2292,23,532,Fast_Food,62,0.395,9,App
2293,16,42,Electronics,58,0.474,11,Email
2294,30,456,Clothing,48,0.954,8,App
2295,29,569,Clothing,31,0.576,10,SMS
2296,5,699,Electronics,10,0.295,4,Phone
2297,24,158,Electronics,66,0.034,20,SMS
2298,16,684,Entertainment,54,0.768,20,Email
2299,39,285,Groceries,10,0.035,15,Phone
2300,4,48,Entertainment,34,0.398,13,Email
2301,7,460,Groceries,6,0.936,12,SMS
2302,14,106,Fast_Food,24,0.463,19,App
2303,5,134,Groceries,60,0.094,12,Email
2304,4,435,Electronics,23,0.003,16,SMS
2305,12,382,Entertainment,62,0.475,19,App
2306,10,50,Entertainment,57,0.049,14,Phone
2307,0,230,Clothing,20,0.167,3,Email
2308,7,308,Electronics,33,0.859,3,Phone
2309,28,459,Fast_Food,5,0.884,19,Phone
2310,10,493,Electronics,17,0.34,5,App
2311,37,682,Groceries,29,0.313,2,Email
2312,37,319,Electronics,59,0.086,12,SMS
2313,33,266,Groceries,27,0.546,0,App
2314,27,623,Electronics,47,0.367,13,Email
2315,17,328,Entertainment,12,0.647,14,SMS
2316,7,238,Entertainment,19,0.209,12,Phone
2317,12,501,Groceries,44,0.793,9,Email
2318,2,240,Fast_Food,35,0.482,17,Email
2319,16,492,Fast_Food,25,0.814,6,Email
2320,39,443,Entertainment,26,0.261,16,SMS
2321,22,372,Groceries,50,0.89,9,Phone
2322,36,409,Electronics,68,0.024,1,SMS
2323,27,640,Clothing,27,0.535,7,Email
2324,37,469,Fast_Food,55,0.854,1,SMS
2325,11,72,Electronics,22,0.492,15,Phone
2326,38,466,Groceries,20,0.37,14,SMS
2327,34,272,Clothing,36,0.34,5,App
2328,26,297,Fast_Food,56,0.685,16,App
2329,29,653,Groceries,25,0.745,10,App
2330,39,591,Groceries,6,0.526,8,App
2331,11,487,Entertainment,0,0.893,20,Phone
2332,21,291,Groceries,2,0.331,6,Email
2333,7,547,Clothing,19,0.137,2,Phone
2334,9,660,Clothing,44,0.66,10,SMS
2335,37,684,Entertainment,32,0.795,13,SMS
2336,8,556,Electronics,36,0.708,19,Email
2337,34,358,Clothing,36,0.408,8,App
2338,34,204,Clothing,51,0.3,7,SMS
2339,29,37,Electronics,25,0.313,12,Phone
2340,37,355,Entertainment,63,0.877,18,Email
2341,13,104,Groceries,53,0.202,8,App
2342,34,297,Fast_Food,31,0.386,14,Email
2343,29,362,Fast_Food,17,0.21,12,SMS
2344,33,14,Clothing,28,0.717,2,Phone
2345,9,244,Fast_Food,6,0.286,7,App
2346,13,622,Entertainment,64,0.427,10,SMS
2347,5,175,Fast_Food,46,0.262,20,Phone
2348,21,387,Electronics,44,0.896,19,Phone
2349,22,367,Electronics,24,0.445,19,Phone
2350,12,553,Entertainment,21,0.433,13,App
2351,1,81,Entertainment,15,0.733,3,SMS
2352,2,446,Fast_Food,8,0.261,10,Phone
2353,0,471,Fast_Food,13,0.9,3,App
2354,28,577,Groceries,6,0.994,8,Email
2355,2,231,Groceries,30,0.498,20,Email
2356,38,434,Electronics,10,0.019,2,SMS
2357,19,588,Fast_Food,0,0.026,15,SMS
2358,15,125,Fast_Food,42,0.963,4,SMS
2359,36,384,Entertainment,42,0.67,12,Phone
2360,29,107,Entertainment,48,0.578,0,App
2361,13,240,Fast_Food,39,0.936,1,SMS
2362,11,467,Fast_Food,17,0.057,4,SMS
2363,25,109,Clothing,2,0.348,2,Email
2364,5,8,Groceries,58,0.089,5,App
2365,12,434,Clothing,43,0.849,17,App
2366,18,677,Electronics,57,0.212,1,Phone
2367,26,336,Clothing,55,0.854,2,Email
2368,19,412,Entertainment,43,0.527,0,Phone
2369,14,38,Groceries,23,0.313,20,Phone
2370,20,512,Clothing,18,0.03,3,SMS
2371,34,354,Groceries,17,0.117,9,SMS
2372,36,281,Clothing,40,0.23,17,SMS
2373,36,507,Fast_Food,23,0.869,11,Phone
2374,15,600,Electronics,29,0.446,8,Phone
2375,16,519,Electronics,47,0.584,6,App
2376,5,238,Groceries,64,0.044,20,Phone
2377,9,694,Groceries,69,0.58,15,Phone
2378,5,412,Groceries,3,0.263,6,Email
2379,26,417,Groceries,22,0.881,7,SMS
2380,26,452,Fast_Food,34,0.522,16,SMS
2381,8,392,Clothing,19,0.87,18,Email
2382,2,505,Fast_Food,20,0.122,0,Email
2383,9,127,Fast_Food,18,0.695,13,App
2384,33,107,Entertainment,39,0.492,3,App
2385,15,592,Entertainment,0,0.008,8,Email
2386,9,693,Clothing,63,0.236,0,App
2387,29,610,Groceries,7,0.547,11,Phone
2388,9,489,Electronics,41,0.639,5,Email
2389,32,22,Groceries,28,0.074,0,Email
2390,14,220,Clothing,11,0.587,13,Phone
2391,22,608,Groceries,38,0.069,20,App
2392,31,6,Clothing,9,0.574,16,App
2393,24,308,Groceries,49,0.361,12,Phone
2394,18,411,Groceries,50,0.445,5,Email
2395,5,78,Electronics,59,0.346,2,App
2396,37,270,Fast_Food,50,0.203,16,App
2397,3,569,Groceries,22,0.624,8,Email
2398,1,67,Entertainment,34,0.424,9,Email
2399,5,374,Entertainment,28,0.056,0,Email
2400,28,372,Fast_Food,44,0.922,4,Email
2401,10,415,Entertainment,67,0.653,7,SMS
2402,22,611,Electronics,0,0.26,18,Phone
2403,33,372,Electronics,22,0.593,15,App
2404,27,47,Entertainment,30,0.293,5,Email
2405,19,502,Entertainment,55,0.727,10,App
2406,18,377,Fast_Food,2,0.032,12,App
2407,12,332,Electronics,13,0.489,20,Phone
2408,31,59,Electronics,19,0.95,6,Phone
2409,23,600,Groceries,56,0.503,0,Email
2410,27,305,Fast_Food,9,0.117,2,App
2411,27,153,Fast_Food,5,0.001,9,SMS
2412,4,196,Fast_Food,24,0.531,17,App
2413,9,43,Entertainment,51,0.926,13,Email
2414,35,341,Fast_Food,12,0.618,15,Phone
2415,8,418,Entertainment,18,0.626,2,Email
2416,33,546,Entertainment,15,0.076,9,Phone
2417,18,110,Entertainment,60,0.123,3,App
2418,8,137,Electronics,41,0.93,17,App
2419,8,597,Fast_Food,11,0.907,17,Phone
2420,27,78,Entertainment,18,0.996,0,Email
2421,39,593,Clothing,39,0.946,5,Email
2422,21,545,Entertainment,31,0.475,16,SMS
2423,38,289,Entertainment,33,0.963,20,App
2424,28,367,Groceries,5,0.606,0,Phone
2425,9,676,Clothing,63,0.874,18,App
2426,6,457,Groceries,25,0.428,15,App
2427,23,176,Clothing,21,0.727,20,SMS
2428,38,99,Fast_Food,32,0.83,4,SMS
2429,20,279,Clothing,4,0.248,20,App
2430,28,185,Fast_Food,62,0.175,6,Phone
2431,2,427,Fast_Food,56,0.06,19,Email
2432,15,82,Fast_Food,54,0.797,6,Phone
2433,24,389,Entertainment,48,0.733,18,App
2434,9,31,Fast_Food,52,0.553,18,SMS
2435,6,608,Fast_Food,62,0.063,1,SMS
2436,24,258,Groceries,12,0.724,18,Email
2437,10,445,Fast_Food,42,0.417,1,Email
2438,10,534,Entertainment,22,0.319,12,App
2439,0,523,Entertainment,29,0.183,2,Email
2440,6,671,Clothing,1,0.825,4,Email
2441,22,331,Groceries,68,0.886,20,Phone
2442,26,62,Fast_Food,32,0.36,19,Phone
2443,35,347,Electronics,10,0.173,4,Phone
2444,36,26,Electronics,54,0.695,1,Email
2445,13,429,Groceries,5,0.189,11,Phone
2446,8,320,Groceries,51,0.083,10,App
2447,24,436,Entertainment,40,0.905,2,SMS
2448,23,698,Electronics,18,0.741,3,SMS
2449,30,605,Fast_Food,63,0.568,16,App
2450,18,655,Groceries,28,0.802,1,SMS
2451,25,91,Clothing,1,0.222,14,SMS
2452,0,491,Fast_Food,45,0.021,6,Phone
2453,18,666,Electronics,61,0.776,3,Phone
2454,12,336,Fast_Food,60,0.363,5,Email
2455,3,665,Entertainment,35,0.434,8,Email
2456,35,676,Entertainment,26,0.795,4,Phone
2457,20,189,Entertainment,57,0.864,15,Email
2458,22,598,Electronics,29,0.174,16,Phone
2459,25,97,Clothing,21,0.631,5,SMS
2460,6,457,Electronics,1,0.808,12,Email
2461,24,396,Entertainment,13,0.409,9,Email
2462,0,669,Groceries,46,0.365,16,Phone
2463,36,471,Clothing,42,0.068,0,App
2464,9,456,Groceries,6,0.864,5,App
2465,34,677,Electronics,24,0.635,18,Phone
2466,11,541,Groceries,62,0.058,9,App
2467,28,406,Groceries,29,0.083,1,Email
2468,2,566,Clothing,24,0.373,12,Email
2469,34,20,Clothing,52,0.09,13,App
2470,4,248,Electronics,48,0.491,11,SMS
2471,8,386,Electronics,23,0.091,14,Phone
2472,28,74,Electronics,4,0.417,2,App
2473,34,412,Groceries,58,0.239,9,Email
2474,31,204,Clothing,9,0.543,11,Email
2475,13,271,Clothing,55,0.949,7,SMS
2476,15,604,Fast_Food,69,0.841,12,Phone
2477,31,51,Electronics,60,0.032,10,Phone
2478,14,171,Groceries,20,0.731,13,Email
2479,8,250,Fast_Food,21,0.736,10,Email
2480,29,142,Electronics,48,0.236,5,App
2481,6,244,Entertainment,43,0.7,15,Phone
2482,14,572,Electronics,39,0.035,3,Email
2483,11,351,Clothing,67,0.263,2,Email
2484,18,567,Electronics,44,0.691,11,Phone
2485,32,99,Electronics,54,0.999,19,Email
2486,34,316,Groceries,66,0.678,1,App
2487,4,621,Electronics,44,0.798,9,App
2488,19,169,Groceries,18,0.697,12,App
2489,22,530,Fast_Food,50,0.498,9,SMS
2490,31,348,Groceries,67,0.736,4,SMS
2491,18,479,Clothing,43,0.926,0,SMS
2492,30,503,Electronics,35,0.351,14,Phone
2493,28,537,Groceries,57,0.802,1,Phone
2494,12,509,Clothing,23,0.35,3,Email
2495,6,526,Fast_Food,34,0.395,11,Phone
2496,15,610,Fast_Food,65,0.529,14,Email
2497,38,445,Entertainment,66,0.645,19,Phone
2498,21,664,Clothing,57,0.062,15,SMS
2499,0,625,Entertainment,57,0.905,0,Email
2500,1,624,Groceries,40,0.453,0,Email
2501,24,263,Clothing,6,0.267,20,App
2502,9,259,Electronics,35,0.031,7,SMS
2503,24,330,Clothing,5,0.805,10,Email
2504,31,10,Fast_Food,33,0.943,9,App
2505,15,206,Fast_Food,26,0.199,16,App
2506,35,442,Fast_Food,53,0.943,13,Email
2507,5,65,Entertainment,68,0.623,19,SMS
2508,35,607,Entertainment,31,0.025,18,Phone
2509,26,52,Clothing,68,0.841,4,Email
2510,18,419,Entertainment,15,0.314,3,App
2511,4,35,Entertainment,58,0.493,9,Phone
2512,1,299,Groceries,56,0.219,9,App
2513,1,419,Entertainment,9,0.516,6,Email
2514,2,329,Clothing,62,0.74,17,SMS
2515,16,114,Entertainment,65,0.101,17,Email
2516,38,403,Fast_Food,9,0.335,12,App
2517,7,214,Clothing,9,0.707,14,SMS
2518,21,371,Fast_Food,4,0.137,12,Email
2519,34,384,Electronics,64,0.165,6,App
2520,7,507,Electronics,19,0.237,6,App
2521,5,630,Entertainment,34,0.261,15,SMS
2522,34,469,Electronics,8,0.388,18,SMS
2523,32,281,Fast_Food,39,0.129,16,Phone
2524,23,614,Electronics,21,0.768,9,SMS
2525,6,526,Fast_Food,43,0.622,4,App
2526,21,238,Groceries,35,0.199,2,App
2527,11,561,Electronics,4,0.295,7,SMS
2528,8,679,Fast_Food,46,0.383,9,SMS
2529,26,614,Entertainment,65,0.713,5,SMS
2530,24,472,Electronics,47,0.595,18,Email
2531,6,475,Entertainment,26,0.622,7,Email
2532,17,400,Clothing,57,0.296,18,Phone
2533,5,289,Groceries,39,0.687,10,SMS
2534,18,458,Groceries,44,0.442,0,App
2535,3,408,Fast_Food,50,0.61,15,Phone
2536,17,275,Groceries,61,0.165,19,SMS
2537,21,667,Fast_Food,2,0.608,13,App
2538,9,622,Entertainment,24,0.329,6,SMS
2539,19,81,Electronics,27,0.389,18,Email
2540,24,322,Fast_Food,15,0.101,7,SMS
2541,16,406,Clothing,22,0.021,13,App
2542,31,444,Groceries,56,0.29,8,SMS
2543,38,383,Electronics,16,0.379,14,App
2544,4,306,Clothing,57,0.15,16,Phone
2545,14,226,Groceries,39,0.478,16,App
2546,6,494,Electronics,26,0.117,12,Phone
2547,29,411,Clothing,22,0.2,7,Phone
2548,11,570,Fast_Food,20,0.65,18,Email
