customer_id,age,gender,marital_status,region,education_level,employment_status,income,preferred_language
1374,22,Male,Single,Urban,Master,Student,3601,French
1375,46,Female,Divorced,Urban,Bachelor,Employed,1002,French
1376,33,Female,Married,Urban,Bachelor,Employed,1690,English
1377,29,Female,Married,Suburban,Bachelor,Employed,1844,Spanish
1378,43,Male,Single,Rural,Bachelor,Employed,1807,English
1379,30,Male,Married,Urban,PhD,Employed,6590,English
1380,49,Female,Divorced,Urban,Bachelor,Employed,867,German
1381,40,Female,Married,Suburban,Professional Certification,Employed,5658,Spanish
1382,31,Female,Married,Rural,Bachelor,Employed,1055,German
1383,52,Female,Married,Urban,PhD,Employed,3853,English
1384,30,Female,Married,Suburban,Master,Employed,2962,Spanish
1385,40,Male,Single,Urban,Professional Certification,Employed,6082,French
1386,37,Female,Married,Rural,Master,Employed,2758,German
1387,45,Female,Married,Rural,Bachelor,Employed,1060,English
1388,47,Male,Single,Rural,Bachelor,Employed,2299,English
1389,35,Female,Divorced,Rural,Bachelor,Employed,1366,English
1390,28,Male,Married,Suburban,PhD,Employed,3132,Spanish
1391,38,Male,Single,Suburban,PhD,Employed,6198,French
1392,29,Male,Married,Suburban,Master,Employed,2519,German
1393,51,Male,Divorced,Suburban,Bachelor,Employed,1392,German
1394,36,Female,Married,Rural,Bachelor,Employed,934,Spanish
1395,32,Male,Married,Suburban,Master,Employed,1801,Spanish
1396,36,Male,Married,Rural,Bachelor,Employed,2285,Spanish
1397,24,Female,Single,Suburban,Bachelor,Retired,724,Spanish
1398,27,Male,Married,Urban,Master,Self-Employed,2510,English
1399,44,Male,Married,Urban,Master,Employed,3909,Spanish
1400,29,Male,Married,Suburban,Master,Employed,2557,French
1401,26,Male,Single,Suburban,Master,Employed,1690,Spanish
1402,39,Male,Married,Urban,Professional Certification,Employed,6032,English
1403,44,Female,Married,Rural,Master,Employed,3171,French
1404,40,Male,Married,Suburban,Bachelor,Employed,1811,French
1405,42,Male,Married,Urban,Master,Self-Employed,1975,English
1406,28,Male,Single,Urban,Bachelor,Employed,1316,English
1407,23,Female,Single,Rural,PhD,Retired,4283,English
1408,47,Male,Single,Urban,Professional Certification,Employed,5938,English
1409,32,Male,Married,Suburban,Bachelor,Self-Employed,1377,Spanish
1410,32,Female,Married,Suburban,Bachelor,Employed,1933,German
1411,45,Female,Married,Suburban,Bachelor,Employed,1313,French
1412,39,Female,Single,Rural,Master,Unemployed,3705,English
1413,38,Male,Single,Suburban,Bachelor,Employed,976,English
1414,52,Male,Divorced,Urban,Professional Certification,Employed,6755,English
1415,29,Male,Single,Suburban,Master,Self-Employed,1867,German
1416,42,Male,Married,Urban,Bachelor,Employed,1842,German
1417,35,Female,Single,Rural,Bachelor,Employed,1945,French
1418,37,Female,Married,Suburban,Master,Employed,2852,English
1419,47,Male,Married,Rural,Bachelor,Unemployed,793,Spanish
1420,39,Female,Single,Urban,Professional Certification,Unemployed,5170,Spanish
1421,39,Male,Married,Rural,Master,Self-Employed,3396,German
1422,43,Male,Single,Urban,Bachelor,Employed,1529,Spanish
1423,32,Male,Single,Suburban,Bachelor,Employed,2266,French
1424,28,Male,Married,Urban,PhD,Employed,3544,Spanish
1425,26,Female,Married,Rural,Master,Employed,3909,Spanish
1426,19,Female,Single,Suburban,High School,Student,557,German
1427,51,Male,Married,Rural,Professional Certification,Employed,6469,French
1428,26,Female,Married,Urban,Master,Employed,1955,English
1429,33,Female,Single,Rural,Bachelor,Employed,2195,German
1430,32,Male,Married,Rural,Professional Certification,Unemployed,6452,German
1431,37,Male,Single,Suburban,Bachelor,Unemployed,913,French
1432,41,Female,Single,Suburban,Bachelor,Self-Employed,905,English
1433,41,Female,Married,Suburban,Bachelor,Self-Employed,2236,Spanish
1434,30,Male,Married,Suburban,Master,Employed,2498,English
1435,33,Male,Married,Urban,Master,Employed,3602,English
1436,37,Female,Single,Suburban,Bachelor,Employed,882,German
1437,33,Female,Married,Suburban,Master,Employed,1736,English
1438,47,Male,Married,Suburban,Professional Certification,Unemployed,6993,German
1439,38,Male,Single,Urban,Bachelor,Employed,887,Spanish
1440,40,Female,Married,Rural,Bachelor,Employed,1501,Spanish
1441,40,Female,Married,Rural,Professional Certification,Employed,7355,German
1442,44,Female,Married,Urban,Bachelor,Unemployed,1057,English
1443,36,Male,Single,Urban,Master,Employed,3781,French
1444,24,Female,Single,Rural,Master,Retired,1933,English
1445,38,Male,Single,Urban,Master,Employed,3037,German
1446,29,Male,Married,Rural,Master,Employed,3953,French
1447,30,Male,Married,Urban,Master,Self-Employed,3202,German
1448,39,Male,Married,Suburban,Bachelor,Unemployed,1383,French
1449,44,Female,Married,Rural,Master,Self-Employed,3798,Spanish
1450,35,Female,Single,Rural,Bachelor,Unemployed,853,French
1451,37,Female,Married,Suburban,Master,Employed,1675,French
1452,48,Male,Single,Urban,Bachelor,Employed,2293,French
1453,36,Female,Married,Rural,Bachelor,Employed,2286,Spanish
1454,55,Female,Married,Suburban,Bachelor,Employed,1769,English
1455,39,Male,Married,Urban,Master,Self-Employed,2512,German
1456,20,Female,Single,Urban,Bachelor,Employed,1606,Spanish
1457,41,Male,Single,Urban,Master,Self-Employed,3071,German
1458,38,Female,Single,Urban,Master,Employed,2482,Spanish
1459,45,Female,Divorced,Rural,Bachelor,Employed,2152,Spanish
1460,40,Male,Single,Rural,Bachelor,Employed,1067,German
1461,33,Female,Married,Suburban,Bachelor,Employed,1652,Spanish
1462,25,Male,Single,Suburban,Master,Employed,1822,French
1463,33,Female,Married,Suburban,Bachelor,Employed,918,German
1464,28,Female,Married,Suburban,Master,Self-Employed,3821,English
1465,30,Male,Married,Suburban,Master,Self-Employed,2614,English
1466,39,Female,Single,Rural,Master,Employed,2766,French
1467,48,Male,Married,Urban,Professional Certification,Employed,7831,German
1468,38,Female,Married,Urban,Bachelor,Unemployed,1826,French
1469,25,Male,Single,Suburban,Master,Employed,2803,English
1470,38,Male,Married,Rural,Bachelor,Employed,1260,German
1471,44,Female,Married,Rural,Bachelor,Employed,1477,English
1472,30,Male,Married,Suburban,Bachelor,Employed,921,English
1473,33,Female,Married,Urban,PhD,Employed,4212,French
1474,35,Female,Married,Rural,Bachelor,Self-Employed,1809,English
1475,28,Male,Married,Urban,Master,Employed,2874,Spanish
1476,40,Female,Married,Suburban,Professional Certification,Self-Employed,6984,English
1477,34,Male,Married,Urban,Bachelor,Employed,2271,English
1478,38,Male,Married,Suburban,Bachelor,Self-Employed,2109,French
1479,27,Female,Married,Suburban,PhD,Employed,3842,Spanish
1480,31,Male,Married,Rural,Master,Employed,3264,English
1481,40,Male,Single,Urban,Bachelor,Employed,1703,English
1482,32,Male,Married,Rural,Bachelor,Employed,1654,French
1483,48,Female,Divorced,Rural,Bachelor,Employed,2264,Spanish
1484,31,Female,Married,Urban,Bachelor,Employed,1092,English
1485,36,Male,Divorced,Suburban,Bachelor,Unemployed,912,English
1486,42,Male,Married,Urban,Master,Employed,3192,English
1487,23,Male,Single,Rural,Master,Retired,2099,French
1488,20,Male,Single,Urban,Bachelor,Student,1688,German
1489,22,Male,Single,Rural,Master,Student,3662,Spanish
1490,45,Male,Married,Suburban,PhD,Employed,6803,Spanish
1491,30,Male,Married,Suburban,Master,Unemployed,1559,French
1492,55,Female,Divorced,Urban,Professional Certification,Employed,5976,English
1493,30,Male,Married,Rural,Master,Employed,2121,English
1494,36,Female,Single,Rural,Bachelor,Unemployed,1395,German
1495,47,Male,Married,Suburban,Bachelor,Self-Employed,735,Spanish
1496,51,Female,Married,Urban,Bachelor,Employed,1756,English
1497,51,Male,Married,Rural,Bachelor,Self-Employed,1774,English
1498,44,Female,Married,Suburban,Bachelor,Employed,1930,French
1499,43,Male,Married,Suburban,Bachelor,Unemployed,1592,German
1500,39,Female,Married,Suburban,PhD,Employed,5468,German
1501,41,Male,Single,Suburban,Professional Certification,Employed,6101,Spanish
1502,30,Female,Married,Urban,Master,Employed,3271,French
1503,28,Male,Married,Suburban,Bachelor,Self-Employed,1834,English
1504,34,Male,Married,Rural,Bachelor,Employed,1065,German
1505,33,Male,Single,Suburban,Bachelor,Employed,1556,French
1506,31,Male,Married,Urban,Bachelor,Employed,1778,Spanish
1507,40,Male,Single,Urban,Bachelor,Employed,1694,French
1508,42,Female,Married,Urban,Bachelor,Employed,2115,English
1509,35,Female,Married,Suburban,Master,Employed,3034,English
1510,46,Male,Divorced,Suburban,Bachelor,Employed,1083,German
1511,25,Female,Married,Rural,Master,Employed,3271,Spanish
1512,33,Male,Married,Rural,Bachelor,Self-Employed,1044,English
1513,29,Female,Single,Suburban,Bachelor,Employed,1521,French
1514,20,Female,Single,Urban,Bachelor,Student,862,Spanish
1515,34,Male,Single,Urban,Bachelor,Self-Employed,1871,Spanish
1516,34,Male,Married,Rural,Bachelor,Employed,746,French
1517,47,Male,Married,Urban,Bachelor,Self-Employed,881,Spanish
1518,40,Male,Married,Suburban,Bachelor,Employed,1580,French
1519,26,Male,Married,Urban,Master,Self-Employed,1563,French
1520,49,Male,Married,Urban,Master,Self-Employed,3640,French
1521,44,Male,Single,Suburban,Bachelor,Employed,2207,French
1522,39,Female,Married,Rural,Bachelor,Employed,1540,Spanish
1523,33,Female,Single,Urban,Bachelor,Unemployed,964,English
1524,27,Female,Married,Suburban,Master,Employed,3591,German
1525,32,Male,Married,Urban,Master,Employed,3617,English
1526,43,Male,Single,Urban,Bachelor,Employed,2117,English
1527,50,Female,Married,Urban,Master,Employed,3549,Spanish
1528,47,Female,Married,Urban,Bachelor,Employed,1666,English
1529,31,Male,Married,Suburban,Bachelor,Employed,1588,German
1530,26,Male,Married,Suburban,Master,Unemployed,3691,German
1531,36,Male,Married,Suburban,Master,Employed,2804,German
1532,20,Female,Single,Suburban,Bachelor,Student,2099,English
1533,37,Male,Single,Suburban,Bachelor,Employed,822,German
1534,33,Female,Married,Rural,Bachelor,Unemployed,2263,English
1535,31,Male,Single,Suburban,Master,Employed,2499,German
1536,22,Male,Single,Urban,Master,Student,1917,English
1537,39,Male,Married,Urban,PhD,Employed,6313,Spanish
1538,30,Female,Married,Rural,Bachelor,Unemployed,1265,German
1539,25,Female,Single,Urban,Master,Self-Employed,1888,Spanish
1540,18,Male,Single,Urban,Middle school,Employed,234,English
1541,34,Female,Single,Suburban,Bachelor,Self-Employed,1305,French
1542,49,Female,Married,Urban,Master,Employed,1590,German
1543,48,Male,Married,Rural,Professional Certification,Employed,5870,English
1544,31,Female,Single,Rural,Bachelor,Employed,744,Spanish
1545,30,Female,Married,Rural,Master,Employed,1728,French
1546,38,Male,Married,Urban,Professional Certification,Self-Employed,7268,French
1547,27,Female,Married,Suburban,Master,Employed,2552,English
1548,37,Female,Married,Suburban,Bachelor,Employed,1280,German
1549,41,Male,Married,Urban,Bachelor,Employed,2267,French
1550,44,Male,Married,Rural,Bachelor,Employed,1161,German
1551,34,Male,Married,Suburban,PhD,Employed,5236,English
1552,33,Female,Married,Rural,Bachelor,Employed,1567,French
1553,27,Female,Single,Suburban,Master,Self-Employed,3550,English
1554,28,Male,Single,Suburban,Bachelor,Employed,2160,French
1555,33,Male,Married,Suburban,Bachelor,Unemployed,2065,German
1556,37,Male,Single,Urban,Master,Employed,3241,Spanish
1557,42,Female,Divorced,Rural,Bachelor,Unemployed,1183,French
1558,28,Female,Married,Suburban,Master,Employed,2351,English
1559,46,Male,Divorced,Suburban,Bachelor,Self-Employed,943,German
1560,32,Male,Married,Rural,Master,Employed,2125,German
1561,34,Male,Married,Urban,Master,Employed,2870,English
1562,29,Male,Single,Rural,Master,Employed,1527,German
1563,18,Male,Single,Rural,Middle school,Student,288,German
1564,42,Male,Married,Rural,PhD,Employed,6181,Spanish
1565,40,Male,Married,Urban,Master,Employed,3572,French
1566,32,Female,Married,Urban,Bachelor,Employed,1873,Spanish
1567,35,Female,Married,Suburban,Bachelor,Self-Employed,2123,Spanish
1568,39,Female,Married,Urban,Master,Self-Employed,2918,German
1569,22,Male,Single,Urban,Bachelor,Employed,1965,Spanish
1570,30,Male,Married,Suburban,Bachelor,Employed,1383,English
1571,41,Female,Married,Rural,Master,Employed,2201,English
1572,24,Male,Single,Urban,Master,Retired,1731,German
1573,37,Male,Single,Suburban,Bachelor,Self-Employed,1763,Spanish
1574,24,Female,Single,Suburban,Master,Retired,3922,Spanish
1575,38,Male,Married,Suburban,PhD,Employed,5225,English
1576,34,Female,Single,Urban,Bachelor,Unemployed,1075,German
1577,22,Female,Single,Suburban,Master,Employed,2185,French
1578,44,Female,Married,Urban,Professional Certification,Self-Employed,7944,German
1579,29,Male,Married,Rural,Master,Self-Employed,3301,German
1580,28,Male,Single,Rural,PhD,Self-Employed,3996,German
1581,36,Male,Single,Rural,Bachelor,Employed,1587,French
1582,44,Male,Married,Rural,Bachelor,Self-Employed,1201,English
1583,26,Female,Married,Rural,PhD,Self-Employed,6065,English
1584,35,Female,Married,Suburban,Master,Employed,1843,French
1585,38,Male,Single,Urban,Bachelor,Unemployed,1483,German
1586,40,Male,Married,Urban,Master,Employed,2739,English
1587,36,Female,Married,Urban,Bachelor,Employed,1987,English
1588,32,Male,Married,Urban,Bachelor,Employed,1770,Spanish
1589,28,Female,Single,Urban,Master,Employed,3851,German
1590,35,Male,Married,Urban,Bachelor,Employed,1774,Spanish
1591,26,Male,Married,Urban,PhD,Employed,6944,German
1592,18,Male,Single,Urban,High School,Student,458,French
1593,38,Male,Single,Suburban,Bachelor,Self-Employed,1052,Spanish
1594,42,Male,Single,Urban,Bachelor,Employed,2119,English
1595,18,Male,Single,Urban,High School,Employed,667,French
1596,26,Male,Married,Urban,Master,Employed,1856,Spanish
1597,39,Male,Married,Urban,Bachelor,Employed,1133,Spanish
1598,51,Male,Married,Suburban,Bachelor,Self-Employed,1619,French
1599,35,Female,Single,Urban,Bachelor,Employed,1044,German
1600,29,Female,Single,Urban,Master,Employed,2461,French
1601,33,Female,Single,Urban,Bachelor,Employed,1860,Spanish
1602,45,Male,Married,Rural,Bachelor,Unemployed,1846,Spanish
1603,29,Female,Married,Rural,Master,Employed,2811,Spanish
1604,28,Male,Married,Rural,Master,Employed,2593,German
1605,31,Female,Married,Rural,Master,Employed,3095,French
1606,27,Female,Married,Suburban,Master,Employed,3965,French
1607,35,Female,Married,Suburban,Professional Certification,Self-Employed,6819,Spanish
1608,47,Female,Married,Rural,Bachelor,Employed,1357,Spanish
1609,37,Female,Single,Urban,Master,Unemployed,1635,Spanish
1610,32,Female,Single,Suburban,Master,Self-Employed,2066,Spanish
1611,32,Male,Married,Rural,Bachelor,Unemployed,1571,English
1612,22,Male,Single,Urban,Master,Student,3484,German
1613,42,Male,Married,Urban,Bachelor,Employed,2262,Spanish
1614,34,Female,Married,Urban,Bachelor,Employed,2213,French
1615,33,Female,Married,Rural,Bachelor,Unemployed,2245,French
1616,60,Male,Married,Urban,Bachelor,Employed,711,French
1617,37,Female,Married,Rural,Professional Certification,Employed,6092,German
1618,28,Female,Married,Suburban,PhD,Employed,5363,German
1619,31,Female,Married,Urban,Master,Employed,3186,Spanish
1620,44,Female,Single,Urban,Master,Employed,3627,Spanish
1621,35,Female,Single,Rural,Master,Employed,2300,German
1622,23,Female,Single,Urban,Master,Retired,2738,German
1623,42,Male,Single,Suburban,Bachelor,Employed,1704,English
1624,29,Female,Married,Rural,Bachelor,Employed,895,French
1625,49,Female,Divorced,Urban,Master,Self-Employed,2164,German
1626,43,Female,Married,Rural,Bachelor,Employed,729,French
1627,31,Male,Divorced,Urban,Bachelor,Employed,912,German
1628,45,Female,Married,Rural,Master,Employed,2587,English
1629,35,Female,Married,Rural,PhD,Self-Employed,3404,Spanish
1630,41,Male,Single,Urban,Bachelor,Self-Employed,1143,Spanish
1631,38,Male,Single,Urban,Bachelor,Employed,1474,German
1632,28,Male,Single,Rural,Master,Employed,2648,Spanish
1633,29,Male,Single,Suburban,Master,Employed,2422,German
1634,43,Male,Single,Urban,Master,Employed,3469,Spanish
1635,32,Female,Married,Suburban,Master,Self-Employed,1581,Spanish
1636,31,Female,Married,Urban,Bachelor,Self-Employed,1615,German
1637,27,Male,Married,Suburban,Master,Employed,3065,French
1638,38,Female,Married,Rural,Master,Employed,2077,German
1639,51,Male,Married,Rural,Professional Certification,Employed,5171,German
1640,26,Female,Married,Rural,Master,Unemployed,3642,French
1641,35,Male,Single,Suburban,Professional Certification,Employed,5405,Spanish
1642,46,Female,Married,Urban,Bachelor,Employed,708,English
1643,34,Male,Married,Urban,Bachelor,Employed,1413,Spanish
1644,38,Male,Married,Rural,Master,Employed,2921,English
1645,26,Male,Married,Suburban,Master,Employed,3444,German
1646,38,Female,Married,Urban,Bachelor,Employed,916,Spanish
1647,33,Male,Married,Rural,Professional Certification,Unemployed,6439,French
1648,42,Male,Divorced,Rural,Master,Employed,3067,Spanish
1649,44,Female,Married,Suburban,Bachelor,Employed,1929,English
