customer_id,monthly_spending,credit_score,payment_method,avg_payment_delay,payment_behavior_index,credit_limit
6757,291,588,E-Wallet,5,0.57,10597
6758,412,632,Bank Transfer,9,0.01,11392
6759,216,660,Credit Card,7,0.58,16283
6760,640,659,Credit Card,9,0.95,18528
6761,675,841,Debit Card,6,0.6,11753
6762,250,770,Debit Card,13,0.95,18500
6763,511,421,Debit Card,6,0.92,6801
6764,853,663,Debit Card,13,0.05,3679
6765,508,555,Bank Transfer,4,0.49,17873
6766,904,445,E-Wallet,11,0.03,14977
6767,92,709,Debit Card,5,0.89,6268
6768,646,398,Debit Card,10,0.43,5933
6769,602,333,E-Wallet,3,0.17,8417
6770,435,725,Bank Transfer,8,0.65,11296
6771,490,745,Debit Card,2,0.08,19488
6772,468,742,Bank Transfer,13,0.29,4553
6773,269,307,Credit Card,6,0.26,1452
6774,540,400,Bank Transfer,1,0.03,17637
6775,63,481,E-Wallet,3,0.34,7409
6776,890,829,Credit Card,4,0.16,18477
6777,696,538,Bank Transfer,10,0.63,17333
6778,274,462,Bank Transfer,1,0.03,11276
6779,948,699,E-Wallet,7,0.62,5403
6780,289,460,Debit Card,11,0.56,7016
6781,494,783,Debit Card,1,0.96,10546
6782,659,312,Bank Transfer,11,0.52,17266
6783,222,397,Bank Transfer,1,0.1,13468
6784,530,598,Credit Card,11,0.17,10761
6785,834,526,Credit Card,6,0.67,17563
6786,48,767,Bank Transfer,8,0.64,10460
6787,178,660,Bank Transfer,10,0.33,18454
6788,630,728,Credit Card,10,0.88,19892
6789,473,751,E-Wallet,2,0.06,9218
6790,503,726,Credit Card,5,0.15,17870
6791,752,849,E-Wallet,2,0.03,8285
6792,723,324,Debit Card,2,0.73,7108
6793,474,402,Bank Transfer,0,0.77,8410
6794,611,808,Debit Card,9,0.86,2721
6795,670,731,E-Wallet,10,0.03,19828
6796,537,614,Debit Card,0,0.28,4004
6797,92,417,E-Wallet,9,0.64,16986
6798,912,551,Debit Card,3,0.56,13566
6799,195,461,Credit Card,13,0.69,14354
6800,790,351,Debit Card,3,0.86,8253
6801,273,446,Bank Transfer,14,0.61,14706
6802,381,785,Credit Card,13,0.39,17151
6803,129,318,Debit Card,11,0.1,13138
6804,21,454,Debit Card,14,0.12,4825
6805,457,769,Bank Transfer,6,0.9,3367
6806,70,529,Credit Card,3,0.83,7294
6807,843,411,Bank Transfer,0,0.41,16392
6808,175,435,Credit Card,12,0.6,19965
6809,41,601,E-Wallet,12,0.04,10371
6810,486,737,Credit Card,14,0.4,16928
6811,532,399,Bank Transfer,0,0.47,7012
6812,553,391,Credit Card,10,0.03,10248
6813,695,681,Credit Card,13,0.16,9193
6814,809,393,Bank Transfer,2,0.56,18803
6815,255,595,Bank Transfer,12,0.78,16863
6816,109,758,Debit Card,11,0.77,2054
6817,595,626,Bank Transfer,12,0.3,4188
6818,821,753,Debit Card,7,0.49,18004
6819,782,562,Bank Transfer,14,0.18,15025
6820,113,549,Bank Transfer,12,0.33,18869
6821,488,764,Credit Card,11,0.15,7469
6822,795,496,Debit Card,2,0.54,10832
6823,803,608,Debit Card,10,0.63,15285
6824,197,558,E-Wallet,3,0.94,9539
6825,809,460,Debit Card,8,0.88,6348
6826,43,834,E-Wallet,5,0.79,14245
6827,223,638,Credit Card,13,0.67,12541
6828,399,307,E-Wallet,13,0.56,9475
6829,359,673,E-Wallet,2,0.95,6809
6830,248,493,E-Wallet,10,0.12,5443
6831,676,661,E-Wallet,14,0.43,16748
6832,858,758,Credit Card,7,0.94,18121
6833,937,549,Credit Card,8,0.44,9072
6834,557,811,Bank Transfer,6,0.58,12248
6835,786,608,E-Wallet,6,0.34,4134
6836,316,509,Debit Card,4,0.57,19881
6837,506,309,Credit Card,3,0.93,16196
6838,723,514,Bank Transfer,12,0.48,3120
6839,216,407,E-Wallet,0,0.76,7321
6840,717,344,Credit Card,12,0.33,8653
6841,312,522,Debit Card,5,0.69,11037
6842,185,839,Debit Card,1,0.75,16723
6843,283,353,Debit Card,14,0.18,11724
6844,444,673,Bank Transfer,0,0.4,7709
6845,931,582,Debit Card,10,0.84,12406
6846,208,391,Bank Transfer,11,0.43,13226
6847,133,792,Bank Transfer,6,0.02,3746
6848,495,552,E-Wallet,3,0.97,1216
6849,878,638,Credit Card,11,0.32,10593
6850,724,782,E-Wallet,3,0.04,11848
6851,995,717,Credit Card,5,0.57,16674
6852,554,392,Bank Transfer,0,0.47,2251
6853,332,694,Credit Card,1,0.61,13122
6854,326,399,Credit Card,6,0.34,16672
6855,596,812,Credit Card,3,0.28,17614
6856,386,785,Credit Card,2,0.8,11404
6857,230,667,Credit Card,7,0.51,11182
6858,291,643,Bank Transfer,6,0.32,14652
6859,840,320,Debit Card,13,0.54,11988
6860,603,765,Debit Card,9,0.33,14066
6861,176,377,E-Wallet,2,0.37,17719
6862,131,723,Debit Card,8,0.06,7239
6863,408,382,E-Wallet,5,0.37,18926
6864,873,611,Credit Card,3,0.72,3335
6865,552,514,E-Wallet,9,0.02,3323
6866,163,464,E-Wallet,13,0.14,16434
6867,819,466,Credit Card,11,0.95,7615
6868,514,429,Credit Card,13,0.38,17403
6869,516,622,Credit Card,4,0.08,2589
6870,63,661,Debit Card,10,0.72,18182
6871,303,443,Credit Card,0,0.93,17405
6872,864,325,E-Wallet,7,0.03,4065
6873,562,343,E-Wallet,7,0.06,4332
6874,566,508,Debit Card,9,0.51,10670
6875,523,660,E-Wallet,0,0.37,11485
6876,594,312,Credit Card,0,0.57,7235
6877,510,586,E-Wallet,6,0.32,2656
6878,591,650,E-Wallet,14,1,19824
6879,989,345,Debit Card,3,0.43,9083
6880,98,452,Debit Card,3,0.03,7856
6881,783,784,Credit Card,6,0,3135
6882,293,697,Debit Card,13,0.61,18764
6883,472,635,E-Wallet,7,0.41,5000
6884,784,765,Debit Card,14,0.22,7269
6885,789,518,E-Wallet,2,0.75,8233
6886,419,750,Bank Transfer,3,0.45,10413
6887,261,564,Bank Transfer,2,0.98,6129
6888,415,618,E-Wallet,8,0.88,7100
6889,700,647,Debit Card,7,0.94,2378
6890,950,494,E-Wallet,4,0.78,18084
6891,614,560,Credit Card,5,0.83,7378
6892,25,746,Debit Card,6,0.22,14971
6893,861,302,Credit Card,5,0.26,16178
6894,979,359,E-Wallet,2,0.36,14174
6895,108,755,Credit Card,0,0.13,10725
6896,72,462,E-Wallet,6,0.44,5172
6897,254,349,Bank Transfer,10,0.88,1917
6898,434,489,E-Wallet,0,0.19,6912
6899,460,744,Bank Transfer,13,0.56,4681
6900,501,836,Debit Card,14,0.4,5802
6901,789,790,Bank Transfer,2,0.59,2461
6902,65,368,Bank Transfer,5,0.89,7401
6903,189,667,Bank Transfer,2,0.83,14344
6904,755,574,E-Wallet,10,0.5,16243
6905,272,433,E-Wallet,3,0.82,14594
6906,588,434,Bank Transfer,5,0.53,2054
6907,732,637,Debit Card,12,0.01,9381
6908,467,436,Bank Transfer,6,0.94,13245
6909,24,617,Debit Card,3,0.66,2048
6910,248,586,Bank Transfer,10,0,19876
6911,625,341,E-Wallet,13,0.74,1932
6912,858,576,Bank Transfer,0,1,15561
6913,964,467,Credit Card,7,0.47,9933
6914,713,332,Debit Card,11,0.13,13936
6915,426,785,Debit Card,11,0.61,13016
6916,299,366,Bank Transfer,14,0.54,14718
6917,263,328,Debit Card,2,0.49,7381
6918,866,547,Debit Card,13,0.14,19684
6919,599,338,Credit Card,9,0.8,18001
6920,285,782,Credit Card,2,0.95,17885
6921,597,369,Debit Card,5,0.16,5939
6922,451,736,E-Wallet,1,0.46,14470
6923,247,457,Bank Transfer,10,0.13,7386
6924,119,352,Bank Transfer,7,0.09,18038
6925,19,556,Bank Transfer,9,0.82,7995
6926,434,754,Debit Card,12,0.55,14881
6927,818,814,Bank Transfer,11,0.09,17825
6928,598,406,Bank Transfer,8,0.17,12843
6929,876,805,Debit Card,12,0.34,5450
6930,499,375,Debit Card,5,0.77,13570
6931,310,506,Credit Card,5,0.23,12047
6932,566,571,E-Wallet,4,0.4,3389
6933,69,741,Debit Card,4,0.06,19276
6934,130,751,E-Wallet,1,0.79,18582
6935,950,469,Bank Transfer,6,0.92,7602
6936,468,394,Bank Transfer,1,0.02,3829
6937,152,520,Bank Transfer,9,0.98,14526
6938,780,369,Debit Card,1,0.29,14285
6939,424,374,E-Wallet,4,0.33,17231
6940,714,454,E-Wallet,11,0.16,10272
6941,804,664,Debit Card,1,0.08,14285
6942,736,507,Credit Card,13,0.27,14646
6943,849,423,Debit Card,13,0.24,12031
6944,589,597,E-Wallet,3,0.86,13000
6945,605,536,Debit Card,13,0.68,3443
6946,812,357,Credit Card,6,0.48,1485
6947,145,818,E-Wallet,14,0.36,13129
6948,920,682,Credit Card,7,0.63,18677
6949,855,407,E-Wallet,11,0.89,12375
6950,377,591,Debit Card,2,0.72,18502
6951,869,777,Debit Card,1,0.52,9252
6952,453,602,E-Wallet,5,0.12,19521
6953,555,378,Bank Transfer,3,0.24,19339
6954,634,544,Bank Transfer,11,0.67,10611
6955,769,465,Bank Transfer,5,0.79,4765
6956,214,632,Credit Card,5,0.88,5968
6957,421,484,E-Wallet,8,0.99,5166
6958,588,470,E-Wallet,4,0.08,16726
6959,421,833,Debit Card,3,0.85,6483
6960,131,675,Debit Card,5,0.26,12052
6961,367,757,E-Wallet,2,0.47,12249
6962,808,800,E-Wallet,8,0.46,3773
6963,298,416,Debit Card,13,0.38,16336
6964,957,483,Debit Card,7,0.73,12616
6965,232,332,E-Wallet,6,0.64,2198
6966,88,760,E-Wallet,12,0.38,16804
6967,614,758,Bank Transfer,9,0.32,4659
6968,217,578,E-Wallet,1,0.59,3086
6969,998,649,Credit Card,12,0.99,13664
6970,881,721,Debit Card,3,0.67,7876
6971,602,817,Bank Transfer,12,0.71,12528
6972,130,761,Bank Transfer,11,0.55,3457
6973,40,588,E-Wallet,13,0,14364
6974,839,446,Debit Card,11,0.01,4403
6975,548,697,Debit Card,5,0.18,11862
6976,798,488,Credit Card,7,0.59,19493
6977,767,740,Bank Transfer,3,0.39,8820
6978,347,514,E-Wallet,12,0.84,12429
6979,162,725,Bank Transfer,0,0.37,8611
6980,113,376,E-Wallet,2,0.46,2477
6981,807,751,Bank Transfer,3,0.05,6024
6982,349,349,Credit Card,2,0.06,6034
6983,684,352,E-Wallet,1,0.08,6042
6984,126,823,Bank Transfer,4,0.15,19747
6985,801,396,E-Wallet,2,0.49,11207
6986,453,842,E-Wallet,8,0.73,15109
6987,241,460,Bank Transfer,1,0.68,9253
6988,627,457,Debit Card,2,0.87,6006
6989,170,594,Credit Card,9,0.5,4994
6990,446,800,E-Wallet,8,0.22,16611
6991,87,768,Bank Transfer,4,0.88,17925
6992,26,743,E-Wallet,14,0.54,12682
6993,480,479,E-Wallet,8,0.35,1360
6994,172,376,Credit Card,12,0.71,10753
6995,206,723,E-Wallet,8,0.49,18487
6996,523,543,Debit Card,1,0.9,17755
6997,350,640,Debit Card,12,0.36,4586
6998,150,431,Debit Card,12,0.88,7107
6999,312,814,E-Wallet,11,0.11,6557
7000,515,530,Debit Card,5,0.37,5873
7001,397,524,Bank Transfer,10,0.78,8723
7002,827,846,E-Wallet,2,0.19,16908
7003,443,300,E-Wallet,11,0.56,19755
7004,115,523,Bank Transfer,5,0.18,4343
7005,62,688,Credit Card,12,0.07,19848
7006,65,643,Debit Card,9,0.68,15803
7007,154,674,Debit Card,14,0.12,10101
7008,923,562,Debit Card,1,0.21,15512
7009,852,310,Debit Card,4,0.22,18248
7010,654,596,Bank Transfer,1,0.3,11313
7011,46,609,Credit Card,4,0.07,1525
7012,115,734,Credit Card,6,0.44,15436
7013,319,633,Bank Transfer,10,0.15,3442
7014,999,553,E-Wallet,2,0.32,15105
7015,923,346,Credit Card,6,0.27,1562
7016,539,387,E-Wallet,6,0.81,14670
7017,530,731,E-Wallet,10,0.26,5192
7018,753,564,E-Wallet,7,0.93,14172
7019,768,671,E-Wallet,6,0.03,11332
7020,724,404,Debit Card,8,0.29,3882
7021,389,440,E-Wallet,1,0.1,8491
7022,408,367,E-Wallet,1,0.86,7359
7023,269,644,E-Wallet,1,0.23,17593
7024,441,667,Credit Card,6,0.88,15946
7025,815,417,Debit Card,7,0.14,12295
7026,219,425,E-Wallet,13,0.68,9659
7027,102,777,Debit Card,14,0.2,3118
7028,233,512,Debit Card,12,0.35,1602
7029,839,403,Debit Card,8,0.16,16932
7030,242,493,Credit Card,14,0.79,5205
7031,360,750,E-Wallet,8,0.81,15676
7032,690,757,Credit Card,7,0.54,14437
7033,367,749,Bank Transfer,13,0.29,19260
7034,558,743,Debit Card,10,0.96,18322
7035,950,466,Bank Transfer,10,0.6,17419
7036,46,515,Debit Card,1,0.19,5473
7037,616,532,Bank Transfer,12,0.02,3124
7038,692,792,Debit Card,10,0.29,17496
7039,290,479,Bank Transfer,7,0.85,15351
7040,414,768,E-Wallet,4,0.4,11324
7041,41,830,Debit Card,12,0.89,10361
7042,695,672,Bank Transfer,2,0.55,10920
7043,199,830,E-Wallet,3,0.25,9728
7044,769,537,E-Wallet,14,0.75,2077
7045,943,488,Debit Card,2,0.06,17698
7046,265,430,E-Wallet,13,0.81,19117
7047,190,462,Bank Transfer,9,0.7,10889
7048,160,631,Bank Transfer,4,0.09,9048
7049,215,765,Credit Card,8,0.35,7094
7050,451,320,E-Wallet,0,0.99,9258
7051,718,328,Debit Card,8,0.88,12704
7052,247,779,Debit Card,12,0.09,16437
7053,922,566,E-Wallet,8,0.69,18239
7054,783,645,Bank Transfer,14,0.27,11784
7055,23,645,Bank Transfer,6,0.25,1220
7056,126,322,Bank Transfer,9,0.32,11807
7057,89,694,E-Wallet,6,0.9,9528
7058,253,660,Bank Transfer,7,0.75,1282
7059,821,779,E-Wallet,7,0.87,7998
7060,336,558,E-Wallet,13,0.9,17891
7061,65,787,Debit Card,1,0.03,16813
7062,322,710,E-Wallet,11,0.26,19985
7063,895,786,Debit Card,12,0.12,15683
7064,581,403,E-Wallet,3,0.87,8654
7065,702,608,Credit Card,7,0.69,10059
7066,989,508,Bank Transfer,5,0.84,2885
7067,947,742,Bank Transfer,2,0.18,10136
7068,569,758,Bank Transfer,5,0.13,8931
7069,365,668,Credit Card,4,0.96,2048
7070,240,530,Credit Card,10,0.46,8674
7071,195,833,Credit Card,9,0.38,3700
7072,867,640,Credit Card,2,0.11,16605
7073,454,567,Debit Card,2,0.89,12391
7074,94,466,Debit Card,13,0.84,17487
7075,802,709,Debit Card,1,0.07,4192
7076,460,600,E-Wallet,3,0.32,12455
7077,133,671,Debit Card,2,0.91,12655
7078,31,665,Credit Card,12,0.62,19306
7079,598,776,Credit Card,1,0.27,5264
7080,273,644,E-Wallet,12,0.08,12092
7081,154,351,Credit Card,12,0.87,9265
7082,425,613,Bank Transfer,6,0.54,4948
7083,609,744,Debit Card,0,0.32,2265
7084,890,303,E-Wallet,7,0.01,15453
7085,627,676,Debit Card,0,0.53,17881
7086,321,460,E-Wallet,11,0.72,6119
7087,928,629,Bank Transfer,11,0.46,3810
7088,793,396,Credit Card,4,0.24,13722
7089,750,790,Bank Transfer,8,0.08,16613
7090,818,508,Credit Card,10,0.75,5944
7091,204,568,Debit Card,8,0.82,12366
7092,452,629,E-Wallet,4,0.31,4845
7093,102,820,E-Wallet,0,0.62,9999
7094,989,750,E-Wallet,2,0.36,1216
7095,651,426,Debit Card,12,0.88,6932
7096,435,306,Credit Card,12,0.56,14525
7097,760,520,E-Wallet,13,0.46,17551
7098,44,554,E-Wallet,12,0.26,6635
7099,155,326,Debit Card,1,0.62,11236
7100,583,549,Bank Transfer,10,0.26,16378
7101,524,528,Bank Transfer,11,0.12,6266
7102,509,428,Credit Card,3,0.09,15936
7103,649,652,Debit Card,6,0.38,2760
7104,934,768,Debit Card,0,0.83,18525
7105,199,579,Credit Card,5,0.01,14035
7106,479,304,Debit Card,2,0.16,10219
7107,937,639,E-Wallet,11,0.06,9866
7108,827,737,Bank Transfer,0,1,10699
7109,631,539,Debit Card,13,0.35,9685
7110,670,449,E-Wallet,6,0.76,8195
7111,823,696,Credit Card,0,0.41,16175
7112,407,788,Credit Card,9,0.89,14101
7113,885,773,Debit Card,5,0.34,8407
7114,251,713,Bank Transfer,9,0.83,14926
7115,432,763,Debit Card,10,0.23,2141
7116,545,597,Credit Card,2,0.85,15814
7117,752,839,Credit Card,4,0.15,9172
7118,222,480,Credit Card,5,0.79,10418
7119,903,654,Credit Card,7,0.94,7149
7120,753,383,E-Wallet,5,0.37,4691
7121,578,399,E-Wallet,13,0.92,7211
7122,552,534,Bank Transfer,6,0.27,11516
7123,473,782,Bank Transfer,7,0.69,18797
7124,951,697,Debit Card,14,0.7,3433
7125,413,731,Debit Card,7,0.78,19993
7126,490,845,Debit Card,11,0.95,12364
7127,929,614,E-Wallet,4,0.06,14567
7128,845,614,Credit Card,4,0.96,1743
7129,867,473,Bank Transfer,10,0.86,2026
7130,112,517,Bank Transfer,6,0.04,15543
7131,749,491,Debit Card,13,0.26,3185
7132,271,716,E-Wallet,11,0.21,3445
7133,227,454,Credit Card,14,0.89,2396
7134,501,732,E-Wallet,10,0.05,10604
7135,369,335,Credit Card,10,0.99,17504
7136,524,551,Credit Card,9,0.72,4327
7137,939,477,Bank Transfer,11,0.36,15296
7138,619,634,Bank Transfer,12,0.41,6508
7139,925,442,E-Wallet,12,0.31,18925
7140,535,679,Debit Card,1,0,5589
7141,913,749,E-Wallet,8,1,5034
7142,645,334,Debit Card,8,0.54,13123
7143,874,701,Credit Card,11,0.49,7990
7144,676,445,Bank Transfer,7,0.08,19087
7145,125,626,Debit Card,14,0.03,18154
7146,51,690,Credit Card,2,0.51,19951
7147,738,715,Debit Card,6,0.73,6567
7148,351,770,Debit Card,5,0.99,3651
7149,717,658,Bank Transfer,14,0.22,1693
7150,996,471,Bank Transfer,3,0.16,2307
7151,947,307,Debit Card,11,0.86,8455
7152,151,776,Debit Card,1,0.12,18669
7153,669,396,E-Wallet,0,0.52,2790
7154,422,337,Debit Card,14,0.69,2610
7155,318,748,Credit Card,3,0.43,15763
7156,783,733,Debit Card,10,0,8645
7157,880,632,Credit Card,3,0.88,14544
7158,721,693,E-Wallet,9,0.93,4095
7159,592,646,E-Wallet,7,0.93,19834
7160,302,570,Bank Transfer,9,0.15,12027
7161,815,582,Debit Card,10,0.78,8989
7162,354,696,Credit Card,1,0.65,11453
7163,108,581,Debit Card,13,0.2,19266
7164,323,552,Bank Transfer,13,0.26,19249
7165,449,468,Debit Card,7,0.79,9810
7166,190,593,Credit Card,8,0.47,10840
7167,765,668,E-Wallet,12,0.03,15947
7168,259,807,E-Wallet,7,0.43,3114
7169,39,520,Credit Card,10,0.58,10041
7170,141,301,Debit Card,12,0.86,11723
7171,372,663,E-Wallet,12,0.86,2236
7172,445,533,Bank Transfer,5,0.84,11846
7173,996,695,Credit Card,7,0.86,1796
7174,13,748,Credit Card,1,0.92,9951
7175,163,482,Debit Card,2,0.57,15614
7176,406,463,Bank Transfer,2,0.37,8913
7177,426,378,Debit Card,4,0.69,17837
7178,197,711,E-Wallet,4,0.11,18456
7179,345,613,E-Wallet,14,0.18,18146
7180,203,669,Bank Transfer,1,0.34,7551
7181,488,618,Bank Transfer,0,0.12,19553
7182,184,722,Bank Transfer,3,0.5,9926
7183,639,715,Debit Card,3,0.75,6759
7184,252,388,Debit Card,7,0.03,11320
7185,58,798,Bank Transfer,5,0.49,8595
7186,596,658,Debit Card,11,0.95,4540
7187,319,485,Bank Transfer,5,0.02,8827
7188,693,411,Bank Transfer,1,0.81,5836
7189,439,497,Debit Card,8,0.05,6098
7190,189,800,Debit Card,12,0.45,7881
7191,608,332,Bank Transfer,7,0.06,6181
7192,531,830,Credit Card,14,0.85,9483
7193,751,611,Debit Card,10,0.09,16115
7194,167,635,Credit Card,7,0.59,5313
7195,953,518,Credit Card,2,0.45,6614
7196,718,451,Credit Card,7,0.08,3450
7197,717,641,E-Wallet,2,0.6,11449
7198,775,708,Bank Transfer,3,0.58,7023
7199,926,505,Bank Transfer,8,0.59,15935
7200,34,304,E-Wallet,10,0.57,4998
7201,445,579,E-Wallet,12,0.81,13713
7202,330,476,Debit Card,0,0.75,12485
7203,761,613,Bank Transfer,14,0.7,5288
7204,482,433,Debit Card,9,0.98,19242
7205,723,542,Debit Card,14,0.05,12987
7206,417,729,Debit Card,5,0.25,7361
7207,768,516,E-Wallet,0,0.78,10737
7208,642,602,Debit Card,4,0.26,17345
7209,87,397,Debit Card,1,0.59,15805
7210,417,805,E-Wallet,8,0.75,1762
7211,492,327,Debit Card,0,0.73,11255
7212,538,649,E-Wallet,1,0.37,5469
7213,327,512,Bank Transfer,11,0.12,19022
7214,248,423,Debit Card,1,0.17,12346
7215,314,574,Credit Card,6,0.68,1315
7216,610,310,Bank Transfer,9,0.89,3146
7217,215,355,Debit Card,10,0.44,6515
7218,843,698,Credit Card,5,0.14,18403
7219,30,818,E-Wallet,2,0.36,15846
7220,185,761,Credit Card,7,1,4328
7221,813,755,Bank Transfer,11,0.22,2020
7222,250,565,E-Wallet,4,0.24,8970
7223,248,369,Credit Card,9,0.69,5145
7224,177,474,Bank Transfer,4,0.13,15892
7225,84,638,E-Wallet,1,0.49,18991
7226,375,409,E-Wallet,10,0.99,1556
7227,20,665,Credit Card,14,0.5,1114
7228,494,513,Bank Transfer,11,0.52,17217
7229,590,401,Debit Card,14,0.82,6004
7230,976,804,Debit Card,6,0.89,1500
7231,660,718,Credit Card,3,0.71,4981
7232,187,331,E-Wallet,7,0.72,10576
7233,292,495,Credit Card,10,0.91,16242
7234,231,663,E-Wallet,6,0.31,13856
7235,370,447,E-Wallet,10,0.73,16137
7236,474,472,Credit Card,7,0.39,17223
7237,538,560,Debit Card,5,0.37,15792
7238,180,591,Credit Card,14,0.89,8152
7239,793,577,Debit Card,5,0.19,4642
7240,495,349,Credit Card,12,0.22,12815
7241,971,799,Debit Card,6,0.34,12937
7242,352,539,Credit Card,4,0.86,7300
7243,108,524,Bank Transfer,8,0.25,7880
7244,273,553,E-Wallet,11,0.29,11732
7245,393,530,Bank Transfer,10,0.16,9158
7246,197,486,Credit Card,3,0.18,13950
7247,742,387,E-Wallet,9,0.86,5774
7248,544,728,E-Wallet,14,0.6,15732
7249,321,793,Credit Card,14,0.43,13371
7250,659,572,E-Wallet,8,0.91,13034
7251,836,446,Bank Transfer,1,0.03,7827
7252,439,774,Bank Transfer,3,0.65,12987
7253,571,517,Credit Card,9,0.69,12780
7254,780,358,Credit Card,6,0.87,17625
7255,606,322,Bank Transfer,12,0.35,7292
7256,304,368,Bank Transfer,6,0.06,16712
7257,252,662,Credit Card,14,0.46,10544
7258,651,820,Credit Card,13,0.82,7033
7259,143,424,Debit Card,1,0.71,8015
7260,779,306,E-Wallet,5,0.27,5308
7261,274,742,Bank Transfer,10,0.61,13082
7262,602,473,E-Wallet,14,0.81,4276
7263,972,755,E-Wallet,11,0.03,4350
7264,514,360,Credit Card,2,0.09,17608
7265,604,611,Debit Card,14,0.99,10433
7266,345,768,Credit Card,13,0.54,17760
7267,955,524,Credit Card,9,0.07,16560
7268,56,758,Bank Transfer,1,0.34,17801
7269,463,385,Credit Card,5,0.13,16400
7270,270,383,Debit Card,12,0.92,17657
7271,662,653,Bank Transfer,14,0.56,2472
7272,168,755,E-Wallet,12,0.78,12564
7273,179,701,E-Wallet,1,0.85,11030
7274,638,620,Credit Card,11,0.62,1893
7275,758,463,Credit Card,13,0.62,16019
7276,948,729,E-Wallet,2,0.03,12039
7277,582,401,Bank Transfer,7,0.07,17496
7278,97,705,Bank Transfer,9,0.11,13388
7279,192,442,E-Wallet,13,0.65,12993
7280,874,674,Debit Card,2,0.69,18231
7281,894,697,E-Wallet,9,0.12,1289
7282,720,332,Credit Card,6,0.26,3279
7283,381,790,Bank Transfer,4,0.28,1461
7284,734,823,Bank Transfer,0,0.28,17125
7285,678,481,Bank Transfer,1,0.96,16016
7286,661,600,Debit Card,14,0.99,10397
7287,808,839,Credit Card,9,0.37,14041
7288,57,313,Debit Card,3,0.73,7020
7289,556,335,E-Wallet,3,0.65,19225
7290,583,347,Bank Transfer,12,0.59,13248
7291,959,363,E-Wallet,7,0.25,3399
7292,515,544,Credit Card,12,0.56,10081
7293,311,548,Bank Transfer,1,0.47,10710
7294,469,751,Debit Card,4,0.43,18037
7295,692,734,Bank Transfer,13,0.91,4899
7296,851,480,Debit Card,9,0.81,1177
7297,441,525,Credit Card,11,0.21,10908
7298,460,377,E-Wallet,10,0.45,5106
7299,765,695,Credit Card,8,0.94,19593
7300,366,473,Credit Card,4,0.94,11660
7301,213,613,Bank Transfer,8,0.64,12609
7302,838,689,E-Wallet,8,0.11,11794
7303,113,454,Bank Transfer,8,0.39,13877
7304,936,511,Credit Card,11,0.06,14455
7305,470,509,Bank Transfer,1,0.9,11744
7306,270,620,Credit Card,12,0.69,15444
7307,760,846,Bank Transfer,12,0.37,16814
7308,664,347,Credit Card,9,0.12,18839
7309,330,838,Bank Transfer,4,0.83,18626
7310,199,658,Debit Card,4,0.79,16645
7311,820,681,Bank Transfer,9,0.84,14933
7312,689,716,Debit Card,0,0.67,12667
7313,469,596,Debit Card,7,0.74,14100
7314,12,688,E-Wallet,2,0,11796
7315,532,372,Credit Card,2,0.78,8596
7316,322,708,Bank Transfer,12,0.78,17190
7317,758,550,Debit Card,1,0.99,15564
7318,440,403,E-Wallet,11,0.88,10298
7319,866,661,E-Wallet,7,0.44,18547
7320,328,512,Credit Card,3,0.85,1145
7321,525,531,Debit Card,1,0.6,5127
7322,455,440,Debit Card,5,0.52,11531
7323,213,717,E-Wallet,7,0.35,2811
7324,715,836,Debit Card,9,0.13,4991
7325,294,831,Debit Card,11,0.57,6833
