customer_id,monthly_call_count,monthly_call_duration,international_call_duration,call_drop_count,sms_usage_per_month
4250,122,691,25,26,95
4251,71,346,32,4,10
4252,136,490,62,0,86
4253,181,613,36,22,80
4254,56,465,64,18,38
4255,28,621,56,1,39
4256,155,397,70,12,93
4257,119,642,95,6,18
4258,41,183,31,10,98
4259,24,183,83,19,17
4260,180,99,31,21,31
4261,23,187,93,28,80
4262,161,685,49,15,21
4263,52,444,50,9,34
4264,93,105,34,24,14
4265,152,79,68,20,72
4266,57,197,71,19,90
4267,183,553,4,6,34
4268,77,233,37,11,83
4269,22,532,92,9,65
4270,161,366,0,18,77
4271,178,359,93,4,23
4272,141,646,42,28,62
4273,116,478,41,5,57
4274,67,699,24,12,58
4275,46,559,45,24,63
4276,57,372,96,11,11
4277,115,205,83,6,13
4278,157,358,40,2,80
4279,85,260,91,12,97
4280,82,666,21,9,38
4281,170,481,2,14,58
4282,79,507,25,24,26
4283,109,249,90,22,86
4284,188,185,4,5,33
4285,149,217,1,25,31
4286,125,636,57,8,48
4287,61,348,19,15,98
4288,29,623,87,1,79
4289,178,482,8,16,49
4290,190,225,87,17,46
4291,158,305,10,10,51
4292,138,232,9,19,46
4293,86,696,20,13,96
4294,143,182,84,9,94
4295,107,445,93,4,59
4296,111,313,76,14,62
4297,27,635,31,6,94
4298,145,108,72,24,34
4299,153,183,44,9,78
4300,162,494,91,15,49
4301,33,112,28,4,48
4302,30,100,44,18,45
4303,194,690,92,4,10
4304,109,689,34,4,25
4305,65,263,62,17,24
4306,143,332,30,0,89
4307,28,101,56,1,28
4308,172,631,78,15,34
4309,143,592,2,17,53
4310,99,160,62,28,81
4311,169,254,55,13,32
4312,162,280,82,22,71
4313,29,168,25,19,54
4314,89,191,83,15,63
4315,27,362,26,29,54
4316,142,505,28,11,16
4317,48,628,47,15,19
4318,32,201,83,9,97
4319,26,417,75,2,63
4320,41,284,51,7,37
4321,167,651,94,7,15
4322,60,373,1,12,29
4323,103,270,59,24,36
4324,198,277,6,10,86
4325,180,336,27,12,40
4326,50,396,64,16,43
4327,131,181,36,21,87
4328,188,544,11,29,66
4329,65,100,91,13,69
4330,161,156,46,23,83
4331,187,471,48,2,11
4332,24,269,64,20,49
4333,196,363,5,5,98
4334,59,330,99,18,83
4335,181,235,36,18,94
4336,164,207,33,23,61
4337,99,187,52,10,38
4338,184,152,8,10,56
4339,85,389,51,10,33
4340,179,453,50,8,28
4341,129,203,86,0,92
4342,82,680,52,7,44
4343,104,136,28,23,41
4344,72,281,86,1,98
4345,164,441,24,3,78
4346,75,274,0,27,92
4347,73,114,24,21,92
4348,106,129,0,12,81
4349,71,246,98,0,49
4350,186,241,19,6,96
4351,180,672,41,9,41
4352,46,153,96,4,46
4353,56,143,55,15,97
4354,48,75,15,21,71
4355,147,176,32,11,18
4356,42,280,51,22,57
4357,141,426,19,18,53
4358,41,669,28,18,98
4359,37,189,8,6,49
4360,40,669,50,7,91
4361,166,266,29,10,90
4362,45,163,74,27,70
4363,89,228,55,18,85
4364,68,133,95,4,21
4365,163,283,85,0,28
4366,160,356,28,25,42
4367,99,392,13,2,66
4368,140,629,82,9,41
4369,59,288,11,7,62
4370,167,134,21,16,29
4371,27,144,75,27,69
4372,145,636,65,7,91
4373,127,93,63,5,67
4374,29,375,83,16,21
4375,121,180,58,9,83
4376,57,190,51,0,28
4377,106,532,77,5,30
4378,68,480,28,3,47
4379,31,173,16,16,35
4380,178,289,87,11,93
4381,186,376,36,23,47
4382,152,566,65,21,67
4383,155,371,20,21,44
4384,25,228,34,1,54
4385,39,263,14,8,54
4386,61,348,21,19,87
4387,70,694,26,18,99
4388,43,693,82,20,54
4389,183,485,55,24,34
4390,26,418,23,15,65
4391,119,218,53,17,97
4392,90,668,94,9,42
4393,96,592,97,28,49
4394,154,535,26,10,11
4395,118,458,45,7,11
4396,63,322,50,29,66
4397,65,599,45,2,41
4398,153,268,12,21,73
4399,92,635,6,27,11
4400,173,286,29,14,55
4401,141,123,45,25,82
4402,140,374,19,26,15
4403,43,266,0,9,41
4404,170,142,44,11,80
4405,158,275,71,26,12
4406,42,391,43,29,90
4407,84,647,64,14,31
4408,82,523,63,2,26
4409,131,515,39,18,88
4410,53,676,50,4,42
4411,54,563,1,19,30
4412,181,643,28,28,82
4413,197,612,65,29,84
4414,101,85,45,22,72
4415,33,90,38,27,65
4416,173,165,84,20,45
4417,184,659,81,8,69
4418,98,438,69,3,51
4419,70,131,86,11,55
4420,49,307,59,7,27
4421,149,381,41,2,63
4422,110,534,34,11,58
4423,151,206,17,7,83
4424,169,285,36,25,99
4425,39,580,86,19,67
4426,168,225,23,28,98
4427,153,60,46,27,17
4428,83,508,49,10,77
4429,113,268,30,21,55
4430,141,148,74,18,15
4431,165,675,16,11,25
4432,89,265,31,19,36
4433,129,450,55,20,47
4434,70,352,91,10,69
4435,68,240,38,7,31
4436,122,506,6,7,23
4437,155,468,20,13,93
4438,53,486,17,23,32
4439,84,352,17,10,15
4440,60,662,89,1,95
4441,29,489,60,20,57
4442,106,327,56,27,73
4443,165,432,75,2,51
4444,34,302,84,27,20
4445,106,217,88,9,31
4446,147,695,71,0,77
4447,130,641,36,0,78
4448,187,155,99,15,36
4449,114,369,40,1,76
4450,147,318,87,23,87
4451,61,527,48,18,35
4452,161,167,52,17,65
4453,101,428,63,27,54
4454,57,690,8,12,84
4455,94,276,32,29,57
4456,133,435,28,25,46
4457,92,181,32,8,67
4458,129,98,95,25,55
4459,21,450,57,9,56
4460,150,298,56,4,71
4461,101,666,10,14,13
4462,96,397,53,22,48
4463,120,581,38,7,58
4464,28,100,20,27,18
4465,181,78,94,7,42
4466,39,410,27,14,38
4467,25,221,21,11,17
4468,50,574,35,7,16
4469,93,505,92,1,63
4470,36,510,26,21,14
4471,89,591,33,8,47
4472,191,468,93,29,94
4473,94,277,83,5,24
4474,192,596,58,15,21
4475,81,486,55,21,37
4476,23,491,81,15,73
4477,165,120,95,7,40
4478,139,200,62,17,80
4479,38,204,43,5,62
4480,68,269,41,13,97
4481,138,242,28,8,33
4482,127,194,16,17,98
4483,78,130,50,29,77
4484,32,596,91,17,23
4485,124,115,97,29,30
4486,123,489,37,9,69
4487,101,651,66,28,63
4488,161,377,53,20,89
4489,147,126,67,2,99
4490,152,426,79,25,57
4491,106,118,40,27,79
4492,82,279,11,16,54
4493,24,98,18,18,21
4494,142,218,43,14,17
4495,99,284,69,8,35
4496,133,225,12,20,31
4497,51,515,49,22,38
4498,101,637,51,27,80
4499,162,257,17,16,56
4500,127,67,87,18,29
4501,136,310,54,12,32
4502,125,372,68,16,56
4503,131,416,64,15,94
4504,124,675,83,19,77
4505,173,480,77,15,82
4506,174,394,5,6,59
4507,49,464,55,8,93
4508,174,413,77,6,78
4509,82,686,12,16,96
4510,153,320,63,29,47
4511,192,144,21,27,57
4512,27,319,3,0,56
4513,157,157,81,18,48
4514,141,667,37,7,80
4515,147,318,26,12,42
4516,29,474,14,14,53
4517,30,465,92,18,45
4518,73,375,37,27,91
4519,58,509,32,3,82
4520,23,345,34,9,70
4521,57,472,57,11,75
4522,155,640,72,27,26
4523,85,665,3,28,46
4524,80,353,71,26,24
4525,36,352,77,19,41
4526,83,153,94,29,15
4527,110,627,69,25,89
4528,161,395,36,25,15
4529,43,197,97,7,84
4530,43,560,42,4,93
4531,159,384,34,1,38
4532,131,130,5,8,73
4533,140,357,44,8,35
4534,62,302,9,3,25
4535,163,204,28,24,76
4536,58,148,4,23,83
4537,163,143,57,27,76
4538,198,296,67,0,14
4539,30,119,61,25,53
4540,172,216,40,20,46
4541,74,85,8,25,93
4542,106,545,57,11,56
4543,108,522,73,15,27
4544,119,638,55,23,86
4545,60,350,78,3,96
4546,103,545,18,5,19
4547,120,263,22,23,37
4548,168,312,9,14,90
4549,126,400,86,2,49
4550,131,405,18,13,35
4551,23,349,30,24,45
4552,126,128,88,6,82
4553,97,481,56,7,67
4554,123,497,61,18,76
4555,100,149,95,17,36
4556,33,335,10,16,68
4557,98,350,82,17,91
4558,33,363,87,10,39
4559,109,194,82,15,88
4560,150,566,54,9,63
4561,71,386,52,1,80
4562,173,530,45,15,57
4563,180,677,12,9,77
4564,54,512,56,0,17
4565,102,207,55,8,90
4566,189,192,41,10,84
4567,163,582,25,5,68
4568,59,257,45,18,97
4569,195,303,3,12,10
4570,173,611,95,15,28
4571,185,603,81,2,43
4572,119,617,78,14,81
4573,118,258,21,13,61
4574,27,579,8,28,97
4575,188,298,97,23,97
4576,186,394,2,14,61
4577,25,695,4,29,82
4578,147,628,84,19,43
4579,124,508,9,20,92
4580,194,201,90,27,49
4581,136,231,19,21,59
4582,108,540,12,14,36
4583,73,197,96,17,95
4584,149,412,80,3,42
4585,67,91,11,21,11
4586,183,378,91,10,22
4587,125,643,62,7,18
4588,142,127,46,27,15
4589,54,147,37,10,34
4590,133,508,62,13,49
4591,192,426,23,21,37
4592,135,288,94,5,62
4593,160,680,99,23,63
4594,158,445,8,28,30
4595,103,522,68,4,52
4596,35,406,94,6,55
4597,122,173,32,22,87
4598,70,364,13,9,97
4599,122,671,64,10,99
4600,177,200,23,22,19
4601,37,461,2,17,19
4602,189,363,25,11,10
4603,21,256,11,9,13
4604,127,350,7,8,24
4605,86,510,12,22,57
4606,156,678,22,6,64
4607,109,111,83,22,43
4608,170,580,81,12,81
4609,156,212,86,28,83
4610,95,413,24,14,52
4611,170,642,41,6,26
4612,94,494,17,4,46
4613,69,690,36,1,46
4614,167,160,18,26,70
4615,198,199,24,29,27
4616,97,251,54,7,53
4617,95,660,23,11,39
4618,188,133,43,20,99
4619,43,432,71,21,46
4620,148,317,88,24,24
4621,42,651,79,21,22
4622,145,249,11,21,82
4623,26,273,65,23,25
4624,146,260,3,5,19
4625,80,119,40,6,90
4626,120,632,39,21,57
4627,147,518,7,0,83
4628,55,256,9,27,86
4629,97,229,35,8,69
4630,41,376,83,24,73
4631,131,251,46,9,75
4632,140,132,80,22,22
4633,23,388,11,7,83
4634,36,210,52,5,95
4635,21,468,31,2,89
4636,21,446,28,2,77
4637,159,177,82,20,95
4638,196,136,99,9,13
4639,44,636,85,12,91
4640,28,84,85,14,23
4641,104,545,34,27,75
4642,136,643,47,9,67
4643,47,138,71,11,30
4644,44,645,78,19,51
4645,78,435,56,23,50
4646,154,646,15,12,28
4647,163,246,18,28,67
4648,158,526,79,3,93
4649,102,472,37,8,64
4650,106,575,12,0,43
4651,183,447,29,0,64
4652,179,498,58,9,86
4653,72,183,85,11,62
4654,166,302,64,4,93
4655,40,84,90,20,10
4656,45,495,97,8,86
4657,87,440,3,6,49
4658,84,551,3,11,22
4659,64,649,28,24,96
4660,95,98,68,4,52
4661,137,186,17,25,27
4662,60,648,86,20,74
4663,53,493,24,3,95
4664,88,403,32,20,54
4665,178,440,58,25,28
4666,37,124,79,9,60
4667,109,95,48,3,95
4668,106,242,70,8,81
4669,187,647,59,29,48
4670,134,428,13,13,15
4671,162,407,62,27,71
4672,154,654,4,13,99
4673,172,578,42,10,48
4674,112,626,27,18,80
4675,116,547,34,9,68
4676,154,178,84,15,53
4677,89,298,30,15,53
4678,130,570,72,5,16
4679,196,387,32,7,10
4680,82,169,58,4,16
4681,102,168,1,25,72
4682,123,344,1,14,67
4683,137,310,22,15,90
4684,159,485,80,15,74
4685,45,373,90,0,20
4686,138,236,95,12,62
4687,119,282,42,28,83
4688,27,336,80,19,76
4689,77,221,5,13,36
4690,36,93,93,5,32
4691,169,315,67,26,45
4692,25,508,79,10,40
4693,135,697,7,20,98
4694,150,422,98,8,97
4695,33,266,52,9,52
4696,109,603,46,25,75
4697,112,681,50,8,44
4698,167,71,98,0,40
4699,85,137,49,19,38
4700,40,155,73,23,11
4701,62,468,4,12,91
4702,69,264,17,3,32
4703,97,616,72,26,80
4704,129,156,76,15,63
4705,173,526,42,13,95
4706,120,357,68,7,57
4707,189,609,4,15,79
4708,64,662,79,24,23
4709,161,405,33,29,62
4710,127,385,55,4,39
4711,123,157,7,8,79
4712,188,464,38,25,97
4713,194,273,81,10,15
4714,42,487,57,21,43
4715,198,560,74,8,54
4716,42,65,75,10,15
4717,179,474,59,27,21
4718,119,558,65,7,45
4719,89,469,52,24,34
4720,65,317,93,29,28
4721,89,259,49,10,92
4722,129,75,84,16,86
4723,53,602,53,3,65
4724,41,457,90,1,29
4725,41,433,7,10,82
4726,186,514,97,22,80
4727,20,460,33,8,11
4728,182,338,33,17,64
4729,155,660,8,23,59
4730,23,176,43,2,35
4731,106,241,69,4,48
4732,193,617,41,5,34
4733,79,331,77,5,19
4734,23,517,40,6,96
4735,83,194,47,1,55
4736,153,595,67,8,70
4737,162,437,0,20,46
4738,184,339,67,2,89
4739,196,612,62,15,65
4740,115,73,0,24,97
4741,89,272,53,0,40
4742,110,273,53,2,97
4743,94,81,70,1,22
4744,130,355,53,7,93
4745,146,147,61,12,83
4746,100,519,16,4,33
4747,130,641,71,28,62
4748,126,608,65,7,96
4749,98,606,24,1,23
4750,90,72,39,28,98
4751,51,162,36,9,75
4752,88,387,63,12,73
4753,80,634,58,24,18
4754,25,128,14,8,17
4755,101,404,49,3,43
4756,194,185,72,4,91
4757,108,155,92,6,36
4758,155,684,85,26,23
4759,83,167,35,17,46
4760,168,390,62,18,29
4761,69,655,94,6,82
4762,65,191,40,20,13
4763,63,546,43,14,81
4764,52,627,65,17,88
4765,61,138,61,17,21
4766,178,300,38,9,77
4767,116,495,2,0,56
4768,58,172,90,4,20
4769,36,583,22,2,38
4770,66,516,45,17,70
4771,70,99,0,26,28
4772,156,610,20,6,95
4773,145,138,68,24,23
4774,83,694,63,16,13
4775,95,259,74,14,49
4776,125,640,47,5,68
4777,127,84,48,26,73
4778,30,349,3,6,65
4779,72,492,73,27,73
4780,165,545,22,5,94
4781,122,373,18,16,42
4782,108,677,44,12,69
4783,197,682,10,13,55
4784,70,106,48,12,20
4785,122,296,4,23,83
4786,90,69,5,24,32
4787,52,551,32,6,25
4788,34,664,62,11,93
4789,44,626,18,1,77
4790,67,320,27,14,65
4791,69,134,51,8,75
4792,196,130,66,5,88
4793,69,557,47,6,38
4794,44,262,2,28,84
4795,81,587,40,14,34
4796,126,503,52,6,83
4797,134,260,47,20,51
4798,76,216,37,29,91
4799,162,298,8,5,34
4800,53,495,98,0,57
4801,38,517,53,1,78
4802,121,697,98,14,68
4803,65,631,69,26,73
4804,67,149,46,0,98
4805,63,579,26,14,87
4806,103,320,91,1,27
4807,48,226,77,18,39
4808,126,142,35,25,45
4809,199,322,55,29,90
4810,89,157,34,22,91
4811,133,447,91,17,24
4812,53,241,73,7,15
4813,123,501,46,13,80
4814,47,419,47,17,85
4815,154,696,41,9,13
4816,156,585,35,15,15
4817,143,434,3,11,27
4818,65,73,41,25,72
4819,153,268,79,27,22
4820,59,669,28,10,35
4821,120,694,60,24,79
4822,137,348,86,8,88
4823,74,493,48,15,59
4824,30,216,64,9,42
4825,87,237,89,12,25
4826,103,477,96,11,52
4827,67,173,75,26,13
4828,24,193,71,14,70
4829,131,210,20,21,93
4830,189,626,55,0,65
4831,72,322,41,2,83
4832,127,152,58,18,64
4833,163,649,46,16,25
4834,144,606,49,8,53
4835,29,488,90,7,58
4836,70,130,4,24,67
4837,136,287,70,7,77
4838,157,176,88,8,13
4839,47,304,5,27,85
4840,38,515,71,27,84
4841,160,582,88,25,13
4842,152,340,71,14,51
4843,88,594,19,17,28
4844,80,551,13,4,81
4845,113,520,89,7,85
4846,122,444,22,16,44
4847,136,152,92,15,94
4848,141,689,40,13,82
4849,151,361,77,18,99
4850,172,539,45,15,70
4851,28,266,19,24,30
4852,186,695,66,0,76
4853,123,230,21,21,26
4854,164,242,73,23,83
4855,157,642,29,16,34
4856,82,192,13,22,24
4857,177,572,30,24,50
4858,162,109,53,7,41
4859,127,488,76,29,26
4860,177,476,35,28,41
4861,102,382,99,18,29
4862,42,630,87,12,50
4863,88,230,61,13,43
4864,38,274,36,17,81
4865,106,587,91,17,50
4866,28,461,46,12,63
4867,126,200,77,8,75
4868,113,177,15,20,42
4869,101,679,55,6,38
4870,73,361,2,21,24
4871,90,102,20,5,16
4872,151,117,44,2,71
4873,60,651,17,4,20
4874,167,350,75,15,77
4875,186,141,10,21,20
4876,153,599,30,12,16
4877,35,125,12,9,20
4878,98,598,73,27,91
4879,114,476,76,21,70
4880,138,260,72,1,24
4881,80,672,15,20,13
4882,39,129,33,29,45
4883,181,136,16,19,21
4884,80,469,67,11,98
4885,190,293,40,23,25
4886,117,434,48,14,98
4887,61,324,60,19,60
4888,68,414,79,9,15
4889,112,304,18,0,78
4890,115,256,8,12,94
4891,85,332,64,20,49
4892,33,266,64,7,86
4893,45,659,99,9,87
4894,118,140,74,29,29
4895,132,326,5,23,93
4896,40,318,38,25,40
4897,145,430,24,1,84
4898,115,576,6,7,40
4899,80,441,13,3,42
4900,170,406,46,5,38
4901,199,92,43,20,30
4902,68,538,49,28,77
4903,67,302,92,15,75
4904,122,478,86,6,54
4905,138,508,70,10,41
4906,84,71,46,17,85
4907,118,414,65,26,92
4908,41,525,48,25,13
4909,125,652,21,21,99
4910,76,435,43,18,59
4911,22,661,67,18,59
4912,132,362,30,0,45
4913,85,586,93,0,57
4914,21,175,14,0,86
4915,152,622,92,7,46
4916,98,233,13,19,54
4917,120,414,11,3,32
4918,150,672,96,26,98
4919,127,633,83,25,71
4920,166,490,47,25,20
4921,156,668,70,21,13
4922,187,332,40,4,78
4923,128,214,50,27,87
4924,111,462,82,12,59
4925,108,180,27,19,56
4926,68,263,85,2,47
4927,146,575,94,6,32
4928,130,194,6,29,21
4929,103,148,67,23,18
4930,26,216,66,27,62
4931,85,331,42,19,88
4932,99,120,38,12,65
4933,124,402,22,14,13
4934,135,581,40,2,38
4935,100,330,3,3,39
4936,104,304,23,29,17
4937,80,81,72,9,63
4938,140,485,7,2,40
4939,95,345,94,1,28
4940,38,688,62,27,36
4941,47,499,89,1,45
4942,94,601,54,23,40
4943,102,250,99,29,46
4944,141,99,64,27,12
4945,94,687,80,24,81
4946,159,499,73,14,23
4947,192,78,29,2,37
4948,67,78,10,16,44
4949,65,314,0,20,40
4950,115,213,87,4,46
4951,99,652,0,20,98
4952,53,527,16,18,47
4953,65,464,69,29,73
4954,151,135,1,28,90
4955,146,90,17,0,57
4956,78,112,45,11,68
4957,191,481,35,10,48
4958,89,424,31,11,62
4959,87,463,0,9,99
4960,189,232,59,24,67
4961,56,106,40,10,47
4962,194,294,10,18,77
4963,186,498,40,14,84
4964,137,464,28,20,56
4965,194,697,3,25,82
4966,66,625,5,7,54
4967,182,521,63,13,35
4968,176,447,98,2,17
4969,35,256,69,28,18
4970,79,573,1,29,96
4971,129,97,1,11,95
4972,51,159,15,9,17
4973,83,474,17,21,83
4974,162,568,48,21,75
4975,172,63,23,27,16
4976,121,396,98,26,60
4977,67,192,96,20,33
4978,190,272,17,0,22
4979,151,105,77,12,49
4980,174,620,73,21,11
4981,117,143,32,5,53
4982,40,345,3,4,91
4983,66,690,74,17,32
4984,197,224,76,11,41
4985,66,283,76,14,84
4986,59,422,24,1,97
4987,183,98,3,22,80
4988,174,679,80,9,99
4989,154,449,72,3,89
4990,190,72,97,23,11
4991,152,68,60,28,77
4992,164,155,43,16,65
4993,109,631,58,3,62
4994,97,525,56,5,40
4995,160,323,73,18,59
4996,79,122,2,0,52
4997,96,121,94,24,45
4998,186,225,25,8,14
4999,74,542,19,26,77
5000,180,595,46,19,97
5001,102,206,60,10,66
5002,153,384,53,19,44
5003,194,588,17,29,44
5004,165,332,83,17,57
5005,97,277,75,28,66
5006,156,659,4,14,44
5007,145,204,89,22,64
5008,110,253,53,28,70
5009,57,532,11,29,14
5010,106,73,64,2,15
5011,56,413,89,11,92
5012,21,293,69,22,99
5013,149,384,1,10,60
5014,26,286,7,26,32
5015,145,438,53,15,38
5016,42,162,50,15,53
5017,179,482,99,22,71
5018,116,614,56,24,78
5019,35,585,59,17,90
5020,94,73,96,23,23
5021,194,159,59,9,57
5022,191,287,68,28,87
5023,152,446,33,9,24
5024,157,666,59,15,42
5025,193,578,30,4,49
5026,78,477,40,28,48
5027,35,373,54,3,75
5028,107,609,6,25,40
5029,104,456,29,23,44
5030,93,466,10,28,78
5031,29,129,64,15,58
5032,144,324,27,10,16
5033,122,138,86,19,56
5034,79,172,34,27,65
5035,48,264,2,28,54
5036,45,675,61,16,37
5037,27,554,35,29,99
5038,109,370,73,28,37
5039,83,217,36,22,65
5040,69,284,49,21,22
5041,84,373,53,16,41
5042,48,568,31,17,93
5043,90,521,35,3,89
5044,69,674,24,16,16
5045,141,235,23,21,87
5046,47,339,60,12,69
5047,82,640,82,14,96
5048,54,71,81,18,72
5049,136,664,37,11,17
5050,26,432,51,21,94
5051,172,67,66,18,39
5052,76,456,11,7,12
5053,35,197,74,23,13
5054,126,225,93,22,34
5055,78,171,54,27,56
5056,71,76,7,9,47
5057,130,310,9,20,60
5058,103,614,30,14,58
5059,50,165,26,10,19
5060,55,640,57,13,82
5061,191,230,58,19,89
5062,87,318,80,16,12
5063,166,361,37,19,74
5064,184,284,52,15,83
5065,22,183,19,28,59
5066,180,312,22,11,68
5067,96,691,60,5,89
5068,57,466,82,8,17
5069,105,582,26,9,12
5070,164,525,17,23,42
5071,72,297,69,16,75
5072,196,680,49,8,53
5073,37,131,58,19,18
5074,161,326,31,12,77
5075,37,338,94,26,97
5076,36,632,59,22,67
5077,135,183,42,9,85
5078,54,603,41,26,14
5079,130,451,84,27,97
5080,195,300,98,21,87
5081,99,432,13,24,13
5082,80,403,19,11,18
5083,107,363,33,11,77
5084,160,120,89,14,91
5085,192,297,45,13,43
5086,123,636,61,13,82
5087,161,431,16,18,87
5088,185,587,7,3,52
5089,30,77,57,1,97
5090,90,671,8,22,80
5091,152,102,0,28,67
5092,151,682,40,0,29
5093,104,569,69,4,18
5094,116,533,55,20,43
5095,188,352,66,8,72
5096,155,438,26,13,42
5097,42,496,87,3,11
5098,165,301,94,10,10
5099,103,137,0,17,99
5100,108,78,19,15,59
5101,66,253,55,25,95
5102,21,691,63,12,75
5103,82,257,55,11,81
5104,183,500,34,26,90
5105,71,690,17,13,59
5106,54,142,30,19,20
5107,85,394,17,23,54
5108,110,109,72,2,51
5109,39,381,67,26,24
5110,150,699,52,1,15
5111,138,495,54,26,57
5112,142,510,43,24,46
5113,43,371,7,9,63
5114,123,217,0,1,78
5115,70,413,92,11,60
5116,68,75,89,21,19
5117,77,357,79,14,11
5118,153,316,37,27,62
5119,100,451,35,8,34
5120,27,545,83,18,76
5121,141,171,33,14,12
5122,159,609,45,25,85
5123,198,388,28,8,32
5124,181,154,89,4,62
5125,80,91,40,28,25
5126,157,92,40,12,61
5127,162,200,60,28,54
5128,146,620,47,4,55
5129,151,197,21,5,32
5130,129,517,11,4,92
5131,113,143,75,24,93
5132,20,119,52,3,29
5133,136,72,89,28,49
5134,99,421,38,10,86
5135,130,472,73,16,14
5136,48,335,12,0,50
5137,47,141,3,6,89
5138,81,120,80,4,90
5139,95,136,80,16,28
5140,157,60,79,12,19
5141,41,212,43,17,92
5142,116,499,43,22,31
5143,144,625,80,5,76
5144,20,254,32,27,36
5145,171,579,50,10,73
5146,108,540,94,8,35
5147,31,658,35,22,61
5148,72,227,83,15,49
5149,136,555,95,4,26
5150,193,391,87,25,94
5151,24,654,79,0,75
5152,119,211,11,23,53
5153,39,352,70,2,72
5154,109,188,61,27,24
5155,113,439,41,26,42
5156,105,571,78,13,81
5157,188,459,91,13,42
5158,51,89,98,6,11
5159,26,137,10,21,64
5160,107,648,88,29,95
5161,131,631,62,27,10
5162,110,479,90,23,10
5163,106,671,87,2,96
5164,33,91,90,28,73
5165,96,142,79,19,93
5166,178,647,81,4,83
5167,97,410,87,18,76
5168,81,654,41,14,24
5169,69,112,68,5,43
5170,181,144,74,19,15
5171,110,501,29,12,83
5172,129,566,88,10,61
5173,52,433,48,21,34
5174,24,225,36,0,62
5175,53,504,54,4,12
5176,34,625,44,6,24
5177,151,350,48,13,62
5178,157,530,31,22,85
5179,136,311,71,16,60
5180,26,373,26,23,33
5181,34,393,71,12,95
5182,126,355,52,7,36
5183,157,180,38,14,81
5184,54,149,14,21,42
5185,85,358,87,11,58
5186,187,63,94,1,56
5187,109,425,54,10,97
5188,31,102,35,13,47
5189,39,279,83,0,19
5190,119,360,99,21,69
5191,41,252,1,26,94
5192,160,147,63,29,80
5193,60,209,94,0,27
5194,67,587,76,28,59
5195,77,114,31,23,72
5196,119,198,30,13,90
5197,197,459,43,13,41
5198,95,283,71,24,87
5199,47,572,38,3,84
5200,67,390,78,2,98
5201,107,676,76,2,72
5202,35,473,96,15,94
5203,154,453,71,19,79
5204,82,543,88,6,97
5205,45,448,52,24,62
5206,71,176,1,3,21
5207,177,245,44,24,23
5208,149,218,34,11,34
5209,66,194,75,5,39
5210,46,98,15,12,70
5211,123,165,52,5,76
5212,30,650,8,2,12
5213,179,314,34,11,67
5214,197,372,55,23,24
5215,102,499,82,12,68
5216,113,365,27,15,15
5217,64,454,83,14,27
